,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
1378,1378, Bailey was in a recital and was performing for a group  Bailey started to play," Bailey wowed the crowd with his performance during the recital, showcasing his skills on stage"," Bailey shone brightly as he took center stage and performed for the audience, demonstrating his talent and dedication to his craft",0,0,2,2,0.0689687728881836,0.05436164140701294,0.7262046337127686,0.6020873785018921
1379,1379, Tyler was all out of bagels so he decided to eat cereal instead," Tyler was bummed out that he had no more bagels, so he opted for a bowl of cereal instead"," Since Tyler didn't have any bagels left, he chose to enjoy a breakfast of cereal",2,2,2,2,0.09169262647628784,0.07511061429977417,0.8589861989021301,0.7792888879776001
1380,1380, Riley proved she was the best of friends by buying her buddies an expensive dinner, Riley showed he was the ultimate buddy by splurging on an expensive dinner for his pals, Riley demonstrated her dedication to her friends by treating them to a pricey dinner,2,2,1,2,0.0794026255607605,0.07137036323547363,0.8193604946136475,0.7318596243858337
1381,1381," Skylar wasn't certain that they had turned off the stove, so they went back to check"," Skylar wasn't sure if they had switched off the stove, so they went back to double-check"," Skylar wasn't confident that they had turned off the stove, so they went back to make sure",2,2,2,0,0.11182796955108643,0.11714303493499756,0.9429742097854614,0.9641236066818237
1382,1382, Kai gave Ash bread because Ash hadn't eaten in a long time, Kai handed Ash some bread since he hadn't chowed down in ages, Kai offered Ash a delicious slice of bread because she was feeling hungry and hadn't eaten in a while,0,0,0,0,0.0961916446685791,0.09316396713256836,0.9253445863723755,0.9106006622314453
1383,1383, Jesse wasn't feeling good but they improved their condition," Jesse had a rough day, but he managed to shake off his symptoms and feel better"," Jesse wasn't feeling well, but she pulled through and her condition improved",2,2,2,2,0.05492210388183594,0.052401065826416016,0.5342653393745422,0.5086679458618164
1384,1384, riley told lee to stay so that they could have a heart to heart, Riley instructed Lee to take a load off so they could have a chat, Riley gently encouraged Lee to sit down and talk things through,2,2,2,2,0.054978370666503906,0.06478077173233032,0.5579527020454407,0.6174002885818481
1385,1385, Addison got a new bracelet from Robin on her birthday and Robin helped her put it on her wrist," Addison received a sleek new bracelet from Robin on her birthday, and Robin was there to assist her in securing it around her wrist"," On her special day, Addison was gifted a beautiful bracelet by Robin, and Robin made sure to help her put it on her wrist with care",1,1,1,0,0.08906668424606323,0.09300887584686279,0.9537633061408997,0.9642897844314575
1386,1386, Kai crowded around Sydney to help conserve heat, Kai formed a tight circle around Sydney to share body warmth and conserve heat," Sydney was surrounded by Kai, who were all huddled together to keep warm and conserve energy",2,2,2,1,0.1046220064163208,0.09121453762054443,0.9491466283798218,0.8152984380722046
1387,1387," Jan took a trip to Athens, Greece and brought their pet owls with them"," Jan embarked on an adventure to Athens, Greece, and wisely decided to bring his trusty owls along for the ride"," Jan traveled to the beautiful city of Athens, Greece, and thoughtfully included their beloved pet owls in their itinerary",1,1,2,0,0.0774354338645935,0.07428085803985596,0.7804150581359863,0.8435968160629272
1388,1388, Tracy took Jesse's students to the park  Jesse had an emergency and asked her to, Tracy took Jesse's kids to the park after he suddenly had an emergency and requested her assistance, Tracy kindly took Jesse's students to the park when he unexpectedly needed her help due to an emergency,0,0,0,0,0.08174997568130493,0.07975077629089355,0.7860945463180542,0.7816712260246277
1389,1389, Remy took the test again to see if they could do even better, Remy retook the exam to see if they could improve their performance, Remy decided to take the test again to see if they could do even better this time,0,0,0,1,0.10443300008773804,0.1225631833076477,0.883560299873352,0.9911569952964783
1390,1390," My dog got loose today  I looked everywhere and asked everyone, but had no luck  That evening Tracy, who lives in the neighborhood, found and walked my dog home"," My pup went AWOL today  I scoured the area and queried folks left and right, but no joy  Luckily, Tracy from the 'hood spotted and escorted my furry friend home"," Oh my gosh, my baby dog got loose today! I searched high and low and asked everyone in sight, but no one had seen him",2,2,2,1,0.05336177349090576,0.07071441411972046,0.5667098760604858,0.6374091506004333
1391,1391, Robin let Carson explain why it happened in very much detail, Robin allowed Carson to give a comprehensive explanation of what went down, Robin gave Carson the floor to elaborate on what happened in great detail,2,1,2,1,0.10589289665222168,0.10957193374633789,0.9768112897872925,0.9782094955444336
1392,1392, sydney was a dramatic person so she made a mountain out of a molehill," Sydney was prone to exaggeration, so he turned a minor issue into a major ordeal"," Sydney had a tendency to be drama-filled, so she blew a tiny problem out of proportion",2,2,2,2,0.05900716781616211,0.06569147109985352,0.5667374134063721,0.5950927138328552
1393,1393, Sasha protected the patient's information by sealing the information in a vault underground, Sasha ensured the patient's privacy was secure by safely locking away their information in an underground vault," With great care, Sasha protected the patient's personal details by sealing them in a secure underground vault",2,0,2,0,0.0775521993637085,0.07870364189147949,0.9548968076705933,1.01483154296875
1394,1394, Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with, Sydney threw a Christmas party and invited all his buddies who didn't have families to spend the holiday with, Sydney hosted a festive Christmas gathering and invited everyone she knew who didn't have family nearby to join in on the fun,1,1,1,1,0.09020674228668213,0.09197127819061279,0.8383874893188477,0.8451206684112549
1395,1395, Jordan made a cup of coffee even though his boss asked him not to drink it, Jordan brewed a cup of coffee despite his boss's request not to consume it," Despite her boss's request, Jordan made herself a cup of coffee",0,0,0,0,0.1071547269821167,0.09756332635879517,1.0056931972503662,0.892658531665802
1396,1396, Cameron understood science better by interpreting it in terms, Cameron grasped the scientific concepts more effectively by relating them to practical applications, Cameron had a better understanding of science when she thought about it in terms of real-life examples,2,2,2,1,0.09052199125289917,0.09581243991851807,0.7786058187484741,0.7932570576667786
1397,1397, Robin went with Jan's friends to school so that she could learn more about math that day, Robin tagged along with Jan's buddies to school so he could pick up some new math skills that day," Robin joined Jan's crew at school to learn more about math, and have a fun day with her friends",0,2,2,2,0.10440301895141602,0.09646821022033691,0.8834450244903564,0.869070291519165
1398,1398, Robin took Kai's advice after they had a long talk, Robin heeded Kai's guidance after they had a comprehensive conversation, Robin was inspired by Kai's insightful advice after their heart-to-heart talk,2,2,2,2,0.10391354560852051,0.10045623779296875,0.9160771369934082,0.9005957841873169
1399,1399, Riley regarded Jesse with suspicious eyes when Jesse held out the flowers, Riley eyed Jesse warily as he proffered the bouquet, Riley couldn't help but feel skeptical as Jesse presented her with the flowers,0,0,2,0,0.06193023920059204,0.07964712381362915,0.7423427104949951,0.8135558366775513
1400,1400, Addison had run away from the school after being bullied, Addison had bolted from the school after being harassed by his classmates, Addison had fled the school due to being constantly bullied by her peers,1,1,1,1,0.08604079484939575,0.09142684936523438,0.7739954590797424,0.8052048683166504
1401,1401, Robin let Carson explain themself because it only seemed fair to hear their side of the story," Robin gave Carson the opportunity to explain themselves, as it was only right to hear their perspective on the matter"," Robin allowed Carson to share their side of the story, feeling it was only fair to give them a voice",1,1,1,1,0.10030299425125122,0.10407888889312744,0.9283201098442078,0.980278491973877
1402,1402, Quinn finished the movie and cried at the ending, Quinn watched the movie until the end and got teary-eyed, Quinn was so moved by the ending of the movie that she burst into tears,2,2,2,2,0.11777257919311523,0.11441260576248169,0.9630722999572754,0.9406790137290955
1403,1403, There is alot of people here hollering but Quinn enjoyed the show anyway, Quinn had a blast despite all the commotion from the rowdy crowd, Quinn was totally into the performance despite all the noise from the excited audience,0,0,0,0,0.0644601583480835,0.07726490497589111,0.5700646638870239,0.6461924314498901
1404,1404, Aubrey was playing in the mud and got her new shirt dirty," Aubrey was having a blast playing in the mud, but now her fresh shirt is ruined", Aubrey was enjoying herself so much while playing in the mud that she accidentally got her new shirt dirty,1,1,1,1,0.09096479415893555,0.10375767946243286,0.8194262981414795,0.9360691905021667
1405,1405, Kai wanted everything  But Adam ruined everything  Adam always ruins everything for Kai," Kai was determined to get everything he wanted, but Adam consistently sabotaged his efforts, leaving Kai feeling frustrated and disappointed"," Kai had her heart set on achieving all her goals, but Adam's constant interference made it impossible for her to succeed, causing Kai to feel upset and powerless",2,1,1,0,0.08784884214401245,0.06425952911376953,0.7882388234138489,0.6220020055770874
1406,1406, Sasha gave the dog some pills to help it feel better, Sasha administered some meds to his furry friend to alleviate its discomfort, Sasha carefully gave the pup some medicine to help it recover from its illness,0,0,2,1,0.05843383073806763,0.07536840438842773,0.6971638798713684,0.8386412262916565
1407,1407, Cameron picked Robin up from the airport, Cameron fetched Robin from the airport, Cameron drove to the airport to pick up Robin,1,1,1,1,0.08191347122192383,0.09677350521087646,0.8182003498077393,0.9137825965881348
1408,1408, Austin took them out for a fancy dinner for their anniversary, Austin treated them to a luxurious dinner celebration for their anniversary, Austin took them out for a romantic and delicious dinner to mark their special occasion,2,2,2,2,0.07680803537368774,0.08071935176849365,0.7855295538902283,0.8003114461898804
1409,1409," When Austin kissed Riley on the mouth, she slipped her gum into his"," When Austin planted a kiss on Riley's lips, she discreetly passed him her gum"," When Riley received Austin's tender kiss, she subtly shared her gum with him",0,0,0,0,0.10959827899932861,0.1027296781539917,1.0403070449829102,0.9727902412414551
1410,1410," Kendall scored points for their team, causing them to move up in the rankings and win the championship game"," Kendall brought home the points for their team, catapulting them up the ranks and securing the championship title"," Kendall notched up crucial points for their squad, resulting in a significant climb up the leaderboard and ultimately winning the coveted championship game",0,0,0,0,0.08418458700180054,0.07104247808456421,0.7215573191642761,0.6303859949111938
1411,1411, Riley told Lee to stay at work a little later that night, Riley instructed Lee to put in some overtime that evening, Riley asked Lee if she could stick around a bit later that night,1,2,1,1,0.089336097240448,0.0898137092590332,0.8139495849609375,0.8303821682929993
1412,1412, Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank," Carson's bearded dragon Liz is hungry for crickets, so he emptied the box of crickets into the reptile tank"," Liz, Carson's adorable bearded dragon, needs a snack! So, Carson carefully poured the crickets into her reptile tank",0,0,0,0,0.07991254329681396,0.07611334323883057,0.9320974349975586,0.9059048891067505
1413,1413, Bailey was a shy kid at school  They made no friends, Bailey was a reserved youngster at school  He didn't make any buddies, Bailey was a timid child at school  She didn't have any friends,0,1,1,0,0.07093286514282227,0.07204806804656982,0.7944831252098083,0.8303956985473633
1414,1414, Casey invited his parents over for dinner one night  He was preparing a meal and put food into the oven, Casey heated up a delicious meal for his parents in the oven," Casey prepared a mouth-watering dinner for his mum and dad, popping it into the oven to heat up",2,2,2,2,0.07479286193847656,0.07209795713424683,0.8067522048950195,0.7987520694732666
1415,1415, Remy witnessed a horrific crime and agreed to be a witness at the accused trial   Remy entered Witness Protection and assumed another identity," Remy observed a traumatic crime and decided to testify against the accused at their trial  As part of the Witness Protection Program, he adopted a new persona"," Remy was an eyewitness to a terrible crime and chose to come forward to ensure justice for the victim  To protect her safety, she enrolled in Witness Protection and started a new life under an alias",1,1,1,1,0.07179659605026245,0.057656288146972656,0.8698664307594299,0.7019206285476685
1416,1416, Robin took her friend Skylar out for a nice dinner, Robin treated his buddy Skylar to a delicious dinner at a fancy restaurant, Robin took her BFF Skylar out for a scrumptious dinner at a trendy spot,1,2,2,2,0.07882815599441528,0.08233362436294556,0.7977533936500549,0.7579971551895142
1417,1417, Austin was taking a test and found it difficult at first," Austin struggled with the test at first, but he persevered and eventually succeeded"," Austin initially found the test challenging, but he remained focused and was able to complete it successfully",0,0,2,2,0.0990862250328064,0.09771955013275146,0.8084043860435486,0.806333065032959
1418,1418," When Casey found Aubrey drunk in their car, Casey called Aubrey's parents"," When Casey spotted Aubrey passed out in their ride, Casey reached out to Aubrey's folks to let them know what was up"," When Casey found Aubrey inebriated in their vehicle, Casey thoughtfully contacted Aubrey's parents to inform them of the situation",0,0,0,0,0.08476871252059937,0.09668731689453125,0.8704737424850464,1.0015614032745361
1419,1419, Kai handed back the mail after they looked at it, Kai returned the mail after reviewing it, Kai gave back the mail after glancing at it,0,0,0,0,0.10783600807189941,0.11969417333602905,0.8618278503417969,0.9097996354103088
1420,1420, sasha became a prison officer and served carson country, Sasha embraced a career as a prison guard and devoted his services to Carson County," As a compassionate and dedicated professional, Sasha chose to work as a prison officer in Carson County, serving the community with integrity",0,0,0,0,0.04178899526596069,0.03363597393035889,0.5233637690544128,0.45681753754615784
1421,1421, Riley and Sasha went hiking  Sasha was more experienced and went ahead before realizing it and stopping  Riley hurried to catch up to her height on the trail," Riley and Sasha embarked on a hiking adventure  While Sasha was more seasoned, she took the lead and ventured ahead before realizing the trail's steepness and slowing down  Riley followed closely behind, determined to keep up with her height on the rugged path"," Riley and Sasha went on a thrilling hike together  As they climbed the mountain, Sasha's experience shone through as she forged ahead, but soon realized the trail was more challenging than expected and stopped to wait for Riley  With determination, Riley pushed herself to catch up to Sasha's height on the winding trail",2,2,0,1,0.07662767171859741,0.07492280006408691,0.8205937147140503,0.7647370100021362
1422,1422, Robin wanted to get some exercise in today  Robin went to the gym from work, Robin decided to hit the gym after work today to get in some exercise," Since Robin wanted to stay active, she went to the gym right after work",1,1,1,1,0.09902048110961914,0.09280437231063843,1.1048648357391357,0.9515745043754578
1423,1423, Kendall was furious and grabbed string and ended up wrapping in around my neck," Kendall was infuriated and quickly grabbed a piece of string, ending up wrapping it tightly around my neck"," Kendall was livid and immediately reached for a string, ultimately wrapping it around my neck in a fit of anger",2,2,2,2,0.12299251556396484,0.11287784576416016,1.0886849164962769,1.0318266153335571
1424,1424," Kai stayed home from work, so Kai spent several hours online doing nothing"," Kai took a day off from work and spent some time surfing the web, killing time"," Kai stayed home from work and spent a few hours browsing online, just relaxing",1,1,2,2,0.0841711163520813,0.0804370641708374,0.767012357711792,0.7364969253540039
1425,1425, Cameron was looking around the casino for Skylar's friends  Cameron found Skylar's friends over by the bar, Cameron scanned the casino for Skylar's buddies and spotted them chillin' by the bar, Cameron searched the casino for Skylar's crew and found them sippin' drinks by the bar,1,1,1,1,0.07676476240158081,0.0689687728881836,0.8087888956069946,0.7597671747207642
1426,1426, Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed," Bailey and Jesse were both prepping for a test, and Bailey outperformed Jesse in their examination booklet"," Bailey and Jesse were studying together for their upcoming test, and Bailey managed to ace the examination booklet while Jesse was still struggling",0,0,0,1,0.07783466577529907,0.08159488439559937,0.8835636377334595,0.9072747230529785
1427,1427, Aubrey met no one at the park despite scheduling a meeting there with their informant, Aubrey ran into no one at the park despite planning a meetup with their source," Despite arranging a meeting with their informant, Aubrey found no one at the park",0,0,0,0,0.09580975770950317,0.10371637344360352,0.7516598701477051,0.8598381280899048
1428,1428," Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park"," Jordan was eager to make this Valentine's Day one to remember for his significant other, so he planned a picturesque picnic in the park"," Jordan wanted to create a special moment for their partner on Valentine's Day, so they decided on a romantic picnic in the park",0,1,0,1,0.07606196403503418,0.07966393232345581,0.7450470924377441,0.8485058546066284
1429,1429, Billy argued with Kendall about something he was completely wrong on, Billy got into an argument with Kendall over something he had no clue about, Billy and Kendall had a disagreement about something he wasn't exactly right about,2,2,2,0,0.09656620025634766,0.08693856000900269,0.8508150577545166,0.7960999608039856
1430,1430, Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady, Quinn filed for a divorce after discovering her husband's infidelity with the cleaning lady, Quinn filed for a divorce after catching her husband in bed with the cleaning lady,1,1,1,1,0.09859311580657959,0.09928494691848755,0.9619063138961792,0.9831066727638245
1431,1431, Alex took notice of the children who were singing at the playground, Alex was struck by the melodious voices of the kids belting out tunes at the playground, Alex was delighted by the sweet sounds of the children singing their hearts out at the playground,1,1,1,1,0.05498480796813965,0.05717730522155762,0.6748901009559631,0.7117569446563721
1432,1432, Jordan made their friends laugh because he had a lot of experiences that were very interesting, Jordan's hilarious stories and experiences had his friends in stitches, Jordan always had such interesting anecdotes to share that made his friends giggle,2,2,1,1,0.06128662824630737,0.08609592914581299,0.6052103042602539,0.7810562252998352
1433,1433," Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur"," Lee popped a fertility pill and was thrilled when it worked like magic, but the outcome was a surprise"," Lee took a fertility supplement and was overjoyed when it worked wonders, but the result was unexpected",0,1,1,1,0.0816493034362793,0.07604449987411499,0.7597091197967529,0.7176835536956787
1434,1434, Casey didn't pay attention to the weather warning because she was not currently in the area, Casey ignored the weather warning because he wasn't currently in the affected area, Casey failed to pay attention to the weather warning since she was not currently located in the region,2,2,2,2,0.1050865650177002,0.11370980739593506,1.0057957172393799,1.0477019548416138
1435,1435, Cameron got out of their way when he saw the others running towards him, Cameron stepped aside as he noticed the others approaching him at a quick pace," As the others ran towards him, Cameron made sure to get out of their way to avoid any collisions",1,1,2,0,0.09115076065063477,0.0960237979888916,0.7200139760971069,0.777949333190918
1436,1436, Alex paid to get her car detailed and completely cleaned inside and out," Alex splurged on getting his car detailed and sparkling clean, both inside and out"," Alex treated herself to a pampering session for her car, making sure every inch was spotless and shining",2,0,2,2,0.06362926959991455,0.048807740211486816,0.723878026008606,0.54756760597229
1437,1437, Kendall got a new puppy from the pound  They showed all their friends, Kendall adopted a cute pup from the shelter and introduced it to his buddies, Kendall rescued a precious puppy from the pound and shared it with her gal pals,2,0,0,0,0.0771099328994751,0.08356267213821411,0.7499966025352478,0.8742436170578003
1438,1438, Robin left Tracy's home to get ready for her workday, Robin departed from Tracy's abode to prepare for his workday, Robin bid adieu to Tracy's house as he headed out to get ready for her day at the office,2,2,2,1,0.09033530950546265,0.09044051170349121,0.8359832167625427,0.8096545934677124
1439,1439, Cameron was camping in the woods with a group of friends one evening, Cameron went on a thrilling camping trip with his buddies in the dense woods one epic evening, Cameron had a fun and adventurous evening camping with her girlfriends in the picturesque woods,0,0,0,0,0.06759542226791382,0.06453931331634521,0.7191939949989319,0.6724206209182739
1440,1440, Cameron continued playing with the dog until their mother shouted that dinner was ready, Cameron played fetch with the pooch until his mom called out that grub was ready, Cameron had a blast playing with the puppy until Mom yelled that dinner was served,2,0,2,2,0.07035481929779053,0.07198923826217651,0.6701012849807739,0.7572562098503113
1441,1441, Kai proudly displayed their new watch by putting it on their wrist, Kai confidently showcased their new timepiece by strapping it to their wrist, Kai lovingly exhibited their stylish new watch on their wrist,1,2,1,0,0.08533918857574463,0.09780675172805786,0.7415879368782043,0.8852766752243042
1442,1442, Bailey felt bad for being late for her doctor appointment, Bailey regretted being tardy for his doctor appointment, Bailey felt terrible about being late for her doctor's appointment,1,1,1,1,0.07088559865951538,0.08083117008209229,0.7472954988479614,0.8052935004234314
1443,1443, Remy wanted to learn how to sew because her favourite dress was ripped, Remy had a hankering to learn how to sew because his go-to dress was in shreds, Remy was itching to master the art of sewing since her favorite dress had met its match and was now in tatters,0,0,0,0,0.08986854553222656,0.081118643283844,0.8388378024101257,0.7442609667778015
1444,1444, Robin decided to let Carson explain the problem to everyone more thoroughly, Robin gave Carson the floor to elaborate on the issue for everyone's benefit, Robin thoughtfully allowed Carson to provide more details about the problem to ensure everyone understood it clearly,0,0,0,0,0.08056139945983887,0.09370768070220947,0.7745950222015381,0.9110058546066284
1445,1445, Taylor gave rise to Kendall after he was dismissed as king for committing a crime, Taylor's ousting led to Kendall's rise after he was booted as king for perpetrating a wrongdoing," After Taylor was let go as ruler for committing a misdeed, Kendall emerged as the new leader due to his impressive skills",1,1,1,1,0.07870841026306152,0.07463377714157104,0.8135510683059692,0.6935234069824219
1446,1446," Remy thought she was having a boy, but Remy gave birth to a baby girl"," Remy was convinced he was having a son, but Remy delivered a beautiful daughter instead"," Remy had her heart set on having a boy, but she was overjoyed to welcome a precious baby girl into the world",1,1,1,0,0.0725279450416565,0.061157047748565674,0.77370285987854,0.6803916096687317
1447,1447, Taylor proved Carson's point that day by getting the job done in a fast time, Taylor demonstrated Carson's claim by completing the task swiftly, Carson's point was reinforced when Taylor finished the job quickly,1,2,2,0,0.09671545028686523,0.08819109201431274,0.9037065505981445,0.8296391367912292
1448,1448, Alex made their escape into the night after stealing money out of their mother's purse, Alex made a daring escape into the night after swiping cash from their mom's wallet," After snatching some money from their mother's bag, Alex bolted out of the house and into the darkness",0,0,0,0,0.08611607551574707,0.08339470624923706,0.8043457269668579,0.7659019231796265
1449,1449, Sasha was a doctor at a hospital who had been questioned about a patient," Dr  Sasha, a seasoned medical professional at the hospital, was recently interviewed regarding a patient's treatment"," As a dedicated doctor at the hospital, Dr  Sasha was recently asked questions about one of her patients",1,2,2,1,0.05350625514984131,0.07455188035964966,0.8299704790115356,0.9332541823387146
1450,1450, Alex tied Riley with a rope and set her on fire with a match, Alex secured Riley with a rope and ignited her with a match, Alex carefully bound Riley with a rope before setting her ablaze with a match,1,1,1,1,0.10221266746520996,0.10447931289672852,1.1578186750411987,1.1570650339126587
1451,1451, Robin sat at Jordan's feet because she wanted to know him a little better, Robin sat at Jordan's feet because he wanted to learn more about him, Robin sat at Jordan's feet because she was drawn to his charming personality and wanted to get to know him better,1,0,1,2,0.09122151136398315,0.08855193853378296,0.7770188450813293,0.7546185851097107
1452,1452, Alex played a role in the economy by investing and saving in a high yield account, Alex contributed to the economic growth by wisely investing his money in a high-yield account," As a savvy investor, Alex made a smart decision to put her funds into a high-yield account, which helped boost the economy",0,0,0,0,0.09475553035736084,0.08345061540603638,1.0127336978912354,0.9345387816429138
1453,1453, Tracy gave it to their friend after their friend seemed to really like the object, Tracy presented the object to their friend as a gift after their friend showed a strong interest in it, Tracy generously gave the object to her friend who had been admiring it with great enthusiasm,1,1,1,1,0.09373259544372559,0.0825909972190857,0.7762183547019958,0.6930124759674072
1454,1454," Alex saw that John was having trouble finding a van to move his furniture  Alex, being kind and generous, rose to the occasion and decided to help by offering his truck and assistance to help him move over the weekend"," Alex noticed John was struggling to find a suitable vehicle for his move, so he stepped up to the plate and offered his trusty truck to help him out over the weekend"," When Alex saw that John was having a tough time finding a van to move his furniture, she knew she had to do something to lend a hand  So, she generously offered her truck and assistance to make sure he had a successful move over the weekend",0,0,0,1,0.052423834800720215,0.06422239542007446,0.577637255191803,0.7236627340316772
1455,1455, Casey pulled the tooth to relieve the pain for their patient, Dr  Casey carefully extracted the tooth to alleviate the discomfort for their male patient, Dr  Casey gently pulled out the tooth to relieve the pain for their female patient,0,0,0,1,0.06952261924743652,0.07392579317092896,0.8202546834945679,0.8808624148368835
1456,1456, Carson tried to fight Robin last night after Robin kissed his girlfriend," Carson confronted Robin about kissing his girlfriend last night, trying to defend her honor"," Carson was devastated when he found out that Robin had kissed his girlfriend behind his back, and he wanted to confront him about it last night",2,2,2,0,0.11995947360992432,0.10739821195602417,1.0001857280731201,0.9126647114753723
1457,1457, Cameron took Aubrey to a festival with a lot of good food, Cameron treated Aubrey to an epicurean festival featuring delectable eats," Cameron and Aubrey had a blast at the fest, indulging in scrumptious grub galore",1,2,1,1,0.0633770227432251,0.055058836936950684,0.6939980387687683,0.5799862146377563
1458,1458, Kai was bored at the airport while waiting for a flight  They played card games, Kai was feeling restless at the airport while waiting for his flight  He passed the time by playing some card games, Kai was getting bored at the airport while waiting for her flight  She decided to play some card games to kill the time,2,2,2,2,0.10222834348678589,0.11234891414642334,0.9101757407188416,0.9654961824417114
1459,1459, Bailey got a promotion at work after working there for only a week, Bailey landed a promotion at work after just one week on the job, Bailey was recognized for her hard work and dedication with a well-deserved promotion after only a week at her new job,2,2,2,2,0.11019277572631836,0.08655208349227905,0.9365578889846802,0.7389816641807556
1460,1460, Quinn held onto Tracy's forms because Tracy didn't want Quinn to lose them on the bus, Quinn safeguarded Tracy's documents to prevent them from getting lost on the bus, Quinn carefully kept hold of Tracy's forms to avoid misplacing them while traveling by bus,2,2,2,1,0.10095679759979248,0.11135154962539673,0.8220590949058533,0.8614938259124756
1461,1461, Remy went into battle and helped saved the world from destruction, Remy bravely charged into the fray and played a crucial role in saving the world from oblivion," With courage and determination, Remy fought alongside her allies to prevent the destruction of their world",0,0,0,0,0.10042870044708252,0.061204612255096436,0.8401291370391846,0.6351021528244019
1462,1462," Jordan had always been cruel, so it was no surprise when everyone was excited by his misfortune  The kids in the hallway said Jordan had seen his day"," Jordan had always been known for his ruthless behavior, so it wasn't shocking when he finally got what was coming to him  The other kids in the hallway cheered at the news of his downfall"," Everyone was thrilled when they heard about Jordan's misfortune, especially the kids in the hallway who had suffered at his hands  It was just desserts for the mean-spirited bully",2,2,2,2,0.05143505334854126,0.05665391683578491,0.5189059972763062,0.5919375419616699
1463,1463, Kendall got ready and snatched their journal away to keep it private, Kendall gathered their belongings and whisked away with the journal to maintain privacy, Kendall prepared for their day and discreetly took their journal to keep it secure,2,2,2,2,0.0974460244178772,0.10259902477264404,0.8434674739837646,0.9190274477005005
1464,1464, Riley watched Jesse with their eyes as they walked out of the door, Riley observed Jesse with a keen eye as they exited the door, Riley gazed longingly at Jesse as they walked out of the door,0,0,0,0,0.09999740123748779,0.09316414594650269,0.933525562286377,0.860515832901001
1465,1465, Lee's tooth had fallen out and he reached into his mouth and touched a nerve," Lee's tooth had fallen out, and he poked around in his mouth to find the nerve"," When Lee's tooth fell out, he probed inside his mouth to identify the source of the discomfort",2,0,2,0,0.07640159130096436,0.06210726499557495,0.8520529270172119,0.6751577258110046
1466,1466, Riley was the best of friends with the boy and did not like the others, Riley was a buddy to the dude and didn't vibe with the others, Riley was BFFs with the boy and didn't jive with the rest,0,0,0,0,0.07225078344345093,0.07020020484924316,0.6730522513389587,0.6588337421417236
1467,1467, Alex took care of his car in the right way and painted it so many times, Alex made sure to properly maintain his car and gave it multiple coats of paint," Alex took great care of his vehicle, regularly washing and waxing it, and even repainted it several times",2,0,0,1,0.0828850269317627,0.08797091245651245,0.7985736131668091,0.7919373512268066
1468,1468, Ash saved the beehive from destruction because honey is good for you, Ash stepped in to save the beehive from obliteration because he knew that honey is a nutritious superfood, Ash heroically saved the beehive from being destroyed because she values the health benefits of honey for her family and friends,1,1,1,2,0.11176180839538574,0.10979068279266357,1.0852668285369873,1.10726797580719
1469,1469, Austin spent all day building and re-building the art project for class  He wasn't happy with it and saw each tiny imperfection," Austin invested the entire day in meticulously constructing and refining his art project for class, but he was still dissatisfied with it due to minor imperfections"," Despite putting in a full day of work, Austin couldn't shake off the feeling that his art project wasn't perfect, constantly noticing tiny flaws that needed fixing",2,2,2,2,0.07666486501693726,0.08560776710510254,0.7920460104942322,0.8104354739189148
1470,1470, Lee gave Taylor's friend a handshake and sneezed on their hand," Lee extended his hand to Taylor's friend and let out a sneeze, momentarily startling them"," Lee offered Taylor's friend a friendly handshake, but before they could react, he let out a sudden sneeze that left their hand covered in germs",1,1,1,2,0.08769810199737549,0.08631277084350586,0.8832409381866455,0.9072760343551636
1471,1471, Kendall altered Lee's course to go to the movies instead of the park, Kendall changed the plans to see a movie instead of going to the park, Kendall decided to ditch the outdoor activities and hit the cinema with Lee instead,0,0,0,1,0.09042495489120483,0.082186758518219,0.7200549840927124,0.6543289422988892
1472,1472, Addison invited Austin to a party they were gonna have at the lake, Addison extended an invitation to Austin for their upcoming lakeside party, Addison invited Austin to join them for a fun gathering at the lake,2,2,2,2,0.10101616382598877,0.09635317325592041,0.9561697244644165,0.9081199169158936
1473,1473, Bailey didn't make any friends on the trip, Bailey didn't form any meaningful connections with his fellow travelers during the trip," Bailey struggled to make friends on the journey, despite his best efforts",1,1,1,0,0.09194362163543701,0.08521395921707153,0.7851371765136719,0.7115821242332458
1474,1474, Riley and their friend were best friends, Riley and his buddy were tight as could be, Riley and her BFF were inseparable,0,0,2,0,0.0731896162033081,0.08034360408782959,0.7352749109268188,0.7700513005256653
1475,1475, Sasha gave the team a sense of inspiration when they gave a pep talk, Sasha's motivational words left the team feeling invigorated and ready to tackle any challenge," With her inspiring pep talk, Sasha ignited a spark within the team that left them feeling empowered and energized",2,2,2,0,0.04660296440124512,0.07615649700164795,0.5105956196784973,0.7656430602073669
1476,1476, Kai improved Jan's work to help others understand what Jan was trying to do, Kai enhanced Jan's work to facilitate others in grasping Jan's intended message, Kai carefully refined Jan's work to enable others to better comprehend Jan's goals and aspirations,0,0,0,0,0.11700117588043213,0.11564648151397705,0.9193036556243896,0.9168552160263062
