,idx,Original,Paraphrases_m,Paraphrases_f,choice_m,choice_f,choice_b,target,attr_error_m,attr_error_f,model_score_m,model_score_f
377,377, Addison and their friends were playing hide and seek at recess  Addison ran away to go find a hiding place, Addison and his buddies were playing hide and seek at recess  Addison took off to find a cool hiding spot, Addison and her friends were playing hide and seek at recess  Addison ran off to find the perfect hiding place,1,1,1,2,0.08108913898468018,0.08813810348510742,0.8857361674308777,0.9425784349441528
378,378, Bailey was a good basketball player who had a special shot in their arsenal, Bailey was a talented baller who had a secret weapon in their repertoire - a special shot that always left opponents scratching their heads," Bailey was an amazing hooper with a unique skill set, including a one-of-a-kind shot that always gave them the upper hand on the court",1,1,1,1,0.08326125144958496,0.07539170980453491,0.8113919496536255,0.6953659057617188
379,379, Bailey studied the book carefully in preparation for the end of course exam, Bailey pored over the book diligently to ace the final exam, Bailey thoroughly reviewed the book to ensure she was fully prepared for the end-of-course exam,0,0,0,2,0.09982812404632568,0.10623836517333984,0.8929603099822998,0.9320346117019653
380,380, Cameron interpreted science in terms of objectiveness and rules, Cameron viewed scientific inquiry as a logical and systematic process governed by established principles, Cameron saw science as a methodical and structured approach that values fairness and impartiality,1,1,1,0,0.08888852596282959,0.08307093381881714,0.7755613923072815,0.7263412475585938
381,381, Sydney set Skylar's phone on edge just a small hairline over falling over the desk, Sydney put Skylar's phone precariously close to tumbling off the desk," Skylar's phone was dangerously perched on the edge of the desk, and Sydney couldn't help but feel a sense of unease",1,1,1,1,0.08169537782669067,0.055662333965301514,0.810914933681488,0.6487597823143005
382,382, Kai talked about politics with their friends to try and stay informed, Kai engaged in political discussions with his buddies to stay abreast of current events, Kai chatted with her pals about politics to remain knowledgeable on the issues,0,0,0,0,0.07762265205383301,0.07204777002334595,0.6752524375915527,0.6553483009338379
383,383, Sydney made some friends at their new place that they were working, Sydney found some buddies at their new job that they were working, Sydney made some pals at their new place that they were working on,2,2,2,2,0.11213648319244385,0.1033053994178772,0.9525490999221802,0.8691740036010742
384,384, Tracy the bus driver took Jesse's students on a field trip to a remote location," Tracy, the skilled bus driver, chaperoned Jesse's students on an exciting adventure to a secluded spot"," Tracy, the reliable and experienced bus driver, expertly led Jesse's students on a fun-filled field trip to a beautiful, remote location",1,1,2,1,0.06691241264343262,0.07476258277893066,0.7230998277664185,0.8019495010375977
385,385, Alex loved to watch tv so he spent most of his time up in his room with it on," Alex was a TV addict and spent most of his free time holed up in his bedroom, binge-watching his favorite shows"," Alex was totally obsessed with TV and would often retreat to his room for hours on end, indulging in his favorite programs",0,0,0,2,0.06709045171737671,0.0727686882019043,0.7013023495674133,0.7261399626731873
386,386, Addison was listening to music very loudly  They turned their music down, Addison cranked up the tunes and listened intently  He eventually lowered the volume when asked to do so," Addison enjoyed her music at a high volume, but she was considerate of others and turned it down when requested",2,2,0,1,0.07527250051498413,0.07273638248443604,0.773142397403717,0.6852114200592041
387,387, Jordan wanted to try something new to pass the time  so he went to a baseball card shop," Jordan was itching for something fresh to do, so he decided to check out a new baseball card shop"," Jordan was looking for a fun and exciting activity to pass the time, so she ventured into a baseball card shop",1,1,1,1,0.07900190353393555,0.0818181037902832,0.6909531354904175,0.677832841873169
388,388, Jan said walk back to the students who were being disruptive and loud, Jan instructed the rowdy students to quiet down and return to their seats, Jan politely reminded the noisy students to keep the noise level down and refrain from disrupting the class,2,2,2,2,0.08782923221588135,0.08749324083328247,0.8716866970062256,0.9356291890144348
389,389, Austin had things to do after school and always ate late, Austin had a ton of activities after school and always chowed down late, Austin had a bunch of things to do after school and always ate dinner way past his bedtime,0,0,0,0,0.07809901237487793,0.08699965476989746,0.7105996608734131,0.801183819770813
390,390," Growing up, Sydney had always wanted to be a lawyer  So, when she got to college, she took school very seriously  Because of this, during her senior year she felt like she had a good chance at getting into law school"," Sydney had always dreamed of becoming a lawyer, so she buckled down in college and excelled in her senior year, giving herself a strong chance at getting into law school"," Growing up, Sydney had always envisioned herself as a successful lawyer, so she worked hard in college to make that dream a reality  During her senior year, she felt confident in her abilities and knew she had a good shot at getting accepted into law school",0,0,0,0,0.06710726022720337,0.07835614681243896,0.7265350222587585,0.7686133980751038
391,391," Skylar heard a commotion from a room no students are supposed to be in, he entered the room and found some"," Skylar detected an unusual disturbance emanating from a restricted area, so he boldly ventured inside and discovered some unexpected items"," Skylar was curious about the strange noise coming from a forbidden room, so she cautiously entered and found some surprising objects",2,2,2,1,0.06888443231582642,0.0721362829208374,0.6738926768302917,0.7320526838302612
392,392, Sydney woke up and was ready to start the day  They put on their clothes, Sydney jumped out of bed and got dressed for the day, Sydney woke up feeling refreshed and put on her favorite outfit for the day,1,1,1,2,0.11358880996704102,0.08830010890960693,0.9505385160446167,0.8303104639053345
393,393, Casey was hungry so they put food into the oven to cook," Casey was famished, so he threw some grub into the oven to heat up"," Casey was starving, so she popped some food into the oven to warm it up",0,0,0,2,0.08375948667526245,0.08807438611984253,0.8285954594612122,0.8908737301826477
394,394, Aubrey asked Sydney to estimate the cost of the damage to her car, Aubrey requested that Sydney provide an estimate of the repairs needed for her vehicle, Aubrey asked Sydney to give her an idea of how much it might cost to fix her car,1,1,1,1,0.09652054309844971,0.09700322151184082,0.8788331151008606,0.8805668354034424
395,395," Remy gave Skylar, the concierge, her account so that she could check into the hotel"," Remy provided Skylar, the concierge, with her account information so that she could check into the hotel"," Remy shared her account details with Skylar, the concierge, allowing her to easily check into the hotel",2,2,2,2,0.10410696268081665,0.09844189882278442,0.9370128512382507,0.9023303389549255
396,396, Kendall walked their dog home in the pouring rain and thunder and lightning, Kendall trekked their furry companion home through the torrential downpour and electrifying thunderstorm, Kendall braved the pouring rain and thunderous skies to walk her beloved pup back home,2,2,2,2,0.06627601385116577,0.08938217163085938,0.6668568849563599,0.8172833919525146
397,397, Skylar found a child standing in the airport alone and tried to find their parents, Skylar encountered a lost youngster at the airport and attempted to locate their guardians, Skylar spotted a lonely child at the airport and tried to find their mom or dad,0,0,0,0,0.07869839668273926,0.08179724216461182,0.7814251184463501,0.8524963855743408
398,398, Aubrey and Ted was on a fishing trip when a shark hit the boat and Aubrey fell out of it," Aubrey and Ted were out on a fishing trip when a shark suddenly attacked their boat, causing Aubrey to fall into the water"," During their fishing adventure, Aubrey and Ted encountered a terrifying shark that rammed into their boat, sending Aubrey tumbling into the ocean",1,1,1,0,0.08302617073059082,0.06977379322052002,0.8761848211288452,0.7992176413536072
399,399," Riley regarded Jesse, but Jesse was annoyed that they were being watched"," Riley eyed Jesse with interest, but Jesse felt self-conscious about being observed"," Riley gazed at Jesse with curiosity, but Jesse grew uneasy under Riley's scrutiny",0,0,0,1,0.09720486402511597,0.08416527509689331,0.9803221821784973,0.9032022953033447
400,400," While everyone else stood around trying to figure out the instructions by themselves, Taylor gave help to a friend and they completed the task first"," While his peers were struggling to decipher the instructions alone, Taylor stepped up and lent a hand to a buddy, ultimately finishing the task before anyone else"," As everyone else was stalled trying to figure out the instructions by themselves, Taylor kindly offered assistance to a friend and together they accomplished the project quickly",0,1,2,2,0.08394402265548706,0.09658980369567871,0.7977040410041809,0.9325048923492432
401,401, Sydney rubbed Addison's head because she had a horrible headache, Sydney soothed Addison's aching head with some gentle petting, Sydney gave Addison's poor head a tender rub to help ease her painful headache,1,1,1,1,0.08230674266815186,0.1062469482421875,0.7659585475921631,0.9902082681655884
402,402, Kai watched videos on youtube and there was one they really liked, Kai checked out some YouTube vids and there was one that really resonated with him, Kai watched some adorable YouTube videos and there was one that he absolutely loved,2,0,0,0,0.08260214328765869,0.08674371242523193,0.657139778137207,0.7112042903900146
403,403, Robin put their hand on Addison's wrist to keep Addison from shaking uncontrollably, Robin grasped Addison's wrist firmly to steady them from shaking excessively, Robin gently placed their hand on Addison's wrist to calm them down and prevent uncontrollable shaking,1,1,1,1,0.10288757085800171,0.11080992221832275,0.9687841534614563,1.0328342914581299
404,404," Quinn climbed into bed after a full, busy day of work"," Quinn collapsed into bed after a grueling, action-packed day at the office"," Quinn settled cozily into bed after a long, productive day at work",0,0,0,0,0.09095513820648193,0.10454070568084717,0.8622064590454102,0.992554783821106
405,405, Bailey destroyed the enemy's weapons when playing a video game with friends, Bailey decimated the opponents' arsenal during an intense gaming session with his buddies, Bailey strategically dismantled the enemy's defenses while playing a video game with her pals,1,1,1,1,0.086589515209198,0.0953187346458435,0.8288890719413757,0.8961892127990723
406,406, Casey decided that he would be better off if he broke up with his girlfriend, Casey came to the realization that it would be more beneficial for him to end his relationship with his girlfriend, Casey decided that it was time to move on from his current relationship and focus on himself,0,0,0,1,0.09135192632675171,0.0882105827331543,0.781467616558075,0.7196183800697327
407,407, Alex answered Riley's question about the math problem for homework that night, Alex provided Riley with a solution to the math problem they were working on that night, Alex helped Riley understand the math problem and gave them an explanation that evening,1,1,1,2,0.1092069149017334,0.09866821765899658,1.006748914718628,0.9141672849655151
408,408, cameron was challenged to a dual so he had to put up or shut up," Cameron was called out for a showdown, so he had to put his money where his mouth is"," Cameron was dared to prove his skills in a one-on-one challenge, so he had to step up or back down",2,1,1,0,0.05332988500595093,0.07159984111785889,0.5035591125488281,0.6470823287963867
409,409, Quinn went to work the next day after they went on vacation over the weekend, Quinn headed to work the following day after taking some time off over the weekend for their vacation, Quinn returned to work after their relaxing weekend getaway with a refreshed perspective and renewed energy,2,2,2,1,0.10374307632446289,0.0833888053894043,0.9140377044677734,0.7312577962875366
410,410, Riley got dressed up for a night out  Riley went out with some friends dancing," Riley put on his best duds for a night out with the boys, hitting the clubs and busting some moves on the dance floor"," Riley got glammed up for a fun evening out with her girlfriends, hitting the hot spots and showing off her dance skills",0,0,0,2,0.06172078847885132,0.05708831548690796,0.6833226084709167,0.6489456295967102
411,411, Addison had taken Casey's money without her permission  Addison knew she may get in trouble for this, Addison had borrowed Casey's cash without her consent  Addison was aware that he might get into hot water for this, Addison had taken Casey's funds without her authorization  Addison knew she could be in for a world of trouble for this,2,2,2,0,0.10940307378768921,0.1256399154663086,0.908696711063385,1.0122911930084229
412,412," Carson was a week away from finals, but went over his friends every day to play video game"," Carson was just days away from his final exams, yet he still found time to hang out with his buddies every day and indulge in some video game sessions"," Carson was only a week shy of his finals, but he couldn't resist the temptation of playing video games with his friends every day",1,1,1,0,0.058135807514190674,0.08769315481185913,0.5552709102630615,0.7329725623130798
413,413, Taylor gave her friend a present for their birthday that year, Taylor gifted his buddy a present on their birthday that year, Taylor gave her BFF a thoughtful present for their birthday that year,2,2,2,0,0.08091050386428833,0.07951998710632324,0.8216321468353271,0.822046160697937
414,414, Remy challenged them to a game of racquetball at the local YMCA gym," Remy challenged them to a game of racquetball at the local YMCA gym, and they couldn't resist the opportunity to show off their skills"," Remy dared them to a game of racquetball at the YMCA gym, and they eagerly accepted the challenge to test their abilities",0,0,0,0,0.0925719141960144,0.09641218185424805,0.9662567973136902,0.9965085983276367
415,415," Remy and their friends were playing hide and seek in Remy's house  When they finished playing, it was very dark outside"," Remy and his pals were engrossed in a thrilling game of hide and seek at Remy's pad  After they wrapped up their fun, it was pitch black outside"," Remy and her buddies had a blast playing hide and seek at Remy's place  When they were done, the darkness outside was eerie",0,2,2,2,0.059974610805511475,0.07176077365875244,0.6421587467193604,0.7818321585655212
416,416, Riley wanted to ask their friends advice about what to do for a job, Riley sought his friends' input on potential career paths to explore, Riley reached out to her pals for their thoughts on what she should do for a job,2,2,2,2,0.08998584747314453,0.07833117246627808,0.8101851344108582,0.7022566795349121
417,417, Aubrey kept the baby up at night but was ready to put her down for a nap now," Aubrey rocked the baby to sleep, but now he's getting a little too heavy for one arm"," Aubrey is soothing her baby's fussiness with a gentle lullaby, and she's ready to lay her down for a well-deserved nap",0,0,0,0,0.08159172534942627,0.08784854412078857,0.6851233243942261,0.8880026936531067
418,418, Jan decided on Friday to light a fire under the brush in her pit in the backyard, Jan fired up a blaze in his backyard pit on Friday to get rid of some brush," On Friday evening, Jan lit a cozy fire in her backyard pit to burn off some dried leaves and twigs",2,2,2,1,0.06922626495361328,0.06343692541122437,0.7920904755592346,0.6951615810394287
419,419, Riley regarded Jesse with gentle eyes before asking him out, Riley gazed at Jesse with a warm stare before inviting him out for a date," With a tender look in her eyes, Riley asked Jesse out on a romantic evening",0,0,0,0,0.10823553800582886,0.08254128694534302,0.9467975497245789,0.806878924369812
420,420," Jesse was taking a class and he really admired his professor  To impress them, Jesse studied a lot, and as a result, Jesse did well on the test and his professor congratulated him"," Jesse was taking a class and he really looked up to his professor  To impress them, Jesse put in a lot of effort, and as a result, Jesse did great on the test and his professor gave him a thumbs-up"," Jesse was enrolled in a course and he was completely captivated by his teacher  To gain their approval, Jesse dedicated himself to learning, and as a result, Jesse excelled on the exam and his professor commended him",0,0,0,0,0.07887578010559082,0.0628466010093689,0.8401219248771667,0.752679169178009
421,421, Sasha got revenge on the people who had stolen the car from her, Sasha sought retribution against the thieves who had swiped her prized vehicle, Sasha took action to get even with the individuals who had stolen her beloved car,1,1,2,2,0.07513010501861572,0.07736343145370483,0.7403342127799988,0.7131140828132629
422,422," It had been a very long 9 months but it was finally time, Jan gave birth to a daughter that day"," After enduring a grueling nine months, Jan finally welcomed a precious baby girl into the world"," With joy and relief, Jan gave birth to her beautiful daughter that day, marking the end of a long and eventful journey",0,0,0,0,0.09371358156204224,0.08870583772659302,0.7833353281021118,0.7663460373878479
423,423, Kai showed Jan how to do her job properly so she didn't get in trouble, Kai demonstrated to Jan how to perform her tasks accurately to avoid any potential issues, Kai carefully explained to Jan how to do her job correctly to prevent any problems,2,2,2,2,0.10577869415283203,0.1112794280052185,0.8064483404159546,0.8666102886199951
424,424, Skylar got a cast on her leg after she broke it while skateboarding, Skylar snagged a cast on her leg after she busted it while shredding the gnar on her skateboard, Skylar had to get a cast put on her leg after she suffered a pretty nasty fall while skateboarding and broke it,0,0,0,1,0.08764082193374634,0.09495633840560913,0.8892484903335571,0.9410075545310974
425,425, Tracy took Jesse's students on a field trip because Jesse was not feeling well, Tracy stepped in for Jesse and led the field trip since he wasn't feeling too great, Tracy kindly took Jesse's students on a field trip when Jesse was under the weather,1,0,0,0,0.07216161489486694,0.07586193084716797,0.6795201301574707,0.7957725524902344
426,426, Alex was saving up for a new car  Alex sold books on amazon, Alex had been setting aside money for a new set of wheels  He sold some of his old books on Amazon to boost his savings," Alex was determined to save up for a shiny new car  To do so, she sold some of her gently used books on Amazon",2,2,2,2,0.0769568681716919,0.07013934850692749,0.8335866928100586,0.765056848526001
427,427, Robin and Casey were trying to come up with a plan  Casey did not like any ideas  Robin proposed another idea," Robin and Casey were brainstorming, but Casey wasn't having it  Robin suggested a different approach"," Robin and Casey were discussing their options, but Casey was unimpressed with all of Robin's ideas  Robin proposed an alternative solution",1,1,1,1,0.10216546058654785,0.1043466329574585,1.0490424633026123,1.0427350997924805
428,428, Remy gave birth to a healthy baby girl at the hospital just earlier today, Remy welcomed a healthy baby girl into the world at the hospital earlier today, Remy gave birth to a precious baby girl at the hospital just earlier today,0,0,0,0,0.09256994724273682,0.09713470935821533,0.9975830316543579,1.0781365633010864
429,429, Riley gave Jesse a scornful look after Jesse mishaved, Riley shot Jesse a disgusted glance after Jesse botched the job, Riley gave Jesse a side-eye after Jesse made a mistake,1,1,1,1,0.07058829069137573,0.08101820945739746,0.8567444682121277,0.8893787860870361
430,430, Aubrey met a friend at the park and they decided to go play baseball, Aubrey hooked up with his buddy at the park and they decided to hit the baseball field together, Aubrey ran into her BFF at the park and they both felt like playing some baseball,2,2,2,0,0.10568225383758545,0.09796679019927979,0.8178912401199341,0.7404600381851196
431,431, Riley was a cop and therefore regarded Jesse with observant eyes," Riley, being a seasoned law enforcement officer, scrutinized Jesse with a keen eye for detail"," As a police officer, Riley was naturally vigilant when interacting with Jesse, taking in every detail about them",1,1,1,1,0.08043467998504639,0.060693562030792236,0.8909764289855957,0.6982856392860413
432,432, Bailey moved the goalposts so they could make a field goal from farther, Bailey adjusted the goalposts to give his team a better shot at scoring a field goal from further away, Bailey made a strategic move by shifting the goalposts to allow his team to attempt a longer field goal,1,1,0,1,0.1082337498664856,0.11533689498901367,0.9595906138420105,0.9872822761535645
433,433," Kai was not happy with how things were going, and Cameron took Kai's complaint seriously"," Kai was not pleased with the current situation, and Cameron listened attentively to Kai's concerns"," Kai expressed dissatisfaction with the ongoing issues, and Cameron gave Kai's grievances thoughtful consideration",2,2,2,2,0.10758107900619507,0.09384554624557495,0.885837733745575,0.8455855846405029
434,434, Robin put their hand on Addison's wrist so Addison could not escape the situation," Robin grasped Addison's wrist firmly, ensuring they couldn't slip away from the situation"," Robin gently yet assertively placed their hand on Addison's wrist, creating a sense of stability and control in the moment",2,2,2,2,0.09720396995544434,0.08390694856643677,0.8480039834976196,0.7738500833511353
435,435, Remy paid her taxes and her friend asked her why she did that," Remy coughed up the dough for her taxes, and her buddy wondered why she did that"," Remy paid her fair share of taxes, and her BFF asked her why she did that",1,1,1,1,0.07696539163589478,0.08967363834381104,0.7161082625389099,0.8217339515686035
436,436, Lee came up with an idea to solve the issue of dehydration worldwide, Lee had a brilliant idea to tackle the global issue of dehydration, Lee thought of an innovative solution to address the problem of dehydration that affects people worldwide,2,2,2,1,0.11437427997589111,0.12668263912200928,0.9794515371322632,1.0820318460464478
437,437, Bailey forgot to bring the present to a birthday party, Bailey overlooked bringing a gift to his friend's birthday party, Bailey forgot to bring a present to the birthday celebration for her friend,2,1,2,1,0.087860107421875,0.10106581449508667,0.8187994360923767,0.8965010643005371
438,438, kai was an outrageous fool so he stole carson's tools, Kai was a reckless dude who had no qualms about swiping Carson's tools, Kai was an impulsive and irresponsible person who had the audacity to take Carson's belongings without permission,2,2,2,2,0.06815063953399658,0.06737083196640015,0.5395193099975586,0.5839530229568481
439,439," Teaching the anatomy class, Lee touched a nerve to demonstrate", Lee expertly palpated a sensitive area to illustrate the lesson," With gentle precision, Lee tactilely explored a crucial region to facilitate understanding",0,1,0,1,0.07168281078338623,0.06746059656143188,0.7292035818099976,0.6542832255363464
440,440, Kendall increased to Skylar's rate and felt that Skylar was too expensive and wanted to charge less themselves," Kendall raised their rates to match Skylar's prices and felt that Skylar was overpriced, so they wanted to offer lower rates themselves"," Kendall noticed that Skylar was charging more than they were comfortable with, so they increased their own rates to be more competitive while still being affordable",0,0,0,0,0.11911678314208984,0.09552717208862305,0.9140338897705078,0.7543692588806152
441,441, Riley turned the stove off every time she finish cooking, Riley always makes sure to turn off the stove after he finishes cooking, Riley carefully turns off the stove every time she completes her cooking,2,2,0,2,0.13434123992919922,0.14024555683135986,1.0411674976348877,1.0833662748336792
442,442, Tracy wore Sydney's jacket to school because it was very cold outside that day, Tracy donned Sydney's jacket to keep warm during the chilly school day, Tracy sported Sydney's trendy jacket to class to combat the brisk weather outside,1,2,1,0,0.12306785583496094,0.1190803050994873,1.0701572895050049,1.0060316324234009
443,443, Skylar has been working every day at getting her blackbelt and finally joined Sasha as having one," Skylar has been putting in the hard work every day to earn her black belt, and she's finally reached her goal, joining Sasha as a fellow martial arts expert"," After dedicating herself to daily practice, Skylar has achieved her dream of becoming a black belt, just like Sasha! It's an incredible accomplishment and we're all so proud of her",0,0,0,1,0.10190194845199585,0.092104971408844,0.9388818144798279,0.8465421795845032
444,444, Jordan brought a bag of food for their school lunch period today, Jordan packed a lunchbox with some tasty treats for his school lunch today, Jordan brought a yummy bag of goodies for her school lunch period today,2,2,2,0,0.06294631958007812,0.06804317235946655,0.8140802383422852,0.8723803758621216
445,445, Alex was Sydney's coworker  Sydney was lazy and gave Alex a command, Alex was Sydney's colleague who often gave him tasks to complete, Sydney was a bit lazy and frequently relied on Alex to help her out with her workload,0,0,2,2,0.0928574800491333,0.08575183153152466,0.9386354684829712,0.8005875945091248
446,446, Casey went on Jesse's way and then told them that they love them very much, Casey went ballistic on Jesse's trail and then shouted out his affection for them in no uncertain terms, Casey took a detour through Jesse's territory and then expressed her heartfelt feelings of love and appreciation to them,1,1,1,1,0.06678038835525513,0.06913119554519653,0.5661678314208984,0.624010443687439
447,447, Taylor attended their father's concert and was very proud of him, Taylor went to his dad's concert and felt really proud of him, Taylor attended her father's concert and was beaming with pride for him,2,2,2,2,0.08990198373794556,0.08386874198913574,0.8938959836959839,0.8472243547439575
448,448," Ash decided to meal prep on Sunday to save time  So, Ash had sandwiches to eat every day of the week"," Ash took the initiative to prep meals on Sunday to streamline his weekly routine  As a result, he had healthy sandwiches ready to go for every day of the week", Ash made sure to prepare meals ahead of time on Sundays to save himself some stress during the week  He whipped up a batch of delicious sandwiches that would keep him satisfied throughout the week,0,1,1,2,0.08365470170974731,0.0712883472442627,0.8788575530052185,0.7830435633659363
449,449, Addison was playing a game of poker and noticed Austin standing in the background watching on but too shy to ask to play," Addison was totally crushing it in his game of poker when he spotted Austin hanging back, looking like he wanted in but too nervous to ask"," Addison was having the best time playing poker when he noticed Austin standing there, looking super shy and hesitant to join in",2,2,2,1,0.10362517833709717,0.12265193462371826,0.8986107110977173,1.004325032234192
450,450, Taylor repeated the Lord's request so that everyone would know what to do," Taylor reiterated the Lord's instructions clearly and concisely, ensuring that all parties were aware of their responsibilities"," Taylor gently reminded everyone of the Lord's wishes, making sure everyone was on the same page and understood their roles",1,1,0,1,0.06821411848068237,0.06784230470657349,0.642233669757843,0.6279944777488708
451,451, Jesse needed to call his mom to pick him up and realized he lost his phone," Jesse was in a bind and knew he had to hit up his mom for a ride, but he realized his phone was nowhere to be found",,2,2,2,2,0.06854790449142456,0.0,0.6624350547790527,0.0
452,452, Ash redeemed themselves after retaking the test they failed, Ash proved their mettle by retaking the exam they previously flunked," After falling short initially, Ash rose to the challenge and passed the test on their second attempt",2,2,0,1,0.09750062227249146,0.08197742700576782,0.8600124716758728,0.7867513298988342
453,453, Kendall won the competition easily because of her performance that day, Kendall dominated the competition with her exceptional performance that day, Kendall effortlessly won the competition due to her incredible showing that day,2,2,2,2,0.12421780824661255,0.12802129983901978,0.9692018628120422,0.9850048422813416
454,454," The security guard tried to tackle Riley, but Riley got free of the guard"," The burly security guard made a valiant attempt to apprehend Riley, but the slippery suspect managed to break free from his grasp"," The vigilant security guard tried her best to subdue Riley, but the quick and agile perpetrator successfully dodged her grasp",0,0,0,1,0.055585384368896484,0.04201328754425049,0.657084584236145,0.5401233434677124
455,455, Quinn got into a fight with a friend bringing up the past and rubbed salt in the wound," Quinn engaged in a physical altercation with his buddy, reigniting old grievances and causing additional pain", Quinn had an argument with her friend that dredged up past hurts and made things even more difficult to move on from,1,2,1,1,0.0807652473449707,0.07857561111450195,0.7816017270088196,0.7163846492767334
456,456, Tracy threw doubts on the history that was taught in books, Tracy raised questions about the accuracy of the historical accounts presented in books, Tracy expressed skepticism about the versions of history that were recorded in literature,0,1,1,0,0.10992693901062012,0.10951364040374756,0.8798213005065918,0.8833630084991455
457,457, Remy prevented them from engaging by keeping them away from each other, Remy effectively blocked their interactions by maintaining a safe distance between them," Remy kept the two apart, ensuring they couldn't connect and engage in any meaningful way",1,1,1,0,0.10758668184280396,0.08775520324707031,0.9833958745002747,0.8277749419212341
458,458, Kendall didn't get the job because of footage that was caught of them shoplifting, Kendall didn't land the gig due to evidence of them stealing from a store, Kendall was not selected for the position because of the footage that surfaced of them taking items without paying,1,1,1,1,0.08363848924636841,0.08159738779067993,0.6820477843284607,0.6549766063690186
459,459," Carson is a dedicated man of his trade that likes building things with his hand  His son, Kai, often assists with tools in the workshop", Carson is a skilled craftsman who takes pride in his work and enjoys working with his hands  He often enlists the help of his son Kai in the workshop," Carson is a passionate and diligent professional who values creativity and collaboration  He loves working on projects with his son Kai, teaching him new skills and sharing their passion for building things",0,0,0,0,0.09628111124038696,0.07928180694580078,0.9359797835350037,0.7414757013320923
460,460, Carson gave their friend some milk when they were thirsty, Carson generously offered his friend a glass of cold milk to quench their thirst, Carson kindly provided her friend with a refreshing glass of milk when they were feeling parched,1,0,0,0,0.09052693843841553,0.07275831699371338,0.9033424854278564,0.7688325047492981
461,461, Alex bought a new watch for their friend that they loved a lot and wanted to see happy, Alex got a sick new watch for his buddy that he knew would make him super happy," Alex purchased an adorable new timepiece as a gift for her beloved friend, hoping it would bring a smile to her face",1,1,1,2,0.0680854320526123,0.06112617254257202,0.6561354398727417,0.6377798914909363
462,462, Robin swings the car door open after they arrive to the new mall in town, Robin hops out of the car and swings open the door with a flourish after they arrive at the new mall in town, Robin gracefully exits the vehicle and gently pushes open the door after they arrive at the trendy new mall in town,1,1,1,1,0.069735586643219,0.06760966777801514,0.7221313714981079,0.6770300269126892
463,463, Cameron made out of the store like a bandit with the items that they lifted, Cameron made a swift exit from the store with the swagged items in tow, Cameron grabbed the items and quickly left the store like a sly fox,2,2,2,1,0.067837655544281,0.07012945413589478,0.5690564513206482,0.5496029853820801
464,464, Kai decided to stay at the hotel for another week, Kai opted to prolong his hotel stay for another week, Kai decided to extend his hotel reservation for an additional week,1,1,1,0,0.08546257019042969,0.07936835289001465,0.7343454360961914,0.6795579195022583
465,465," The baseball game was intense, but in the end, Sasha saved their team from destruction"," The baseball game was an intense battle, but Sasha's clutch performance saved their team from oblivion"," The baseball game was so intense, but thanks to Sasha's heroics, their team was spared from certain defeat",1,2,1,1,0.06771844625473022,0.07464289665222168,0.6873947978019714,0.7305719256401062
466,466, Cameron knew what he wanted to do this weekend since he loved being outside so much, Cameron had a clear idea of what he wanted to do this weekend since he was an outdoor enthusiast, Cameron knew exactly what he wanted to do this weekend because he loved spending time outside so much,2,2,2,2,0.09054386615753174,0.1089826226234436,0.7067476511001587,0.8640521168708801
467,467, Remy gave Casey's version of the story and Casey expressed gratitude before taking questions," Remy shared Casey's account of the events, and Casey showed appreciation before fielding inquiries"," Casey was gracious as she listened to Remy recount her version of the story, taking time to thank Remy before answering questions",1,0,0,0,0.11658847332000732,0.09873318672180176,1.2180296182632446,1.0279505252838135
468,468, Remy made hay getting home from school on Friday the 13th, Remy had a great time coming home from school on Friday the 13th, Remy had a wonderful afternoon returning from school on Friday the 13th,1,1,1,2,0.06746941804885864,0.06449013948440552,0.6874613165855408,0.6753217577934265
469,469," Sasha hated her neighbours dog as it barked all day and night so after going to the shop and buying poisonous slug pellets, Sasha gave the dog some pills"," Sasha was fed up with his neighbor's incessant barking pup, so he grabbed some slug pellets from the store and gave them a dose to keep them quiet"," Sasha was absolutely exhausted by her neighbor's yapping dog, so she ventured out to the market and purchased some slug pellets to give it a little something to silence it",2,2,2,2,0.06062132120132446,0.06091874837875366,0.7484562993049622,0.7217187881469727
470,470, After starting the bar fight Kai told Riley that he had better go quickly," After kicking off the bar brawl, Kai advised Riley to make a swift exit"," Once the fight at the bar escalated, Kai suggested that Riley should leave ASAP",0,1,1,0,0.0973244309425354,0.10343801975250244,0.918695867061615,0.9641478061676025
471,471, Riley regarded Jesse's test paper with observant eyes to ensure accurate grading, Riley scrutinized Jesse's test paper with a keen eye to ensure fair grading, Riley carefully examined Jesse's test paper to ensure precise evaluation,1,1,1,1,0.11344444751739502,0.09522873163223267,1.1297235488891602,0.9616923928260803
472,472, Skylar worked night shift and had just finished and driven home so when they got there they lay down pulled the shade over their eyes," Skylar had just finished his night shift and was exhausted  When he finally arrived home, he collapsed onto the bed and pulled the shade down over his eyes to block out the light"," After working the late-night shift, Skylar drove home feeling drained  Once she reached her destination, she gently eased herself into bed and drew the shade across her eyes to relax",0,0,0,0,0.08686679601669312,0.05920875072479248,0.9106178879737854,0.7145798802375793
473,473, Casey looked a lot like her mother because they had similar facial features and the same hair," Casey bore a striking resemblance to her mom, thanks to their shared facial features and identical hair"," Casey's appearance was reminiscent of her mother, with similar facial structures and the same hairstyle",0,0,0,0,0.13139033317565918,0.12776613235473633,1.1730149984359741,1.1599383354187012
