Row ID,Paraphrases,Category,Orginal
6985,Taylor's girlfriends elected her to take the lead in planning their exclusive trip in May.,Female,Taylor's friends elected her to lead the planning of the girls only trip in May. 
6986,"The group selected Taylor to oversee the planning of their upcoming adventure in May, which will be a girls-only affair.",Ambiguous,Taylor's friends elected her to lead the planning of the girls only trip in May. 
6987,---------------,---------------,---------------
6988,Robin showed remarkable skill in flautism and could masterfully play it for extended periods.,Male,Robin was very good at playing the flute and could play it long. 
6989,"Robin was extremely talented at playing the flute, and his performances were always captivating and long-lasting.",Female,Robin was very good at playing the flute and could play it long. 
6990,"Robin possessed exceptional proficiency in flute-playing, producing melodious sounds that could be enjoyed for a considerable amount of time.",Ambiguous,Robin was very good at playing the flute and could play it long. 
6991,---------------,---------------,---------------
6992,Aubrey lent a hand to Alex with the task.,Male,Aubrey helped Alex with a task. 
6993,Aubrey assisted Alex in completing the task.,Female,Aubrey helped Alex with a task. 
6994,Aubrey contributed to Alex's success with the task.,Ambiguous,Aubrey helped Alex with a task. 
6995,---------------,---------------,---------------
6996,"Ash rushed into Sasha's embrace, eager to reunite with her after a decade-long absence.",Male,Ash threw himself into Sasha's arm having not seen her in over 10 years. 
6997,"Sasha was overjoyed to see Ash again, and she warmly embraced him after ten long years.",Female,Ash threw himself into Sasha's arm having not seen her in over 10 years. 
6998,"Ash hurled himself into Sasha's arms, seeking comfort and familiarity after a prolonged period apart.",Ambiguous,Ash threw himself into Sasha's arm having not seen her in over 10 years. 
6999,---------------,---------------,---------------
7000,Taylor effectively reinforced Carson's argument last night when discussing the issue.,Male,Taylor proved Carson's point last night when they spoke about the issue. 
7001,Taylor powerfully supported Carson's stance last night during their discussion on the topic.,Female,Taylor proved Carson's point last night when they spoke about the issue. 
7002,Taylor offered compelling evidence for Carson's perspective last night in their address of the issue.,Ambiguous,Taylor proved Carson's point last night when they spoke about the issue. 
7003,---------------,---------------,---------------
7004,Austin relocated his physique from the crime scene to avoid detection by law enforcement.,Male,Austin moved their body from the crime scene so cops wouldn't find it. 
7005,The perpetrator carefully moved their body away from the crime scene to prevent the authorities from discovering it.,Female,Austin moved their body from the crime scene so cops wouldn't find it. 
7006,The individual responsible for the crime shifted their form from the location of the incident in order to evade detection by the police.,Ambiguous,Austin moved their body from the crime scene so cops wouldn't find it. 
7007,---------------,---------------,---------------
7008,"Jesse was feeling stuck in his job, so he decided to put in some extra effort to turn things around.",Male,"Jesse was in a rut at work, so he started working harder to improve his condition. "
7009,"Jesse was experiencing a creative slump at work, so she started brainstorming new ideas to break out of her rut.",Female,"Jesse was in a rut at work, so he started working harder to improve his condition. "
7010,"Jesse found themselves in a professional rut, so they took the initiative to boost their productivity and enhance their performance.",Ambiguous,"Jesse was in a rut at work, so he started working harder to improve his condition. "
7011,---------------,---------------,---------------
7012,"Quinn had a blast playing in the snow overnight, and it was still coming down thick and fast in the morning!",Male,It had snowed overnight and Quinn was playing in the snow. 
7013,"Quinn woke up to find a winter wonderland outside, and she couldn't resist going out to play in the fresh snowfall!",Female,It had snowed overnight and Quinn was playing in the snow. 
7014,"Quinn enjoyed some fun-filled moments playing in the snowy conditions overnight, and the scene was still picturesque in the morning light.",Ambiguous,It had snowed overnight and Quinn was playing in the snow. 
7015,---------------,---------------,---------------
7016,Kai stepped in to help Carson out by fetching his tools when he forgot them at work.,Male,Kai grabbed Carson's tools for him when Carson forgot them at work. 
7017,"When Carson realized he had left his tools at work, Kai was there to save the day by grabbing them for him.",Female,Kai grabbed Carson's tools for him when Carson forgot them at work. 
7018,"Kai assisted Carson by obtaining his forgotten tools from work, demonstrating their reliable partnership.",Ambiguous,Kai grabbed Carson's tools for him when Carson forgot them at work. 
7019,---------------,---------------,---------------
7020,"Jesse was planning to go solo, but he decided to stick with Carson for some moral support.",Male,Jesse was going to stand alone but stood by Carson instead to keep them company. 
7021,"Jesse initially wanted to go it alone, but then he changed his mind and opted to stay with Carson for companionship.",Female,Jesse was going to stand alone but stood by Carson instead to keep them company. 
7022,"Jesse had considered venturing out on his own, but ultimately chose to remain with Carson for mutual comfort.",Ambiguous,Jesse was going to stand alone but stood by Carson instead to keep them company. 
7023,---------------,---------------,---------------
7024,Jordan planned a picnic in the park to lift his sister's spirits.,Male,Jordan decided to have a picnic in the park to cheer his sister up. 
7025,Jordan wanted to take his sister on a fun outing to cheer her up.,Female,Jordan decided to have a picnic in the park to cheer his sister up. 
7026,Jordan organized an outdoor gathering in the park to improve his sister's mood.,Ambiguous,Jordan decided to have a picnic in the park to cheer his sister up. 
7027,---------------,---------------,---------------
7028,Jordan and his classmates were hanging out in the park when he spotted a gorgeous bird. He left his book with his friends and went over to check it out.,Male,Jordan and their classmates were studing in the park but Jordan saw a beautiful bird so Jordan left their book by them and went over to the bird. 
7029,Jordan and her classmates were having a study session in the park when she noticed a beautiful bird. She left her book with her friends and went over to admire it.,Female,Jordan and their classmates were studing in the park but Jordan saw a beautiful bird so Jordan left their book by them and went over to the bird. 
7030,Jordan and their classmates were studying in the park when they saw a stunning bird. They left their book with one of their friends and went over to investigate.,Ambiguous,Jordan and their classmates were studing in the park but Jordan saw a beautiful bird so Jordan left their book by them and went over to the bird. 
7031,---------------,---------------,---------------
7032,Jordan hit the jackpot when he entered that raffle and won himself a sweet new set of wheels!,Male,Jordan won a car when they entered a raffle. 
7033,Jordan was thrilled to have won a car after entering that raffle - talk about a lucky break!,Female,Jordan won a car when they entered a raffle. 
7034,"Jordan's entry in the raffle resulted in a major score, with them taking home a brand-new ride!",Ambiguous,Jordan won a car when they entered a raffle. 
7035,---------------,---------------,---------------
7036,"Kai had a thriving film business, but he was hesitant to adopt digital technology, and 20 years later, the company failed to adapt and disappeared like a dinosaur.",Male,"Kai had a leading flim business, but never embraced digital, 20 years later the company went the way of the dinosaur. "
7037,"Despite Kai's successful film company, she never fully embraced the digital age, ultimately leading to its downfall 20 years later.",Female,"Kai had a leading flim business, but never embraced digital, 20 years later the company went the way of the dinosaur. "
7038,"Kai's film business once dominated the industry, but their resistance to digital innovation led to a devastating demise, much like the extinction of dinosaurs.",Ambiguous,"Kai had a leading flim business, but never embraced digital, 20 years later the company went the way of the dinosaur. "
7039,---------------,---------------,---------------
7040,Remy emphasized to Aubrey how disappointed he was that she failed to appear for dinner.,Male,Remy explained to Aubrey again how upset he was that she didn't show up for dinner. 
7041,Aubrey was reminded by Remy of his hurt feelings when she didn't show up for their planned dinner.,Female,Remy explained to Aubrey again how upset he was that she didn't show up for dinner. 
7042,Remy conveyed to Aubrey the intensity of his frustration about her absence from their dinner engagement.,Ambiguous,Remy explained to Aubrey again how upset he was that she didn't show up for dinner. 
7043,---------------,---------------,---------------
7044,Jan carefully fastened the necklace around Sydney's slender neck as a thoughtful birthday gift.,Male,Jan wrapped a necklace around Sydney's neck after she presented it to her for her birthday. 
7045,"Jan delicately draped the beautiful necklace around Sydney's neck, a heartfelt present for her special day.",Female,Jan wrapped a necklace around Sydney's neck after she presented it to her for her birthday. 
7046,"Jan meticulously secured the necklace around Sydney's throat, a meaningful gesture to celebrate their friendship on Sydney's birthday.",Ambiguous,Jan wrapped a necklace around Sydney's neck after she presented it to her for her birthday. 
7047,---------------,---------------,---------------
7048,Riley chatted with his buddies about the ball game at the park.,Male,Riley talked to their friends about the baseball game at the park. 
7049,Riley discussed the baseball game with her pals at the park.,Female,Riley talked to their friends about the baseball game at the park. 
7050,Riley spoke to their companions about the sporting event that took place at the outdoor recreational area.,Ambiguous,Riley talked to their friends about the baseball game at the park. 
7051,---------------,---------------,---------------
7052,Riley managed to escape from their captors and break free from the house.,Male,"Riley was being held captive, but they were able to break loose from the house. "
7053,"Despite being held prisoner, Riley found a way to liberate themselves from the home.",Female,"Riley was being held captive, but they were able to break loose from the house. "
7054,Riley successfully broke away from their restraints and left the dwelling.,Ambiguous,"Riley was being held captive, but they were able to break loose from the house. "
7055,---------------,---------------,---------------
7056,"Tracy encircled them with purpose, seeking to overwhelm them with her presence.",Male,Tracy crowded around them because they wanted to intimated them a lot. 
7057,"Tracy gathered around them with an air of intimidation, hoping to make them feel small.",Female,Tracy crowded around them because they wanted to intimated them a lot. 
7058,"Tracy formed a tight circle around them, exerting her dominance and making them feel uneasy.",Ambiguous,Tracy crowded around them because they wanted to intimated them a lot. 
7059,---------------,---------------,---------------
7060,Remy nailed the answer when the teacher put him on the spot during class.,Male,Remy answered the question correctly when the teacher called on them in class. 
7061,Remy confidently responded to the question when the teacher called on her in class.,Female,Remy answered the question correctly when the teacher called on them in class. 
7062,Remy provided an accurate response when the teacher solicited input from the class.,Ambiguous,Remy answered the question correctly when the teacher called on them in class. 
7063,---------------,---------------,---------------
7064,"Casey headed out on a camping trip with his buddies, and they were all pumped to cast their lines and catch some fish.",Male,Casey went camping with the others and everyone was looking forward to fishing. 
7065,"Casey went on a fun-filled camping adventure with her girlfriends, and they were all excited to try their hand at fishing.",Female,Casey went camping with the others and everyone was looking forward to fishing. 
7066,"Casey and their friends embarked on a thrilling outdoor excursion, and everyone was eager to test their angling skills.",Ambiguous,Casey went camping with the others and everyone was looking forward to fishing. 
7067,---------------,---------------,---------------
7068,"Cameron took Carson on an epic adventure for hours, and he had so much to share with him when they finally returned.",Male,Cameron took Carson away for a long time. Cameron had much to tell Carson about. 
7069,Cameron went on a long journey with Carson and had so many exciting stories to tell him when they got back.,Female,Cameron took Carson away for a long time. Cameron had much to tell Carson about. 
7070,"Cameron and Carson embarked on a prolonged excursion, resulting in numerous anecdotes for Cameron to share upon their return.",Ambiguous,Cameron took Carson away for a long time. Cameron had much to tell Carson about. 
7071,---------------,---------------,---------------
7072,"Jesse inadvertently lit Robin's hair on fire, prompting Robin to sprint for water.",Male,Jesse set their friend Robin's hair on fire by accident and Robin ran to get water. 
7073,"In a moment of chaos, Jesse accidentally set Robin's hair ablaze, leaving Robin scrambling for a nearby source of water.",Female,Jesse set their friend Robin's hair on fire by accident and Robin ran to get water. 
7074,"Jesse's careless action resulted in Robin's hair catching fire, causing Robin to seek refuge in water.",Ambiguous,Jesse set their friend Robin's hair on fire by accident and Robin ran to get water. 
7075,---------------,---------------,---------------
7076,"Kendall quickly grabbed a pitcher of water and doused the flames, ensuring a safe and efficient extinguishing of the fire.",Male,Kendall poured water on the fire to put it out safely. 
7077,"With careful deliberation, Kendall poured water over the burning area to effectively put out the fire without causing any harm or damage.",Female,Kendall poured water on the fire to put it out safely. 
7078,Kendall strategically deployed a stream of water to suppress the flames and protect the surrounding environment from the potentially dangerous fire.,Ambiguous,Kendall poured water on the fire to put it out safely. 
7079,---------------,---------------,---------------
7080,Robin gave Carson a ticket for driving a mile too fast.,Male,Robin pulled Carson over for speeding when Carson was going 1 mile over the limit. 
7081,Robin pulled over Carson for exceeding the speed limit by just a bit.,Female,Robin pulled Carson over for speeding when Carson was going 1 mile over the limit. 
7082,Robin flagged down Carson for driving at a slightly excessive pace.,Ambiguous,Robin pulled Carson over for speeding when Carson was going 1 mile over the limit. 
7083,---------------,---------------,---------------
7084,"Cameron was completely absorbed in playing with the dog, so much so that he stayed out until nightfall.",Male,Cameron continued playing with the dog to the point he stayed out till it was dark. 
7085,Cameron had such a great time playing with the adorable dog that he ended up staying outside until it got dark.,Female,Cameron continued playing with the dog to the point he stayed out till it was dark. 
7086,"Cameron became completely engrossed in his playtime with the canine companion, resulting in an extended outdoor excursion well into the evening hours.",Ambiguous,Cameron continued playing with the dog to the point he stayed out till it was dark. 
7087,---------------,---------------,---------------
7088,Austin received an email from a dude who invited him to meet up at the beach.,Male,Austin got an email from a guy that told him to meet him at the beach. 
7089,Austin got a message from a guy asking him to hang out at the beach.,Female,Austin got an email from a guy that told him to meet him at the beach. 
7090,Austin was contacted by someone via email and asked to meet them at the shore.,Ambiguous,Austin got an email from a guy that told him to meet him at the beach. 
7091,---------------,---------------,---------------
7092,Cameron explained scientific concepts in a way that was easy for all the guys in the class to grasp.,Male,Cameron interpreted science in terms everyone in the class could understand. 
7093,"Cameron communicated complex scientific ideas in a way that was relatable and accessible to everyone in the class, including girls like us.",Female,Cameron interpreted science in terms everyone in the class could understand. 
7094,"Cameron presented scientific information in a manner that was comprehensible to the diverse group of students in the class, regardless of gender or background.",Ambiguous,Cameron interpreted science in terms everyone in the class could understand. 
7095,---------------,---------------,---------------
7096,Quinn fired up the microwave to warm up last night's leftovers for a quick and easy dinner.,Male,Quinn turned on the microwave to heat up left overs for dinner. 
7097,Quinn heated up last night's leftovers in the microwave for a convenient and delicious dinner.,Female,Quinn turned on the microwave to heat up left overs for dinner. 
7098,"The individual, whose name was Quinn, utilized the microwave to reheat previous day's remaining sustenance for a speedy and satisfying dinner.",Ambiguous,Quinn turned on the microwave to heat up left overs for dinner. 
7099,---------------,---------------,---------------
7100,Jesse demonstrated to Sydney's friends how to whip up a delicious cake when they were all hanging out together.,Male,Jesse showed Sydney's friends how to bake a cake when they were all together. 
7101,Sydney's friends were thrilled when Jesse showed them how to bake a scrumptious cake during their girl time together.,Female,Jesse showed Sydney's friends how to bake a cake when they were all together. 
7102,"Jesse taught the group of friends, including Sydney, how to prepare a mouth-watering cake during their collaborative cooking session.",Ambiguous,Jesse showed Sydney's friends how to bake a cake when they were all together. 
7103,---------------,---------------,---------------
7104,Jesse shell out more cash to another team member in exchange for throwing the match since he had a lot of skin in the game.,Male,jesse paid another team member to throw the match because they had a lot of money on the game. 
7105,Jesse paid one of his teammates to intentionally lose the game because he had put a lot of money on the outcome.,Female,jesse paid another team member to throw the match because they had a lot of money on the game. 
7106,"Jesse transferred funds to another team member in return for a less-than-stellar performance during the match, due to his significant financial stake in the outcome.",Ambiguous,jesse paid another team member to throw the match because they had a lot of money on the game. 
7107,---------------,---------------,---------------
7108,Robin swooped in and swapped Aubrey's duds before the big show so Aubrey could make a killer impression on the crowd.,Male,robin changed aubrey's clothes before the event so that aubrey would look nice in front of the crowd. 
7109,"Aubrey looked stunning at the event, all thanks to Robin's sneaky wardrobe swap beforehand. The crowd was totally impressed!",Female,robin changed aubrey's clothes before the event so that aubrey would look nice in front of the crowd. 
7110,"Robin ensured Aubrey's attire was on point prior to the gathering, enabling Aubrey to radiate confidence and charm in front of the assemblage.",Ambiguous,robin changed aubrey's clothes before the event so that aubrey would look nice in front of the crowd. 
7111,---------------,---------------,---------------
7112,"Riley is the crown prince of the school, and his popularity knows no bounds.",Male,Riley is the most popular student in the school. 
7113,"Riley is the queen bee of the school, and her charm has captured the hearts of everyone.",Female,Riley is the most popular student in the school. 
7114,"Riley is the star student of the school, and their peerless reputation precedes them.",Ambiguous,Riley is the most popular student in the school. 
7115,---------------,---------------,---------------
7116,Aubrey kept mum about the answer and was relieved to preserve his privacy.,Male,Aubrey never told Riley the answer and was glad to maintain her privacy. 
7117,Aubrey withheld the information from Riley and felt content with her secret still safe.,Female,Aubrey never told Riley the answer and was glad to maintain her privacy. 
7118,"Aubrey chose not to disclose the solution to Riley, and their private boundary remained intact.",Ambiguous,Aubrey never told Riley the answer and was glad to maintain her privacy. 
7119,---------------,---------------,---------------
7120,"Riley had taken a spill off his bike while turning, causing him to feel pain in his arm.",Male,Riley had fallen off his bike making a turn. Riley began to hurt and held his arm. 
7121,Riley wiped out on his bike while turning and started feeling ouchies in his arm.,Female,Riley had fallen off his bike making a turn. Riley began to hurt and held his arm. 
7122,"Riley experienced a mishap on their bike during a turn, resulting in discomfort in their arm.",Ambiguous,Riley had fallen off his bike making a turn. Riley began to hurt and held his arm. 
7123,---------------,---------------,---------------
7124,Robin expressively thanked Tracy for her valuable contributions to the group as a whole.,Male,Robin thanked Tracy for the contributions she brought to the group all together. 
7125,"Robin sincerely appreciated Tracy's input and support, which really made a difference for the group.",Female,Robin thanked Tracy for the contributions she brought to the group all together. 
7126,Robin graciously acknowledged Tracy's significant involvement in the group's success.,Ambiguous,Robin thanked Tracy for the contributions she brought to the group all together. 
7127,---------------,---------------,---------------
7128,Kai felt a sense of unease when he realized his wallet was missing.,Male,Kai felt she was missing something when she discovered she lost her wallet. 
7129,Kai had a feeling that something was off when she couldn't find her wallet.,Female,Kai felt she was missing something when she discovered she lost her wallet. 
7130,Kai noticed that their wallet was MIA and it made them feel a bit anxious.,Ambiguous,Kai felt she was missing something when she discovered she lost her wallet. 
7131,---------------,---------------,---------------
7132,"Kendall had a wild time at the concert yesterday, but they lost their shirt while crowd surfing and it was torn off! 😱",Male,Kendall lost their shirt at the concert yesterday after it was torn off while crowd surfing. 
7133,"OMG, Kendall had the best time ever at the concert yesterday, but they lost their top while crowd surfing and it got ripped off! 😅",Female,Kendall lost their shirt at the concert yesterday after it was torn off while crowd surfing. 
7134,"Kendall experienced a memorable event at the concert yesterday, but they parted with their shirt while engaging in crowd surfing, resulting in its loss. 😐",Ambiguous,Kendall lost their shirt at the concert yesterday after it was torn off while crowd surfing. 
7135,---------------,---------------,---------------
7136,Robin wields the power to dismiss any member of his team who underperforms.,Male,Robin has the power to fire anybody working on their team. 
7137,"As a team leader, Robin has the authority to let go of any employees who don't meet her expectations.",Female,Robin has the power to fire anybody working on their team. 
7138,"The team lead, Robin, has the discretion to terminate any employee who falls short of their job requirements.",Ambiguous,Robin has the power to fire anybody working on their team. 
7139,---------------,---------------,---------------
7140,Tracy lives for adventures in the great outdoors and can't stand being confined within city limits.,Male,"Tracy loves camping and being outside in nature, they don't like being cooped up in the city. "
7141,Tracy adores spending time in nature and hates feeling trapped in urban areas.,Female,"Tracy loves camping and being outside in nature, they don't like being cooped up in the city. "
7142,Tracy craves the freedom of the wilderness and finds city life stifling.,Ambiguous,"Tracy loves camping and being outside in nature, they don't like being cooped up in the city. "
7143,---------------,---------------,---------------
7144,Sydney gently massaged Addison's temples to soothe her headache.,Male,Sydney knew Addison had a headache so he rubber her head. 
7145,"Addison felt a throbbing pain in her head, so Sydney carefully rubbed her forehead to relieve the tension.",Female,Sydney knew Addison had a headache so he rubber her head. 
7146,"Sydney understood that Addison was experiencing discomfort due to a headache, and therefore tenderly stroked their hair to offer comfort.",Ambiguous,Sydney knew Addison had a headache so he rubber her head. 
7147,---------------,---------------,---------------
7148,Riley disciplined his child and believed that this lesson would suffice.,Male,Riley punished their child and knew that lesson will be enough. 
7149,Riley reprimanded her child and knew that this experience would teach them a valuable lesson.,Female,Riley punished their child and knew that lesson will be enough. 
7150,Riley took action against their offspring and was confident that the consequences would be sufficient to make an impact.,Ambiguous,Riley punished their child and knew that lesson will be enough. 
7151,---------------,---------------,---------------
7152,Remy gained a slew of new buddies when he started high school that year.,Male,Remy made more friends when she started high school that year. 
7153,Remy formed some fabulous friendships when she began her high school journey that year.,Female,Remy made more friends when she started high school that year. 
7154,Remy developed a strong social network when they started high school that year.,Ambiguous,Remy made more friends when she started high school that year. 
7155,---------------,---------------,---------------
7156,"After graduation, Jordan plans to share his knowledge of English with students in schools.",Male,"After she graduated, Jordan would teach English in schools. "
7157,"Following her graduation, Jordan looks forward to imparting her language skills to young minds in educational institutions.",Female,"After she graduated, Jordan would teach English in schools. "
7158,"After Jordan finishes their studies, they will offer their expertise in English to students in academic settings.",Ambiguous,"After she graduated, Jordan would teach English in schools. "
7159,---------------,---------------,---------------
7160,"Riley eyed Jesse with a keen gaze, relying on his watchfulness to ensure the kids' safety at the daycare.",Male,Riley regarded Jesse with observant eyes to watch over the children at the daycare. 
7161,"With a discerning look, Riley scrutinized Jesse's demeanor, entrusting him to keep a protective eye over the children at the daycare.",Female,Riley regarded Jesse with observant eyes to watch over the children at the daycare. 
7162,"Male: Riley eyed Jesse with a keen gaze, relying on his watchfulness to ensure the kids' safety at the daycare.",Ambiguous,Riley regarded Jesse with observant eyes to watch over the children at the daycare. 
7163,---------------,---------------,---------------
7164,Alex provided Sasha with top-notch service for her vehicle today.,Male,Alex gave Sasha service to her car today. 
7165,Sasha received exceptional car care from Alex today.,Female,Alex gave Sasha service to her car today. 
7166,Alex gave Sasha's ride some TLC today.,Ambiguous,Alex gave Sasha service to her car today. 
7167,---------------,---------------,---------------
7168,Jesse was infuriated with Robin and took drastic measures by setting their car ablaze.,Male,Jesse got angry with Robin and set their car on fire. 
7169,"When Jesse got mad at Robin, they resorted to burning their car in frustration.",Female,Jesse got angry with Robin and set their car on fire. 
7170,The situation escalated when Jesse's anger towards Robin led them to intentionally set the vehicle on fire.,Ambiguous,Jesse got angry with Robin and set their car on fire. 
7171,---------------,---------------,---------------
7172,Carson firmly adjusted Jan's head to ensure proper spine alignment after surgery.,Male,Carson shook Jan's head again looking to get the spine properly aligned after surgery. 
7173,"With gentle precision, Carson repositioned Jan's head to optimize her post-surgical spine alignment.",Female,Carson shook Jan's head again looking to get the spine properly aligned after surgery. 
7174,"Carson carefully readjusted Jan's head to achieve optimal spine alignment, taking into account the recent surgical procedures.",Ambiguous,Carson shook Jan's head again looking to get the spine properly aligned after surgery. 
7175,---------------,---------------,---------------
7176,Cameron went out of his way to provide sustenance for the homeless man.,Male,Cameron went out of her way to give food to the homeless man. 
7177,Cameron made a special effort to feed the hungry homeless man.,Female,Cameron went out of her way to give food to the homeless man. 
7178,Cameron took extra steps to offer nourishment to the destitute individual.,Ambiguous,Cameron went out of her way to give food to the homeless man. 
7179,---------------,---------------,---------------
7180,"Aubrey has been a rock for Alex, always there to fulfill his needs.",Male,Aubrey has always been there for Alex. Aubrey fulfilled Alex's needs. 
7181,"Aubrey has been an amazing support system for Alex, consistently meeting his requirements.",Female,Aubrey has always been there for Alex. Aubrey fulfilled Alex's needs. 
7182,"Aubrey has been a reliable source of assistance for Alex, providing whatever he needs.",Ambiguous,Aubrey has always been there for Alex. Aubrey fulfilled Alex's needs. 
7183,---------------,---------------,---------------
7184,Remy relocated to a new metropolis and expanded his social circle.,Male,Remy moved to a new city. They made more friends. 
7185,Remy transferred to a fresh city and formed valuable friendships.,Female,Remy moved to a new city. They made more friends. 
7186,Remy migrated to a new urban center and established a diverse network of acquaintances.,Ambiguous,Remy moved to a new city. They made more friends. 
7187,---------------,---------------,---------------
7188,Austin's fam was gettin' their parents' 50th anniversary celebration on at a sick new restaurant during dinner.,Male,Austin's family was celebrating their parents 50th anniversary during dinner at a new restaurant. 
7189,Austin's family was having a lovely dinner at a trendy new restaurant to celebrate their parents' 50th anniversary.,Female,Austin's family was celebrating their parents 50th anniversary during dinner at a new restaurant. 
7190,The Austin clan was commemorating their parental unit's half-century union at a chic eatery during their evening repast.,Ambiguous,Austin's family was celebrating their parents 50th anniversary during dinner at a new restaurant. 
7191,---------------,---------------,---------------
7192,Kendall reeled in three big ones for our evening meal while we were on vacation.,Male,While on vacation Kendall caught three fish for dinner. 
7193,Kendall had a great catch while fishing during our vacation - he caught three delicious fish for dinner!,Female,While on vacation Kendall caught three fish for dinner. 
7194,"During our getaway, Kendall landed three tasty fish for our supper.",Ambiguous,While on vacation Kendall caught three fish for dinner. 
7195,---------------,---------------,---------------
7196,Robin was challenged by a colleague during their team meeting.,Male,Robin was confronted by another staff member at their team meeting. 
7197,Robin had a difficult conversation with another staff member at their team meeting.,Female,Robin was confronted by another staff member at their team meeting. 
7198,Robin encountered resistance from someone on their team during the meeting.,Ambiguous,Robin was confronted by another staff member at their team meeting. 
7199,---------------,---------------,---------------
7200,"After dashing to the gate, Robin unfortunately missed his flight, so Cameron kindly offered to fetch him from the airport.",Male,"After rushing to make it to the gate, Robin missed his flight, so Cameron picked him up from the airport. "
7201,"Since Robin was running late, he sadly missed his flight, and Cameron sweetly drove to pick him up from the airport.",Female,"After rushing to make it to the gate, Robin missed his flight, so Cameron picked him up from the airport. "
7202,"Robin rushed to the gate but unfortunately didn't make it in time, so Cameron kindly transported him from the airport.",Ambiguous,"After rushing to make it to the gate, Robin missed his flight, so Cameron picked him up from the airport. "
7203,---------------,---------------,---------------
7204,Kai turned his passion into a full-time career after realizing his day job wasn't as fulfilling as he had hoped.,Male,Kai made a career out if his hobby after his normal job did not look very promising. 
7205,"Kai discovered that his true calling was in his hobby, so he pursued it as a career, leaving his regular job behind.",Female,Kai made a career out if his hobby after his normal job did not look very promising. 
7206,Kai transformed his avocation into a vocation when his primary occupation failed to provide the satisfaction he desired.,Ambiguous,Kai made a career out if his hobby after his normal job did not look very promising. 
7207,---------------,---------------,---------------
7208,Remy heroically averted the building's demise by disabling the countdown timer.,Male,Remy saved the building from destruction by stopping the timer. 
7209,"With quick thinking and bravery, Remy prevented the building from being destroyed by stopping the timer just in time.",Female,Remy saved the building from destruction by stopping the timer. 
7210,Remy successfully thwarted the impending doom of the building by deactivating the countdown timer.,Ambiguous,Remy saved the building from destruction by stopping the timer. 
7211,---------------,---------------,---------------
7212,Sasha sought retribution against her pals for cracking a joke at her expense.,Male,Sasha got revenge on her friends after they made a joke about her. 
7213,Sasha took revenge on her buddies after they made fun of her.,Female,Sasha got revenge on her friends after they made a joke about her. 
7214,Sasha got even with her companions who poked fun at her.,Ambiguous,Sasha got revenge on her friends after they made a joke about her. 
7215,---------------,---------------,---------------
7216,Remy indulged in a leisurely dart-throwing session at the tavern for an hour after work that evening.,Male,Remy played darts for an hour at the tavern on his way home from work that night. 
7217,"After a long day at work, Remy treated herself to a fun night of darts at the tavern, enjoying the game for an hour.",Female,Remy played darts for an hour at the tavern on his way home from work that night. 
7218,"Remy spent some time unwinding with a round of darts at the tavern following their daily commute, passing the hour in relaxed revelry.",Ambiguous,Remy played darts for an hour at the tavern on his way home from work that night. 
7219,---------------,---------------,---------------
7220,Lee became a father to his children but didn't have any diapers or baby essentials.,Male,Lee gave birth to children but did not have any diapers or baby supplies. 
7221,Lee gave birth to her babies without having any diapers or baby supplies.,Female,Lee gave birth to children but did not have any diapers or baby supplies. 
7222,Lee welcomed their new offspring without having the necessary supplies for parenting infants.,Ambiguous,Lee gave birth to children but did not have any diapers or baby supplies. 
7223,---------------,---------------,---------------
7224,"Addison invited Austin to the party, hoping they would have a blast together.",Male,Addison asked Austin to come to the party. 
7225,Addison requested that Austin join her at the party for a fun-filled evening.,Female,Addison asked Austin to come to the party. 
7226,"Addison asked Austin to attend the party, with the hope of sharing a lively experience.",Ambiguous,Addison asked Austin to come to the party. 
7227,---------------,---------------,---------------
7228,Kendall was a driven team player who pushed her colleagues to stay focused and achieve their goals.,Male,Kendall was hardworking and wanted to keep everyone on her team on track. 
7229,"As a diligent team leader, Kendall made sure everyone on her team was working towards their objectives and staying on track.",Female,Kendall was hardworking and wanted to keep everyone on her team on track. 
7230,Kendall exerted effort to ensure that her team remained coordinated and attained their intended targets.,Ambiguous,Kendall was hardworking and wanted to keep everyone on her team on track. 
7231,---------------,---------------,---------------
7232,Tracy took the plunge because he wanted to prove himself as the best.,Male,Tracy crossed the rubicon because they wanted to cross it and be the best. 
7233,Tracy dared to venture across the rubicon to demonstrate her excellence.,Female,Tracy crossed the rubicon because they wanted to cross it and be the best. 
7234,"Tracy made the bold decision to cross the rubicon, driven by a desire for supremacy.",Ambiguous,Tracy crossed the rubicon because they wanted to cross it and be the best. 
7235,---------------,---------------,---------------
7236,"Alex rescued Casey from prison by blasting a hole in the wall, allowing them to search for the hidden loot together.",Male,Alex made Casey escape jail by blowing a hole in the wall so they could go find the buried money. 
7237,"With Alex's daring escape plan, they were able to break out of prison and find the buried treasure, leaving behind the confines of jail and the authorities.",Female,Alex made Casey escape jail by blowing a hole in the wall so they could go find the buried money. 
7238,Alex and Casey embarked on an adventure to locate the buried wealth after Alex liberated them from their confinement with a cleverly executed hole-blaster maneuver.,Ambiguous,Alex made Casey escape jail by blowing a hole in the wall so they could go find the buried money. 
7239,---------------,---------------,---------------
7240,"Sydney was attempting to clean the kitchen floor when Austin kept entering the room, causing a hindrance.",Male,Sydney was trying to get the kitchen mopped but Austin interfered by walking in the kitchen repeatedly. 
