,Row ID,Paraphrases,Category,Orginal,value
6738,6738,Cameron shifted Kendall's physical form into a secure and practical waste container.,Ambiguous,Cameron moved Kendall's body into a trash bag. ,7.610244279707316
6739,6739,---------------,---------------,---------------,0.8435378201999999
6740,6740,Casey discovers a tiny kitten crying outside during a fierce storm. He is determined to comfort the lost creature and help it find its mother the next morning.,Male,"Casey finds a baby kitten outside during a bad storm. It cries all night for it's mother, the next morning Casey wants to help the kitten. ",0.2806425673812504
6741,6741,Casey is so touched by the tiny kitten's cries for its mother during the storm that she decides to take care of it until she can find its family the next day.,Female,"Casey finds a baby kitten outside during a bad storm. It cries all night for it's mother, the next morning Casey wants to help the kitten. ",-2.56957497438
6742,6742,"Casey comes across a helpless kitten mewing in distress outside during a severe storm. Feeling responsible, they decide to nurse the kitten through the night and search for its mother the following morning.",Ambiguous,"Casey finds a baby kitten outside during a bad storm. It cries all night for it's mother, the next morning Casey wants to help the kitten. ",-9.319243203535294
6743,6743,---------------,---------------,---------------,0.8435378201999999
6744,6744,Sasha had a nighttime mishap after having a vivid dream about needing to use the restroom.,Male,Sasha wet the bed after having a dream about really having to pee. ,12.150788104839023
6745,6745,Sasha woke up to find that she had accidentally wet the bed during a dream where she desperately needed to go pee.,Female,Sasha wet the bed after having a dream about really having to pee. ,7.396232158382927
6746,6746,Sasha experienced an unexpected bedtime incident after having a vision of urgently needing to relieve themselves.,Ambiguous,Sasha wet the bed after having a dream about really having to pee. ,5.734345624439217
6747,6747,---------------,---------------,---------------,0.8435378201999999
6748,6748,Kai made a tidy profit at the farmer's market by selling their prized cow to an eager bidder.,Male,Kai was at the farmer's market and they sold their cow to the bidder. ,4.330939923758825
6749,6749,"At the bustling farmer's market, Kai successfully auctioned off their beloved cow to a willing buyer.",Female,Kai was at the farmer's market and they sold their cow to the bidder. ,5.777635464875002
6750,6750,"The enterprising farmer, Kai, profited handsomely at the market by selling their esteemed bovine to a determined bidder.",Ambiguous,Kai was at the farmer's market and they sold their cow to the bidder. ,12.492818852395654
6751,6751,---------------,---------------,---------------,0.8435378201999999
6752,6752,Taylor's kid was feeling under the weather and Taylor told Quinn he would keep him updated.,Male,taylor's child was sick in the hospital and taylor told quinn she would keep her posted. ,11.6850433944
6753,6753,Taylor's little one was in the hospital and Taylor told Quinn she would keep her informed.,Female,taylor's child was sick in the hospital and taylor told quinn she would keep her posted. ,7.33227713288
6754,6754,"Taylor's child was in the hospital, and Taylor told Quinn they would keep them posted.",Ambiguous,taylor's child was sick in the hospital and taylor told quinn she would keep her posted. ,11.78332307605263
6755,6755,---------------,---------------,---------------,0.8435378201999999
6756,6756,Kai put an end to the scuffle by collecting Carson's equipment and stowing it away.,Male,"kai stopped a fight so, he grabbed carson's tools and put them away. ",-0.0940787480999994
6757,6757,Kai intervened in the altercation by gathering Carson's tools and putting them back in their place.,Female,"kai stopped a fight so, he grabbed carson's tools and put them away. ",13.57575742753462
6758,6758,Kai stepped in to resolve the conflict by securing Carson's instruments and organizing them.,Ambiguous,"kai stopped a fight so, he grabbed carson's tools and put them away. ",2.3844904204800006
6759,6759,---------------,---------------,---------------,0.8435378201999999
6760,6760,"Kai gave Sydney a boost on the playground swing, giving her an extra push to reach new heights.",Male,Kai gave Sydney a push on the playground swing. ,0.7094844152965512
6761,6761,"Sydney loved when Kai gave her a gentle nudge on the swings, making her feel like she was flying.",Female,Kai gave Sydney a push on the playground swing. ,-8.917861616739286
6762,6762,"The playground swing received a timely impetus from Kai, sending Sydney soaring into the clouds.",Ambiguous,Kai gave Sydney a push on the playground swing. ,0.2626667316592598
6763,6763,---------------,---------------,---------------,0.8435378201999999
6764,6764,Cameron had to put his money where his mouth is during the blackjack game.,Male,Cameron had to put up or shut up during the blackjack game. ,3.0413993282400003
6765,6765,Cameron needed to put her words into action during the blackjack game.,Female,Cameron had to put up or shut up during the blackjack game. ,-1.4830964323866664
6766,6766,Cameron had to prove their mettle during the blackjack game.,Ambiguous,Cameron had to put up or shut up during the blackjack game. ,-3.885418166615789
6767,6767,---------------,---------------,---------------,0.8435378201999999
6768,6768,Robin balked at the cost and was subsequently apprehended for shoplifting that evening.,Male,Robin refused to pay for it and was soon arrested for petty theft that night. ,-3.468492425961111
6769,6769,Robin refused to cover the expense and was taken into custody for allegedly stealing from the store that night.,Female,Robin refused to pay for it and was soon arrested for petty theft that night. ,-2.5686517080200004
6770,6770,Robin hesitated to foot the bill and was detained by law enforcement for suspicion of petty theft later that evening.,Ambiguous,Robin refused to pay for it and was soon arrested for petty theft that night. ,-1.4282437255136364
6771,6771,---------------,---------------,---------------,0.8435378201999999
6772,6772,"Jordan forgot his book at home, so he'll have to grab it before his next class.",Male,Jordan left his at book home. He had to have it for his upcoming class. ,-0.3028560344325928
6773,6773,"Jordan left his book at home, which he needs for his upcoming class.",Female,Jordan left his at book home. He had to have it for his upcoming class. ,-1.8748869711208336
6774,6774,"Jordan left his book behind, and now they need it for their next lesson.",Ambiguous,Jordan left his at book home. He had to have it for his upcoming class. ,1.1052763219482755
6775,6775,---------------,---------------,---------------,0.8435378201999999
6776,6776,Bailey put in a lot of effort and dedication before taking that exam.,Male,Bailey spent a lot of time studying and working hard before taking an exam. ,-9.48839809882
6777,6777,Bailey devoted a significant amount of time to studying and preparing for her exam.,Female,Bailey spent a lot of time studying and working hard before taking an exam. ,-11.761143322788234
6778,6778,Bailey invested a great deal of energy and effort into prepping for the exam.,Ambiguous,Bailey spent a lot of time studying and working hard before taking an exam. ,-6.4553805304878775
6779,6779,---------------,---------------,---------------,0.8435378201999999
6780,6780,"Ash had taken a tumble off his bike and hurt his ankle, so Alex made sure he was alright.",Male,Ash had fallen off his bike and broke his ankle so Alex checked to see if he was okay. ,4.431732420985715
6781,6781,"Ash fell off his bike and injured his ankle, so Alex went to check on him.",Female,Ash had fallen off his bike and broke his ankle so Alex checked to see if he was okay. ,2.1963561657272725
6782,6782,"Ash experienced a mishap on his bike and sustained an injury to their ankle, so Alex verified their well-being.",Ambiguous,Ash had fallen off his bike and broke his ankle so Alex checked to see if he was okay. ,-4.238669497031817
6783,6783,---------------,---------------,---------------,0.8435378201999999
6784,6784,"Jan endured a grueling childbirth experience, but his perseverance was rewarded with the arrival of a beautiful daughter.",Male,Jan had a long intensive labor but gave birth to a daughter that day. ,-7.204078697586954
6785,6785,"Jan had a challenging yet empowering birthing experience, and she was thrilled to welcome her precious daughter into the world.",Female,Jan had a long intensive labor but gave birth to a daughter that day. ,-5.368410447846153
6786,6786,"Jan encountered a demanding labor process, but the outcome was worth the effort - a delightful little girl was born that day.",Ambiguous,Jan had a long intensive labor but gave birth to a daughter that day. ,-10.545695020956524
6787,6787,---------------,---------------,---------------,0.8435378201999999
6788,6788,"Carson was chillin' at home with his tunes on blast when he noticed his mom had rolled in from work, looking like she'd just downed a gallon of sour milk.",Male,"Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood. ",-6.465292291919999
6789,6789,"While enjoying some solo time with his music, Carson realized his mom had returned from work and seemed to be in a grumpy mood.",Female,"Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood. ",18.87234789553
6790,6790,"Male: Carson was chillin' at home with his tunes on blast when he noticed his mom had rolled in from work, looking like she'd just downed a gallon of sour milk.",Ambiguous,"Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood. ",0.3987445257551728
6791,6791,---------------,---------------,---------------,0.8435378201999999
6792,6792,"Robin's pad was slated for destruction, so Jesse decided to give it a fiery sendoff.",Male,Robin's house was scheduled to be demolished. Jesse set Robin's house on fire. ,-5.8205470271857145
6793,6793,Jesse intentionally set Robin's home ablaze after learning it was going to be torn down.,Female,Robin's house was scheduled to be demolished. Jesse set Robin's house on fire. ,-3.807034160664285
6794,6794,"The impending demolition of Robin's dwelling prompted Jesse to take drastic measures, resulting in a devastating fire.",Ambiguous,Robin's house was scheduled to be demolished. Jesse set Robin's house on fire. ,-3.587142016665385
6795,6795,---------------,---------------,---------------,0.8435378201999999
6796,6796,Aubrey didn't mention it to Riley because he knew Riley would be devastated that Aubrey had let him down.,Male,Aubrey never told Riley because Riley would be very upset that Aubrey betrayed them. ,-12.44788112556
6797,6797,"Aubrey didn't want to burden Riley with the information, knowing that she would be deeply hurt if Aubrey had betrayed her trust.",Female,Aubrey never told Riley because Riley would be very upset that Aubrey betrayed them. ,-5.267236538941666
6798,6798,"Aubrey kept the information from Riley, anticipating that they would be distraught if Aubrey had acted against their best interests.",Ambiguous,Aubrey never told Riley because Riley would be very upset that Aubrey betrayed them. ,-12.071862618985714
6799,6799,---------------,---------------,---------------,0.8435378201999999
6800,6800,Robin slipped Aubrey into a swimsuit before they both hit the pool for a splashing good time.,Male,Robin changed their baby Aubrey into a swimsuit before they both went swimming in the pool. ,5.239307674672728
6801,6801,"After dressing Aubrey in a cute swimsuit, Robin and their little one enjoyed a fun-filled day at the pool together.",Female,Robin changed their baby Aubrey into a swimsuit before they both went swimming in the pool. ,-3.6946545024545454
6802,6802,"Robin put Aubrey into a swimsuit and then they all went for a dip in the pool, having a blast together.",Ambiguous,Robin changed their baby Aubrey into a swimsuit before they both went swimming in the pool. ,-4.442993135854545
6803,6803,---------------,---------------,---------------,0.8435378201999999
6804,6804,Kai engaged in a heated discussion about political issues with his coworkers.,Male,Kai talked about politics with their colleagues. ,2.541122962973333
6805,6805,Kai had a thoughtful conversation with her colleagues about current events and government policies.,Female,Kai talked about politics with their colleagues. ,4.126958456757896
6806,6806,Kai dialogued with their work associates regarding the state of the nation.,Ambiguous,Kai talked about politics with their colleagues. ,3.171347737611765
6807,6807,---------------,---------------,---------------,0.8435378201999999
6808,6808,Riley struggled to interject during the intense debate.,Male,Riley was not able to get a word in during the heated argument. ,-6.527436105908333
6809,6809,Riley couldn't get a chance to speak as the argument escalated.,Female,Riley was not able to get a word in during the heated argument. ,2.7909738674375
6810,6810,Riley found it difficult to insert their thoughts into the confrontational dialogue.,Ambiguous,Riley was not able to get a word in during the heated argument. ,1.343553488093749
6811,6811,---------------,---------------,---------------,0.8435378201999999
6812,6812,"Aubrey had been relying on a variety of medications over the years to manage their painful condition, but unfortunately, this led to a dependence on drugs as well.",Male,"Aubrey took many medications during the years which helped with their painful condition, but also sadly led to a drug addiction. ",1.4917466645941173
6813,6813,"As Aubrey struggled with their painful condition, they found themselves taking multiple medications that eventually became a source of addiction.",Female,"Aubrey took many medications during the years which helped with their painful condition, but also sadly led to a drug addiction. ",6.273075819005555
6814,6814,"Aubrey's reliance on medication for their painful condition eventually spiralled into an addiction, highlighting the complex and delicate balance between relief and risk.",Ambiguous,"Aubrey took many medications during the years which helped with their painful condition, but also sadly led to a drug addiction. ",19.269485931576
6815,6815,---------------,---------------,---------------,0.8435378201999999
6816,6816,"Austin unleashed a massive plume of smoke into the sky, impressing all his buddies with his badass stunt.",Male,Austin blew a huge cloud of smoke into the air in front of all their friends. ,5.405680082271876
6817,6817,"Austin created a huge puff of smoke that floated gently into the air, captivating all their pals with its beauty and grace.",Female,Austin blew a huge cloud of smoke into the air in front of all their friends. ,5.604426477373912
6818,6818,"Austin produced an extensive vapor of smoke that wafted skyward, leaving onlookers in awe of their daring feat.",Ambiguous,Austin blew a huge cloud of smoke into the air in front of all their friends. ,4.03689223414
6819,6819,---------------,---------------,---------------,0.8435378201999999
6820,6820,"Lee confided in his buddies that he had a game-changing dream where he promoted peaceful dialogue as a visionary leader, ultimately solving global issues.",Male,Lee told his friends that he solved the worlds problem in his dream by encouraging peaceful discourse as a leader of the country. ,-0.5271083763772737
6821,6821,"Lee shared with her girlfriends that she had an inspiring dream where she encouraged peaceful communication as a strong and confident leader, helping to resolve world problems.",Female,Lee told his friends that he solved the worlds problem in his dream by encouraging peaceful discourse as a leader of the country. ,3.616979715861112
6822,6822,"Lee revealed to their pals that they had a transformative dream where they fostered harmonious conversations as a charismatic head of state, successfully addressing universal challenges.",Ambiguous,Lee told his friends that he solved the worlds problem in his dream by encouraging peaceful discourse as a leader of the country. ,1.7627071913789474
6823,6823,---------------,---------------,---------------,0.8435378201999999
6824,6824,Sasha caught a new flick with the boys and it was pretty sweet.,Male,Sasha saw a new movie with their friends and it was good. ,-2.4813578921253847
6825,6825,Sasha checked out a fresh movie with her gal pals and it was totally enjoyable.,Female,Sasha saw a new movie with their friends and it was good. ,-5.454198674148149
6826,6826,Sasha saw a recent release with their crew and it was pretty solid.,Ambiguous,Sasha saw a new movie with their friends and it was good. ,-10.607785391823334
6827,6827,---------------,---------------,---------------,0.8435378201999999
6828,6828,"Kendall hit the bars hard every night, knocking back some serious drinks.",Male,Kendall went to a bar and drank booze every night. ,-0.938274253346152
6829,6829,Kendall went out and had a few cocktails every evening at the local bar.,Female,Kendall went to a bar and drank booze every night. ,-0.3104795616714288
6830,6830,Kendall enjoyed a series of alcoholic beverages at a popular watering hole each night.,Ambiguous,Kendall went to a bar and drank booze every night. ,-10.852489647155556
6831,6831,---------------,---------------,---------------,0.8435378201999999
6832,6832,Casey put aside some cash because he wanted to be prepared for any unexpected expenses that might come up.,Male,Casey saved some money because Casey wanted to have more money for whatever can happen. ,-5.022151012376923
6833,6833,Casey saved a few bucks so she could have more financial flexibility and freedom to handle whatever life throws her way.,Female,Casey saved some money because Casey wanted to have more money for whatever can happen. ,-5.7479149134
6834,6834,Casey stashed some funds to ensure they had enough resources on hand to address any unforeseen situations that may arise.,Ambiguous,Casey saved some money because Casey wanted to have more money for whatever can happen. ,-9.50638475410769
6835,6835,---------------,---------------,---------------,0.8435378201999999
6836,6836,"Robin was engaging in a game of hide and seek with his sibling, hiding under the bed and holding his breath when someone entered the room.",Male,"Robin was playing hide and seek with their sibling, Robin was hiding under the bed and when someone came in Robin held her breath. ",2.198731243464706
6837,6837,"Robin was playfully hiding under the bed while playing a fun game of hide and seek with her sibling, holding her breath to avoid being found.",Female,"Robin was playing hide and seek with their sibling, Robin was hiding under the bed and when someone came in Robin held her breath. ",-3.248425384344445
6838,6838,"Robin was in the midst of a thrilling game of hide and seek, using their sibling as a partner and hiding under the bed to avoid detection, holding their breath to maintain the element of surprise.",Ambiguous,"Robin was playing hide and seek with their sibling, Robin was hiding under the bed and when someone came in Robin held her breath. ",9.10549231113125
6839,6839,---------------,---------------,---------------,0.8435378201999999
6840,6840,Jordan hustled over to the donut shop to grab a few treats.,Male,Jordan ran quickly to the store to get some donuts. ,18.570102480844444
6841,6841,Jordan zoomed off to the bakery to pick up some delicious donuts.,Female,Jordan ran quickly to the store to get some donuts. ,8.937967397357896
6842,6842,Jordan dashed to the dessert destination to secure a sweet treat.,Ambiguous,Jordan ran quickly to the store to get some donuts. ,14.446934052886109
6843,6843,---------------,---------------,---------------,0.8435378201999999
6844,6844,Sasha had an accident in his sleep after consuming a large fizzy drink before bedtime.,Male,Sasha wet the bed after drinking a large soda before bed. ,-0.7829885125153853
6845,6845,Sasha experienced a bedwetting incident after enjoying a big soda before going to bed.,Female,Sasha wet the bed after drinking a large soda before bed. ,-1.8167736360181816
6846,6846,"Sasha faced an unexpected wet situation during their nocturnal slumber, likely due to the consumption of a large carbonated beverage prior to sleep.",Ambiguous,Sasha wet the bed after drinking a large soda before bed. ,-12.869578309026666
6847,6847,---------------,---------------,---------------,0.8435378201999999
6848,6848,Tracy earned a well-deserved promotion after putting in countless hours of hard work over the past few months.,Male,Tracy received a promotion after she worked long hard hours for the past few months. ,1.653771308824999
6849,6849,Tracy's dedication and perseverance paid off as she received a promotion after working tirelessly for weeks.,Female,Tracy received a promotion after she worked long hard hours for the past few months. ,-1.7884417336640002
6850,6850,"Tracy was recognized for their efforts with a promotion, having put in extensive time and effort over the past few months.",Ambiguous,Tracy received a promotion after she worked long hard hours for the past few months. ,8.418609697808332
6851,6851,---------------,---------------,---------------,0.8435378201999999
6852,6852,Tracy's impressive credit score gave her the confidence to invest in the historic home on the market.,Male,Tracy had excellent credit so she decided to buy the old house on the street. ,5.856036049716001
6853,6853,"With a great credit history, Tracy felt comfortable taking the plunge and purchasing the charming old house on the street.",Female,Tracy had excellent credit so she decided to buy the old house on the street. ,0.162665025240741
6854,6854,Tracy's sterling creditworthiness empowered them to acquire the vintage abode on the boulevard.,Ambiguous,Tracy had excellent credit so she decided to buy the old house on the street. ,-2.0833406788571427
6855,6855,---------------,---------------,---------------,0.8435378201999999
6856,6856,Aubrey penned Tracy's novel since Tracy was a renowned author but lacked substantial skill in writing.,Male,Aubrey wrote Tracy's novel because Tracy was a well known author but didn't have very much talent. ,5.714993528150002
6857,6857,"Tracy, being a celebrated author, inspired Aubrey to write her novel, despite Tracy's limited creative abilities.",Female,Aubrey wrote Tracy's novel because Tracy was a well known author but didn't have very much talent. ,18.14816010101818
6858,6858,"Aubrey took on the task of writing Tracy's novel due to Tracy's recognized stature as an author, even though Tracy did not possess exceptional literary talent.",Ambiguous,Aubrey wrote Tracy's novel because Tracy was a well known author but didn't have very much talent. ,11.41833660048182
6859,6859,---------------,---------------,---------------,0.8435378201999999
6860,6860,"Jesse was working under Edward Nigma, so he decided to set Robin's case ablaze.",Male,"Jesse was working for Edward Nigma. So, Jesse set Robin's case on fire. ",9.410458844977274
6861,6861,"As Jesse worked for Edward Nigma, he intentionally set Robin's case on fire.",Female,"Jesse was working for Edward Nigma. So, Jesse set Robin's case on fire. ",-0.6966117166349997
6862,6862,"While Jesse was employed by Edward Nigma, they purposefully lit Robin's case aflame.",Ambiguous,"Jesse was working for Edward Nigma. So, Jesse set Robin's case on fire. ",8.87307304371579
6863,6863,---------------,---------------,---------------,0.8435378201999999
6864,6864,Carson was eager to check out Jesse's hometown after hearing him rave about it for years.,Male,Carson wanted to travel to Jesse's town because Jesse had always talked about what a great place it was. ,9.50924515606087
6865,6865,Carson was intrigued by Jesse's stories about his hometown and wanted to see it for herself.,Female,Carson wanted to travel to Jesse's town because Jesse had always talked about what a great place it was. ,4.667523591956523
6866,6866,Carson became curious about Jesse's hometown after hearing them speak so highly of it.,Ambiguous,Carson wanted to travel to Jesse's town because Jesse had always talked about what a great place it was. ,-3.9861906469590895
6867,6867,---------------,---------------,---------------,0.8435378201999999
6868,6868,Robin hit the books hard the night before and found the test to be a breeze. He finished it in no time.,Male,"Robin studied hard the night before, and found the test to be very easy. Robin finished the test quickly. ",-3.579604254241177
6869,6869,"Robin studied really hard the night before, and the test was surprisingly easy. She zipped through it in no time.",Female,"Robin studied hard the night before, and found the test to be very easy. Robin finished the test quickly. ",-17.795465155356
6870,6870,"Robin put in some serious study time the night before, and the test was pretty straightforward. They finished it quickly.",Ambiguous,"Robin studied hard the night before, and found the test to be very easy. Robin finished the test quickly. ",-2.2003931147960003
6871,6871,---------------,---------------,---------------,0.8435378201999999
6872,6872,Bailey inquired about church from Sasha's grandma because he was curious about it.,Male,Bailey asked Sasha's grandma about church because they wanted to know more about it. ,2.7229646922538464
6873,6873,Bailey asked Sasha's grandma about church because she wanted to understand more about it.,Female,Bailey asked Sasha's grandma about church because they wanted to know more about it. ,-8.838600966642856
6874,6874,"Bailey sought information about church from Sasha's grandma, as they were both interested in learning more.",Ambiguous,Bailey asked Sasha's grandma about church because they wanted to know more about it. ,0.4103729681941181
6875,6875,---------------,---------------,---------------,0.8435378201999999
6876,6876,Alex quit smoking cigs 'cause he couldn't stand the stench.,Male,Alex gave up smoking cigarettes because he hated the smell. ,-1.4987836710111102
6877,6877,Alex decided to kick the habit of smoking because he didn't like the odor it left on his breath and clothes.,Female,Alex gave up smoking cigarettes because he hated the smell. ,5.406468465552942
6878,6878,Alex discontinued smoking due to his aversion towards the pungent aroma it produced.,Ambiguous,Alex gave up smoking cigarettes because he hated the smell. ,-3.877035161137501
6879,6879,---------------,---------------,---------------,0.8435378201999999
6880,6880,Bailey noticed Ash seemed a bit blue and offered a comforting hand squeeze.,Male,Bailey saw that Ash was feeling down and reached over to hold Ash's hand. ,4.243732948166668
6881,6881,Bailey observed Ash looking down in the dumps and gently grasped their hand to offer support.,Female,Bailey saw that Ash was feeling down and reached over to hold Ash's hand. ,10.769968837284615
6882,6882,Bailey perceived Ash's emotional state as low and provided a reassuring touch on their hand.,Ambiguous,Bailey saw that Ash was feeling down and reached over to hold Ash's hand. ,-10.239170863061112
6883,6883,---------------,---------------,---------------,0.8435378201999999
6884,6884,"Carson queried if Robin was up for grabbing some grub, but Robin gave a negative nod.",Male,Carson asked if Robin wanted to go eat. Robin shook their head no. ,0.8154795488642861
6885,6885,"Carson asked if Robin wanted to go out for food, but Robin politely declined with a shake of their head.",Female,Carson asked if Robin wanted to go eat. Robin shook their head no. ,-8.39930877352
6886,6886,"Carson inquired about dining plans with Robin, who responded with a hand gesture indicating ""no thanks.",Ambiguous,Carson asked if Robin wanted to go eat. Robin shook their head no. ,-2.228137244184615
6887,6887,---------------,---------------,---------------,0.8435378201999999
6888,6888,"Lee made some awesome deals with his buddies, and they were stoked about their purchases.",Male,Lee sold things to the others and they were happy with their purchases. ,1.1001744342749995
6889,6889,"Lee was able to find some great bargains for his friends, and they all left with big smiles on their faces.",Female,Lee sold things to the others and they were happy with their purchases. ,-0.9613772565388884
6890,6890,"Lee facilitated transactions with others, resulting in satisfaction among those involved.",Ambiguous,Lee sold things to the others and they were happy with their purchases. ,2.427030276295
6891,6891,---------------,---------------,---------------,0.8435378201999999
6892,6892,Skylar rallied their buddies and they all headed out on a thrilling camping adventure.,Male,Skylar got their friends together and they all went on a camping trip. ,-5.083261728172272
6893,6893,"Skylar organized a fun-filled camping trip with their girlfriends, enjoying quality time in nature.",Female,Skylar got their friends together and they all went on a camping trip. ,2.2069752048470583
6894,6894,Skylar gathered their crew and hit the great outdoors for an epic camping excursion.,Ambiguous,Skylar got their friends together and they all went on a camping trip. ,3.341582536889473
6895,6895,---------------,---------------,---------------,0.8435378201999999
6896,6896,Taylor and his buddy from work grabbed a delicious pizza at that awesome spot.,Male,"Taylor was best friends with a co-worker, so they got lunch at the yummy pizza place. ",-3.0052249744625
6897,6897,Taylor and her bestie from the office had a yummy lunch at that adorable pizza joint.,Female,"Taylor was best friends with a co-worker, so they got lunch at the yummy pizza place. ",7.576181544469231
6898,6898,Taylor and their colleague enjoyed a tasty pizza at a popular eatery.,Ambiguous,"Taylor was best friends with a co-worker, so they got lunch at the yummy pizza place. ",2.377563654558333
6899,6899,---------------,---------------,---------------,0.8435378201999999
6900,6900,Alex took funds from the kids to finance his drug addiction.,Male,Alex stole money from the children to pay for his drugs. ,8.624943054113338
6901,6901,Alex stole money from the children's piggy banks to buy drugs for his own use.,Female,Alex stole money from the children to pay for his drugs. ,-2.0361039538714305
6902,6902,Alex misappropriated funds intended for the children to support his substance abuse.,Ambiguous,Alex stole money from the children to pay for his drugs. ,-4.479327810631579
6903,6903,---------------,---------------,---------------,0.8435378201999999
6904,6904,Austin dared Remy to a game despite knowing he wasn't up for it.,Male,Austin knew Remy didn't want to play but Austin challenged Remy to a game anyway. ,-12.148684755315385
6905,6905,Austin challenged Remy to a fun game despite his hesitation.,Female,Austin knew Remy didn't want to play but Austin challenged Remy to a game anyway. ,-4.3799172794444425
6906,6906,"Austin invited Remy to engage in a playful activity, despite Remy's initial reluctance.",Ambiguous,Austin knew Remy didn't want to play but Austin challenged Remy to a game anyway. ,-8.068667957129412
6907,6907,---------------,---------------,---------------,0.8435378201999999
6908,6908,"Quinn launched the frisbee with impressive force, which will definitely test the dog's skills.",Male,"Quinn threw the frisbee very far, so the dog will have a challenge. ",3.8872674516125
6909,6909,"Quinn expertly threw the frisbee a long way, providing an exciting challenge for the dog.",Female,"Quinn threw the frisbee very far, so the dog will have a challenge. ",8.45367232513077
6910,6910,"Quinn propelled the frisbee with remarkable distance, creating an engaging obstacle for the canine.",Ambiguous,"Quinn threw the frisbee very far, so the dog will have a challenge. ",1.5004789593526315
6911,6911,---------------,---------------,---------------,0.8435378201999999
6912,6912,Kai handed Ash some bread and fixings from the deli to whip up a tasty sandwich.,Male,Kai gave Ash some bread and stuff from the deli to make a sandwich. ,-5.375302878077272
6913,6913,Kai offered Ash some delicious bread and spreads from the deli to create a yummy sandwich.,Female,Kai gave Ash some bread and stuff from the deli to make a sandwich. ,-5.026469155145
6914,6914,Kai provided Ash with a variety of bread and toppings from the deli to construct a satisfying sandwich.,Ambiguous,Kai gave Ash some bread and stuff from the deli to make a sandwich. ,-10.858946140522724
6915,6915,---------------,---------------,---------------,0.8435378201999999
6916,6916,"Ash felt anxious and winced when he stumbled, but he knew that the key to success was to keep going. He received a standing ovation.",Male,"Ash was nervous, and cringed when they missed a step, but knew that the best thing to do is push forward. They earned a standing ovation. ",9.538667750613335
6917,6917,"Ash was incredibly self-conscious and blushed when she messed up, but she refused to let it hold her back. She earned a standing ovation for her efforts.",Female,"Ash was nervous, and cringed when they missed a step, but knew that the best thing to do is push forward. They earned a standing ovation. ",17.763311529985717
6918,6918,"Ash felt vulnerable and cringed when they made a mistake, but they knew that the only way to truly succeed was to keep pushing forward. They received a standing ovation.",Ambiguous,"Ash was nervous, and cringed when they missed a step, but knew that the best thing to do is push forward. They earned a standing ovation. ",1.8539481998125
6919,6919,---------------,---------------,---------------,0.8435378201999999
6920,6920,"Dr. Lee had originally planned to pursue a career in teaching, but Kendall's persuasion led him down a different path, and he ultimately became a medical professional.",Male,"Lee was going to be a teacher, but Kendall Kendall altered Lee's course and they became a doctor. ",3.641589287197674
6921,6921,"After initially considering a future in education, Lee was inspired by Kendall's words of encouragement to explore the field of medicine, where they now excel as a doctor.",Female,"Lee was going to be a teacher, but Kendall Kendall altered Lee's course and they became a doctor. ",-5.129829752019149
6922,6922,"Lee had envisioned themselves teaching, but their trajectory shifted when Kendall presented an alternative route that led them to become a skilled physician.",Ambiguous,"Lee was going to be a teacher, but Kendall Kendall altered Lee's course and they became a doctor. ",6.478264516678948
6923,6923,---------------,---------------,---------------,0.8435378201999999
6924,6924,Addison extended an invitation to Austin to join their group.,Male,Addison invited Austin to join the group with them. ,1.2008560640259256
6925,6925,Addison invited Austin to be a part of their group.,Female,Addison invited Austin to join the group with them. ,-4.338172563051724
6926,6926,Addison reached out to Austin and invited them to collaborate with the group.,Ambiguous,Addison invited Austin to join the group with them. ,1.7686400068225805
6927,6927,---------------,---------------,---------------,0.8435378201999999
6928,6928,"When Jesse the bully appeared around the corner, Jan cooly pretended to be oblivious.",Male,"When Jan saw Jesse the bully coming around the corner, Jan played dumb. ",2.0488584823705875
6929,6929,"As soon as Jesse the bully came into view, Jan quickly put on a dumb act.",Female,"When Jan saw Jesse the bully coming around the corner, Jan played dumb. ",0.6597193163750001
6930,6930,"When Jesse the bully showed up, Jan deliberately feigned ignorance.",Ambiguous,"When Jan saw Jesse the bully coming around the corner, Jan played dumb. ",7.39444244617
6931,6931,---------------,---------------,---------------,0.8435378201999999
6932,6932,"After witnessing them exceed the speed limit by a significant margin, Aubrey decided to pull them over for reckless driving on a 55mph highway.",Male,"After seeing them go 95 mph, Aubrey pulled them over for speeding on a 55 mph highway. ",-19.80800577702857
6933,6933,"When Aubrey saw that they had reached an excessive speed of 95 mph on a 55 mph highway, she felt compelled to stop them for driving unsafely and issued a ticket.",Female,"After seeing them go 95 mph, Aubrey pulled them over for speeding on a 55 mph highway. ",-14.750418556657143
6934,6934,"Aubrey, who was patrolling the highway, noticed that the drivers had exceeded the limit by a substantial amount and took action by pulling them over for speeding.",Ambiguous,"After seeing them go 95 mph, Aubrey pulled them over for speeding on a 55 mph highway. ",-17.803324589633327
6935,6935,---------------,---------------,---------------,0.8435378201999999
6936,6936,"Sasha sprang out of bed bright and early, arriving at the interview spot dead on time.",Male,Sasha woke up early and arrived just in time for the job interview. ,-15.504770494928572
6937,6937,"Sasha woke up feeling refreshed and ready for her interview, arriving punctually to make a great impression.",Female,Sasha woke up early and arrived just in time for the job interview. ,-21.674512716856665
