Row ID,Paraphrases,Category,Orginal,value,58.37835646,Young<Old
5563,---------------,---------------,---------------,27.27991284,43.76703776,TRUE
5564,Robin gave Carson the floor to spill all the juicy deets about what went down.,Young,Robin let Carson explain why it happened in very much detail. ,33.63781417,20.57412288,FALSE
5565,Robin allowed Carson to elaborate extensively on the reasons behind the situation.,Middle Age,Robin let Carson explain why it happened in very much detail. ,43.76703776,27.27991284,FALSE
5566,Robin requested that Carson provide a detailed explanation of the circumstances surrounding the event.,Old,Robin let Carson explain why it happened in very much detail. ,20.57412288,34.60060224,TRUE
5567,---------------,---------------,---------------,27.27991284,23.07920663,FALSE
5568,"Sydney was totally drama queen, she blew things way out of proportion like, seriously, a molehill becomes a mountain? 😂",Young,sydney was a dramatic person so she made a mountain out of a molehill. ,34.60060224,12.09399285,FALSE
5569,"Sydney had a tendency to exaggerate, so she often made a big deal out of small issues, kind of like making a mountain out of a molehill.",Middle Age,sydney was a dramatic person so she made a mountain out of a molehill. ,23.07920663,27.27991284,TRUE
5570,"Sydney was prone to magnifying situations, and this one was no exception - she turned a simple molehill into a major mountain! 😳",Old,sydney was a dramatic person so she made a mountain out of a molehill. ,12.09399285,63.15290478,TRUE
5571,---------------,---------------,---------------,27.27991284,53.83391516,TRUE
5572,Sasha kept the patient's info super safe by hiding it in a virtual underground vault.,Young,Sasha protected the patient's information by sealing the information in a vault underground. ,63.15290478,22.27280179,FALSE
5573,Sasha took robust measures to secure the patient's confidential data by storing it in a highly secure subterranean facility.,Middle Age,Sasha protected the patient's information by sealing the information in a vault underground. ,53.83391516,27.27991284,FALSE
5574,Sasha ensured the patient's private information was well-protected by placing it in a strongly fortified underground safe.,Old,Sasha protected the patient's information by sealing the information in a vault underground. ,22.27280179,77.27995375,TRUE
5575,---------------,---------------,---------------,27.27991284,50.66251899,TRUE
5576,"Sydney threw a sick Christmas party and invited all her squad who didn't have fam to celebrate with, you know?",Young,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. ,77.27995375,73.0772057,FALSE
5577,Sydney hosted a festive Christmas party and extended invitations to all her acquaintances who didn't have family to spend the holiday with.,Middle Age,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. ,50.66251899,27.27991284,FALSE
5578,Sydney had a jolly Christmas party and invited all her friends and acquaintances who didn't have any family to celebrate with.,Old,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. ,73.0772057,49.71736657,FALSE
5579,---------------,---------------,---------------,27.27991284,50.7129903,TRUE
5580,Jordan disobeyed his boss's request and still made himself a cup of coffee because he couldn't resist the caffeine craving.,Young,Jordan made a cup of coffee even though his boss asked him not to drink it. ,49.71736657,43.52597999,FALSE
5581,"Despite his boss's explicit instruction not to drink any coffee, Jordan decided to go against orders and brew himself a cup anyway.",Middle Age,Jordan made a cup of coffee even though his boss asked him not to drink it. ,50.7129903,27.27991284,FALSE
5582,"Jordan, being the rebellious young man he is, chose to ignore his boss's prohibition on coffee consumption and made himself a cup anyway.",Old,Jordan made a cup of coffee even though his boss asked him not to drink it. ,43.52597999,30.5075596,FALSE
5583,---------------,---------------,---------------,27.27991284,55.21882336,TRUE
5584,Cameron was totally on board with science after he translated it into his own lingo.,Young,Cameron understood science better by interpreting it in terms. ,30.5075596,44.36272539,TRUE
5585,Cameron had a eureka moment when he grasped the scientific concepts through relatable terms.,Middle Age,Cameron understood science better by interpreting it in terms. ,55.21882336,27.27991284,FALSE
5586,Cameron demonstrated remarkable comprehension of scientific principles by deciphering them in plain language.,Old,Cameron understood science better by interpreting it in terms. ,44.36272539,-5.889883084,FALSE
5587,---------------,---------------,---------------,27.27991284,27.70404703,TRUE
5588,Robin tagged along with Jan's crew to school so she could get a better grasp on math that day.,Young,Robin went with Jan's friends to school so that she could learn more about math that day. ,-5.889883084,12.67515336,TRUE
5589,"Robin accompanied Jan's friends to school in order to learn more about mathematics, as she wanted to improve her skills in the subject.",Middle Age,Robin went with Jan's friends to school so that she could learn more about math that day. ,27.70404703,27.27991284,FALSE
5590,Robin joined Jan's group of friends at school to gain a deeper understanding of math concepts that day.,Old,Robin went with Jan's friends to school so that she could learn more about math that day. ,12.67515336,9.883307169,FALSE
5591,---------------,---------------,---------------,27.27991284,34.3369599,TRUE
5592,Robin seriously considered Kai's suggestions after they chatted for a while.,Young,Robin took Kai's advice after they had a long talk. ,9.883307169,41.42672892,TRUE
5593,Robin carefully weighed Kai's advice after they had a comprehensive conversation.,Middle Age,Robin took Kai's advice after they had a long talk. ,34.3369599,27.27991284,FALSE
5594,Robin thoughtfully took into account Kai's recommendations following their heart-to-heart talk.,Old,Robin took Kai's advice after they had a long talk. ,41.42672892,29.50734144,FALSE
5595,---------------,---------------,---------------,27.27991284,34.99751314,TRUE
5596,Riley glared at Jesse like they were up to something fishy when Jesse offered her flowers.,Young,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. ,29.50734144,41.71361533,TRUE
5597,"Riley eyed Jesse warily as Jesse proffered the bouquet, wondering what was behind this sudden gesture.",Middle Age,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. ,34.99751314,27.27991284,FALSE
5598,"Riley looked at Jesse with a healthy dose of skepticism when Jesse presented her with flowers, suspecting that there might be more to this gesture than meets the eye.",Old,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. ,41.71361533,-12.78572535,FALSE
5599,---------------,---------------,---------------,27.27991284,-36.24251676,FALSE
5600,Addison had ditched school after getting harassed by some jerks.,Young,Addison had run away from the school after being bullied. ,-12.78572535,27.65533977,TRUE
5601,"Addison had left school due to persistent bullying, which made her feel miserable and unhappy.",Middle Age,Addison had run away from the school after being bullied. ,-36.24251676,27.27991284,TRUE
5602,"Addison had absconded from school as a result of being subjected to intimidation and harassment, causing her great distress.",Old,Addison had run away from the school after being bullied. ,27.65533977,79.10555758,TRUE
5603,---------------,---------------,---------------,27.27991284,31.91089279,TRUE
5604,Robin gave Carson the chance to explain themselves because it was only right to hear their side of things.,Young,Robin let Carson explain themself because it only seemed fair to hear their side of the story. ,79.10555758,45.39903227,FALSE
5605,Robin allowed Carson to share their perspective because it was only fair to give them a voice.,Middle Age,Robin let Carson explain themself because it only seemed fair to hear their side of the story. ,31.91089279,27.27991284,FALSE
5606,"Robin let Carson have the floor to speak for themselves, as it was only just to hear their explanation.",Old,Robin let Carson explain themself because it only seemed fair to hear their side of the story. ,45.39903227,-18.25087305,FALSE
5607,---------------,---------------,---------------,27.27991284,0.187313758,FALSE
5608,Quinn totally flipped out after watching the movie and had a major emotional meltdown at the ending! 😭,Young,Quinn finished the movie and cried at the ending. ,-18.25087305,6.985307146,TRUE
5609,"Quinn was deeply moved by the movie and experienced a range of emotions, including sadness and tears, at the concluding scenes. 😔",Middle Age,Quinn finished the movie and cried at the ending. ,0.187313758,27.27991284,TRUE
5610,"Quinn watched the movie with great interest and found the ending to be quite touching, evoking a few tears along the way. 🤗",Old,Quinn finished the movie and cried at the ending. ,6.985307146,8.391193664,TRUE
5611,---------------,---------------,---------------,27.27991284,15.93231165,FALSE
5612,Quinn had a blast at the concert despite all the rowdy people around!,Young,There is alot of people here hollering but Quinn enjoyed the show anyway. ,8.391193664,37.38140147,TRUE
5613,"Although there were a lot of loud audience members, Quinn still enjoyed the show.",Middle Age,There is alot of people here hollering but Quinn enjoyed the show anyway. ,15.93231165,27.27991284,TRUE
5614,Quinn found the performance to be quite enjoyable despite the commotion from the crowd.,Old,There is alot of people here hollering but Quinn enjoyed the show anyway. ,37.38140147,12.94347802,FALSE
5615,---------------,---------------,---------------,27.27991284,-13.65797239,FALSE
5616,"Aubrey was gettin' down and dirty in the mud, and now her fresh new shirt is all messed up! 😔",Young,Aubrey was playing in the mud and got her new shirt dirty. ,12.94347802,-1.659067594,FALSE
5617,Aubrey was romping around in the mud and got her clean shirt stained. 😕,Middle Age,Aubrey was playing in the mud and got her new shirt dirty. ,-13.65797239,27.27991284,TRUE
5618,Aubrey was engaging in a muddy activity and soiled her recently purchased garment. 😔,Old,Aubrey was playing in the mud and got her new shirt dirty. ,-1.659067594,1.239647754,TRUE
5619,---------------,---------------,---------------,27.27991284,1.273742936,FALSE
5620,"Kai was super upset because Adam kept messing things up for him. Like, seriously, every time Kai tried to do something, Adam would come along and botch it.",Young,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. ,1.239647754,21.49484439,TRUE
5621,"Adam's constant meddling was really frustrating for Kai. No matter what Kai did, Adam would always find a way to ruin it. It was like Adam had a personal vendetta against Kai's happiness.",Middle Age,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. ,1.273742936,27.27991284,TRUE
5622,"Oh my stars, Kai was simply devastated by Adam's antics! That young man just couldn't seem to leave well enough alone. No matter what Kai tried to do, Adam would always come along and ruin it for him. It was like Adam had a grudge against Kai's good time.",Old,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. ,21.49484439,76.68938125,TRUE
5623,---------------,---------------,---------------,27.27991284,47.28947784,TRUE
5624,Sasha gave the pup some meds to make it feel better.,Young,Sasha gave the dog some pills to help it feel better. ,76.68938125,51.22294364,FALSE
5625,Sasha administered some medication to the dog to help it recover from its illness.,Middle Age,Sasha gave the dog some pills to help it feel better. ,47.28947784,27.27991284,FALSE
5626,Sasha gave the poor pup some pills to help it feel more comfortable.,Old,Sasha gave the dog some pills to help it feel better. ,51.22294364,78.28968944,TRUE
5627,---------------,---------------,---------------,27.27991284,50.68547952,TRUE
5628,"Cameron fetched Robin from the airport, dude!",Young,Cameron picked Robin up from the airport. ,78.28968944,78.28968944,FALSE
5629,Cameron picked up Robin from the airport.,Middle Age,Cameron picked Robin up from the airport. ,50.68547952,27.27991284,FALSE
5630,Cameron went to the airport to collect Robin.,Old,Cameron picked Robin up from the airport. ,78.28968944,104.7957994,TRUE
5631,---------------,---------------,---------------,27.27991284,65.91054064,TRUE
5632,Austin totally slayed their anniversary with an epic dinner date! 💕,Young,Austin took them out for a fancy dinner for their anniversary. ,104.7957994,79.68806475,FALSE
5633,Austin took them out for a romantic and lavish dinner to celebrate their anniversary. 🍽️❤️,Middle Age,Austin took them out for a fancy dinner for their anniversary. ,65.91054064,27.27991284,FALSE
5634,Austin treated them to a lovely dinner at a fancy restaurant for their special occasion. 🌟,Old,Austin took them out for a fancy dinner for their anniversary. ,79.68806475,55.3132582,FALSE
5635,---------------,---------------,---------------,27.27991284,75.83309936,TRUE
5636,"When Austin smooched Riley on the lips, she discreetly slipped her chewed-up gum into his mouth.",Young,"When Austin kissed Riley on the mouth, she slipped her gum into his. ",55.3132582,37.62230671,FALSE
5637,"When Austin and Riley shared a passionate kiss, she deftly slipped her gum into his mouth without him noticing.",Middle Age,"When Austin kissed Riley on the mouth, she slipped her gum into his. ",75.83309936,27.27991284,FALSE
5638,"When Austin and Riley embraced with a tender kiss, she carefully slipped her gum into his mouth, being mindful of his dental health.",Old,"When Austin kissed Riley on the mouth, she slipped her gum into his. ",37.62230671,25.4124196,FALSE
5639,---------------,---------------,---------------,27.27991284,37.39478298,TRUE
5640,"Kendall absolutely crushed it at the championship game, propelling their team to victory and climbing the rankings like a boss!",Young,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. ",25.4124196,13.61098812,FALSE
5641,"Kendall had an outstanding performance in the championship game, contributing significantly to their team's success and moving up in the rankings as a result.",Middle Age,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. ",37.39478298,27.27991284,FALSE
5642,"Kendall really brought home the bacon in the championship game, helping their team rise in the standings and ultimately win the coveted title.",Old,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. ",13.61098812,34.27480311,TRUE
5643,---------------,---------------,---------------,27.27991284,8.444199486,FALSE
5644,Riley suggested Lee hang out at the office for a bit longer that evening.,Young,Riley told Lee to stay at work a little later that night. ,34.27480311,42.95366154,TRUE
5645,Riley asked Lee to stick around work for a little while longer that night.,Middle Age,Riley told Lee to stay at work a little later that night. ,8.444199486,27.27991284,TRUE
5646,Riley instructed Lee to remain at the office for a short time later that evening.,Old,Riley told Lee to stay at work a little later that night. ,42.95366154,16.31026909,FALSE
5647,---------------,---------------,---------------,27.27991284,-3.069957703,FALSE
5648,"Carson's dragon Liz is totally craving crickets, so Carson dumped a bunch into her tank!",Young,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. ,16.31026909,16.2359245,FALSE
5649,"Carson's bearded dragon Liz requires a balanced diet that includes crickets, which Carson carefully placed in her reptile tank.",Middle Age,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. ,-3.069957703,27.27991284,TRUE
5650,"Carson's beloved pet dragon Liz needs to munch on some crickets to stay healthy, so Carson made sure to add them to her enclosure.",Old,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. ,16.2359245,13.64653267,FALSE
5651,---------------,---------------,---------------,27.27991284,43.46570342,TRUE
5652,"Bailey was a super shy kid in school, and it took them forever to make any friends. 😔",Young,Bailey was a shy kid at school. They made no friends. ,13.64653267,22.58698767,TRUE
5653,"Bailey struggled with social interactions at school, and they had a hard time making close friends. 😕",Middle Age,Bailey was a shy kid at school. They made no friends. ,43.46570342,27.27991284,FALSE
5654,"As a youngster, Bailey was quite introverted and found it difficult to connect with their peers at school. Despite their efforts, they didn't make many friends. 🤷‍♀️",Old,Bailey was a shy kid at school. They made no friends. ,22.58698767,-4.32466622,FALSE
5655,---------------,---------------,---------------,27.27991284,35.58020185,TRUE
5656,"Casey was like, ""Hey parents, come on over for dinner tonight! I'm whipping up some grub and throwing it in the oven.",Young,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. ,-4.32466622,67.79749996,TRUE
5657,Casey invited his parents over for a home-cooked meal and put the food in the oven to prepare it.,Middle Age,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. ,35.58020185,27.27991284,FALSE
5658,"Casey kindly asked his parents to join him for dinner at his place, and he was busily putting the food in the oven to cook it.",Old,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. ,67.79749996,29.64823411,FALSE
5659,---------------,---------------,---------------,27.27991284,25.73474234,FALSE
5660,Remy saw some crazy stuff go down and had to enter witness protection to keep safe. Now they're living a whole new life under a fake name.,Young,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. ,29.64823411,57.95102045,TRUE
5661,Remy was a key witness in a serious crime and had to enter Witness Protection to ensure their safety. They have since adopted a new identity to maintain their anonymity.,Middle Age,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. ,25.73474234,27.27991284,TRUE
5662,"Remy was privy to a heinous act and decided to cooperate with the authorities. As a result, they were placed in Witness Protection and are now living under an assumed name for their own protection.",Old,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. ,57.95102045,50.77280666,FALSE
5663,---------------,---------------,---------------,27.27991284,77.10079899,TRUE
5664,Robin totally hooked up her BFF Skylar with a killer dinner date! 🍴👯,Young,Robin took her friend Skylar out for a nice dinner. ,50.77280666,37.03532784,FALSE
5665,Robin treated her friend Skylar to a delicious dinner at a trendy new restaurant. 🍴👩‍👧,Middle Age,Robin took her friend Skylar out for a nice dinner. ,77.10079899,27.27991284,FALSE
5666,Robin and Skylar enjoyed a lovely evening out at a nice dinner party. 🍴👫,Old,Robin took her friend Skylar out for a nice dinner. ,37.03532784,-0.967573891,FALSE
5667,---------------,---------------,---------------,27.27991284,12.83818052,FALSE
5668,"Austin was totally struggling with the test at first, but he kept pushing through and eventually nailed it! 💪",Young,Austin was taking a test and found it difficult at first. ,-0.967573891,-8.252280824,FALSE
5669,"Austin had a tough time with the test at first, but he persevered and managed to do well in the end. He learned that practice makes perfect! 📚",Middle Age,Austin was taking a test and found it difficult at first. ,12.83818052,27.27991284,TRUE
5670,"Austin found the test to be quite challenging initially, but he worked hard and eventually grasped the concepts. It just goes to show that with determination and effort, anyone can succeed! 💪",Old,Austin was taking a test and found it difficult at first. ,-8.252280824,73.79170788,TRUE
5671,---------------,---------------,---------------,27.27991284,-1.191671555,FALSE
5672,"When Casey found Aubrey totally wasted in their car, Casey called Aubrey's parents to come pick them up.",Young,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. ",73.79170788,17.49907998,FALSE
5673,"When Casey discovered Aubrey inebriated in their car, Casey contacted Aubrey's parents to arrange for their safe return home.",Middle Age,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. ",-1.191671555,27.27991284,TRUE
5674,"When Casey found Aubrey in a state of intoxication in their car, Casey notified Aubrey's parents to come collect their child.",Old,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. ",17.49907998,-1.710435654,FALSE
5675,---------------,---------------,---------------,27.27991284,10.37760605,FALSE
5676,Kai passed the mail back after they peeped it real quick.,Young,Kai handed back the mail after they looked at it. ,-1.710435654,-10.59074338,FALSE
5677,Kai returned the mail after they took a look at it.,Middle Age,Kai handed back the mail after they looked at it. ,10.37760605,27.27991284,TRUE
5678,Kai handed over the mail after they glanced at it.,Old,Kai handed back the mail after they looked at it. ,-10.59074338,32.81531855,TRUE
5679,---------------,---------------,---------------,27.27991284,58.61696994,TRUE
5680,Sasha totally nailed her new gig as a prison officer and killed it serving Carson Country! 💪🏽👍,Young,sasha became a prison officer and served carson country. ,32.81531855,62.93370063,TRUE
5681,"After putting in the hard work, Sasha successfully became a prison officer and dedicated herself to serving the Carson County community with pride. 👩‍💼🏆",Middle Age,sasha became a prison officer and served carson country. ,58.61696994,27.27991284,FALSE
5682,Now this is one talented young woman! Sasha pursued her dream of becoming a prison officer and made sure to put in the necessary efforts to serve the good people of Carson Country with excellence. 😊👵,Old,sasha became a prison officer and served carson country. ,62.93370063,29.95531076,FALSE
5683,---------------,---------------,---------------,27.27991284,11.65477248,FALSE
5684,"Riley and Sasha went on a sick hike! Sasha was a total boss and took off ahead, but then she realized she had gone too far and turned back. Riley was like, 'OMG, I gotta catch up!' and hustled to reach the same height as Sasha on the trail.",Young,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. ,29.95531076,28.03753806,FALSE
5685,"Riley and Sasha went on a hike together, and Sasha being more experienced, took off ahead. However, she soon realized she had gone too far and stopped. Riley, who was struggling to keep up, finally reached the same height as Sasha on the trail.",Middle Age,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. ,11.65477248,27.27991284,TRUE
5686,"Riley and Sasha embarked on a leisurely hike, with Sasha leading the way. As she gained more experience, she began to venture ahead, but soon realized her mistake and turned back. Riley, who was taking her time, eventually caught up to Sasha's height on the trail.",Old,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. ,28.03753806,43.76888839,TRUE
5687,---------------,---------------,---------------,27.27991284,15.90916437,FALSE
5688,"Robin was feeling super sluggish at work today, so she decided to hit the gym during her lunch break to get some energy out! 💪🏼",Young,Robin wanted to get some exercise in today. Robin went to the gym from work. ,43.76888839,-15.28845626,FALSE
5689,"Robin wanted to squeeze in a workout after work, so she headed to the gym to get some exercise and blow off some steam. 💪🏼",Middle Age,Robin wanted to get some exercise in today. Robin went to the gym from work. ,15.90916437,27.27991284,TRUE
5690,"Robin was feeling rather sedentary at her desk all day, so she decided to take a break and go for a stroll to the gym during her lunch hour to get some fresh air and stretch her legs. 🌳💨",Old,Robin wanted to get some exercise in today. Robin went to the gym from work. ,-15.28845626,11.8590031,TRUE
5691,---------------,---------------,---------------,27.27991284,32.31225029,TRUE
5692,"Kendall was totally fuming and suddenly grabbed some string, wrapping it around my neck like a total boss!",Young,Kendall was furious and grabbed string and ended up wrapping in around my neck. ,11.8590031,10.37969076,FALSE
5693,"Kendall was visibly irate and seized a piece of string, quickly looping it around my neck in a fit of rage.",Middle Age,Kendall was furious and grabbed string and ended up wrapping in around my neck. ,32.31225029,27.27991284,FALSE
5694,"Kendall was absolutely livid and suddenly reached for a piece of string, vigorously wrapping it around my neck with a fierce determination.",Old,Kendall was furious and grabbed string and ended up wrapping in around my neck. ,10.37969076,77.91137948,TRUE
5695,---------------,---------------,---------------,27.27991284,-5.664901134,FALSE
5696,Kai chilled at home and wasted some serious time scrolling through social media.,Young,"Kai stayed home from work, so Kai spent several hours online doing nothing. ",77.91137948,17.68421398,FALSE
5697,Kai took a day off from work and spent some leisure time browsing the internet without any specific purpose.,Middle Age,"Kai stayed home from work, so Kai spent several hours online doing nothing. ",-5.664901134,27.27991284,TRUE
5698,Kai decided to stay home from work and passed the time by surfing the web without any particular aim in mind.,Old,"Kai stayed home from work, so Kai spent several hours online doing nothing. ",17.68421398,52.66293461,TRUE
5699,---------------,---------------,---------------,27.27991284,20.91842003,FALSE
5700,Cameron was scoping out the casino for Skylar's peeps and found them chillin' by the bar.,Young,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. ,52.66293461,46.51593135,FALSE
5701,Cameron searched the casino for Skylar's friends and located them near the bar.,Middle Age,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. ,20.91842003,27.27991284,TRUE
5702,Cameron was searching the gaming floor for Skylar's acquaintances and spotted them congregating by the bar.,Old,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. ,46.51593135,42.34216746,FALSE
5703,---------------,---------------,---------------,27.27991284,17.07511806,FALSE
5704,Bailey and Jesse were totally cramming for their test and Bailey totally blew past Jesse when it came to the exam booklet they needed.,Young,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. ,42.34216746,29.17021301,FALSE
5705,"Bailey and Jesse were both diligently studying for their test, and Bailey managed to outpace Jesse when it came to obtaining the examination booklet they required.",Middle Age,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. ,17.07511806,27.27991284,TRUE
5706,"Bailey and Jesse were both prepping for their test, and Bailey surpassed Jesse in acquiring the exam booklet they needed.",Old,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. ,29.17021301,3.404105132,FALSE
5707,---------------,---------------,---------------,27.27991284,37.34860837,TRUE
5708,"Aubrey swiped right on their meeting spot at the park, but no one showed up, even though they had planned it with their snitch.",Young,Aubrey met no one at the park despite scheduling a meeting there with their informant. ,3.404105132,17.12725681,TRUE
5709,"Aubrey arrived at the park for their scheduled meeting with their source, but nobody was there. Despite checking their calendar, they couldn't understand why their contact didn't show up.",Middle Age,Aubrey met no one at the park despite scheduling a meeting there with their informant. ,37.34860837,27.27991284,FALSE
5710,"Aubrey made arrangements to meet their contact at the park, but when they got there, no one was present. Despite double-checking their schedule, they couldn't fathom why their informant didn't show up.",Old,Aubrey met no one at the park despite scheduling a meeting there with their informant. ,17.12725681,8.14178464,FALSE
5711,---------------,---------------,---------------,27.27991284,43.24937781,TRUE
5712,"Jordan was totally stoked to celebrate Valentine's Day with their boo, so they decided to plan an epic picnic in the park!",Young,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. ",8.14178464,44.68456016,TRUE
5713,"Jordan wanted to do something thoughtful for their partner on Valentine's Day, so they chose to have a romantic picnic in the park.",Middle Age,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. ",43.24937781,27.27991284,FALSE
5714,"Jordan was feeling particularly lovey-dovey towards their significant other on Valentine's Day, so they decided to host a charming picnic in the park as a special treat.",Old,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. ",44.68456016,20.12700024,FALSE
5715,---------------,---------------,---------------,27.27991284,9.374302663,FALSE
5716,Billy and Kendall got into a heated argument over something Billy was totally off-base about.,Young,Billy argued with Kendall about something he was completely wrong on. ,20.12700024,20.25664599,TRUE
5717,"Billy and Kendall had a disagreement about something, and Billy ended up being completely wrong.",Middle Age,Billy argued with Kendall about something he was completely wrong on. ,9.374302663,27.27991284,TRUE
5718,"Billy and Kendall engaged in a spirited discussion regarding something, with Billy erring on the side of incorrectness.",Old,Billy argued with Kendall about something he was completely wrong on. ,20.25664599,29.24032844,TRUE
5719,---------------,---------------,---------------,27.27991284,41.56447936,TRUE
5720,"Quinn was totally devastated when she found her husband hooking up with the cleaning lady behind her back, so she decided to kick him to the curb and file for a divorce.",Young,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. ,29.24032844,33.66221652,TRUE
5721,"After discovering her husband's infidelity with the cleaning lady, Quinn was heartbroken and outraged. She quickly took legal action and filed for a divorce to put an end to their toxic relationship.",Middle Age,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. ,41.56447936,27.27991284,FALSE
5722,"Quinn was shocked and dismayed when she found her husband in a compromising position with the cleaning lady. Feeling betrayed and hurt, she decided to seek a divorce to move on from the hurtful situation.",Old,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. ,33.66221652,60.37867619,TRUE
5723,---------------,---------------,---------------,27.27991284,42.35374397,TRUE
5724,Alex was totally captivated by the adorable kids belting out tunes at the playground.,Young,Alex took notice of the children who were singing at the playground. ,60.37867619,3.358101533,FALSE
5725,"Alex was struck by the talented children singing at the playground, and he couldn't help but feel a sense of nostalgia.",Middle Age,Alex took notice of the children who were singing at the playground. ,42.35374397,27.27991284,FALSE
5726,Alex was delightfully charmed by the youngsters vocalizing at the playground; their joyful melodies brought back fond memories of his own childhood.,Old,Alex took notice of the children who were singing at the playground. ,3.358101533,34.68885766,TRUE
5727,---------------,---------------,---------------,27.27991284,32.44674801,TRUE
5728,Jordan cracked his buddies up with some hilarious stories from his super cool life adventures.,Young,Jordan made their friends laugh because he had a lot of experiences that were very interesting. ,34.68885766,47.65674788,TRUE
5729,Jordan had a wealth of entertaining experiences that left his friends in stitches.,Middle Age,Jordan made their friends laugh because he had a lot of experiences that were very interesting. ,32.44674801,27.27991284,FALSE
5730,Jordan regaled his friends with amusing anecdotes from his diverse and eventful life.,Old,Jordan made their friends laugh because he had a lot of experiences that were very interesting. ,47.65674788,77.65580353,TRUE
5731,---------------,---------------,---------------,27.27991284,82.13343034,TRUE
5732,Lee popped a fertility pill and it worked like magic! But then something crazy happened...,Young,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. ",77.65580353,9.315697213,FALSE
5733,"Lee tried a fertility medication and was pleasantly surprised when it worked, but the outcome was beyond her expectations.",Middle Age,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. ",82.13343034,27.27991284,FALSE
5734,"Lee took a fertility supplement and to her amazement, it was incredibly effective! However, the resulting event was unforeseen.",Old,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. ",9.315697213,39.39801906,TRUE
5735,---------------,---------------,---------------,27.27991284,33.90206869,TRUE
5736,Casey ignored the weather warning 'cause she wasn't even in the same region.,Young,Casey didn't pay attention to the weather warning because she was not currently in the area. ,39.39801906,72.46320434,TRUE
5737,Casey failed to heed the weather warning because she was not in the area at the time.,Middle Age,Casey didn't pay attention to the weather warning because she was not currently in the area. ,33.90206869,27.27991284,FALSE
5738,Casey disregarded the weather warning despite not being present in the affected area.,Old,Casey didn't pay attention to the weather warning because she was not currently in the area. ,72.46320434,35.91694054,FALSE
5739,---------------,---------------,---------------,27.27991284,38.21068413,TRUE
5740,Cameron hightailed it out of there when he saw the others coming towards him like a herd of wild animals.,Young,Cameron got out of their way when he saw the others running towards him. ,35.91694054,69.77429157,TRUE
5741,"Cameron quickly scurried away from the approaching crowd, realizing they were all heading in his direction.",Middle Age,Cameron got out of their way when he saw the others running towards him. ,38.21068413,27.27991284,FALSE
5742,"Cameron made haste to leave the area as soon as he saw the others running towards him, fearing for his own safety.",Old,Cameron got out of their way when he saw the others running towards him. ,69.77429157,42.33257625,FALSE
