Row ID,Orginal
5453,Riley knew the topic well enough that she felt she didn't need to study anymore. 
5454,Riley knew the topic well enough that she felt she didn't need to study anymore. 
5455,---------------
5456,Jordan wanted to move out so they got their own house. 
5457,Jordan wanted to move out so they got their own house. 
5458,Jordan wanted to move out so they got their own house. 
5459,---------------
5460,"Bailey had a wonderful trip, she couldn't wait to show everyone all the photos. "
5461,"Bailey had a wonderful trip, she couldn't wait to show everyone all the photos. "
5462,"Bailey had a wonderful trip, she couldn't wait to show everyone all the photos. "
5463,---------------
5464,Cameron woke up at 5:00 AM and left his house as soon as he got up despite still feeling tired. 
5465,Cameron woke up at 5:00 AM and left his house as soon as he got up despite still feeling tired. 
5466,Cameron woke up at 5:00 AM and left his house as soon as he got up despite still feeling tired. 
5467,---------------
5468,Tracy was Sydney's mother. Tracy took Sydney to school. 
5469,Tracy was Sydney's mother. Tracy took Sydney to school. 
5470,Tracy was Sydney's mother. Tracy took Sydney to school. 
5471,---------------
5472,Carson needed their tools so Kai grabbed their tools and brought it to them. 
5473,Carson needed their tools so Kai grabbed their tools and brought it to them. 
5474,Carson needed their tools so Kai grabbed their tools and brought it to them. 
5475,---------------
5476,Tracy took Jesse's students on a field trip to the museum of science and history for the afternoon. 
5477,Tracy took Jesse's students on a field trip to the museum of science and history for the afternoon. 
5478,Tracy took Jesse's students on a field trip to the museum of science and history for the afternoon. 
5479,---------------
5480,Carson didn't get any candy so Carson ate Bailey's candy. 
5481,Carson didn't get any candy so Carson ate Bailey's candy. 
5482,Carson didn't get any candy so Carson ate Bailey's candy. 
5483,---------------
5484,"Jan new there was going to be a birthday party at work, so she got dressed up and went to work on the morning of the celebration. "
5485,"Jan new there was going to be a birthday party at work, so she got dressed up and went to work on the morning of the celebration. "
5486,"Jan new there was going to be a birthday party at work, so she got dressed up and went to work on the morning of the celebration. "
5487,---------------
5488,"Kendall is the worst player on their team. After practicing by themselves for months, Kendall scored a goal for their team yesterday. "
5489,"Kendall is the worst player on their team. After practicing by themselves for months, Kendall scored a goal for their team yesterday. "
5490,"Kendall is the worst player on their team. After practicing by themselves for months, Kendall scored a goal for their team yesterday. "
5491,---------------
5492,carson knew taylor was not skilled enough and taylor proved carson's point that day. 
5493,carson knew taylor was not skilled enough and taylor proved carson's point that day. 
5494,carson knew taylor was not skilled enough and taylor proved carson's point that day. 
5495,---------------
5496,"Bailey doesn't normally attend church, so they asked Sasha's grandma one day about church. "
5497,"Bailey doesn't normally attend church, so they asked Sasha's grandma one day about church. "
5498,"Bailey doesn't normally attend church, so they asked Sasha's grandma one day about church. "
5499,---------------
5500,Riley began to hurt after her friend was mean to her. 
5501,Riley began to hurt after her friend was mean to her. 
5502,Riley began to hurt after her friend was mean to her. 
5503,---------------
5504,Remy resisted the urge to go on that shopping spree and left the money in their account. 
5505,Remy resisted the urge to go on that shopping spree and left the money in their account. 
5506,Remy resisted the urge to go on that shopping spree and left the money in their account. 
5507,---------------
5508,Austin recently lost 200 lbs. Austin wrapped a belt around the waist of their old pants but the pants still fell down. 
5509,Austin recently lost 200 lbs. Austin wrapped a belt around the waist of their old pants but the pants still fell down. 
5510,Austin recently lost 200 lbs. Austin wrapped a belt around the waist of their old pants but the pants still fell down. 
5511,---------------
5512,Bailey was in a recital and was performing for a group. Bailey started to play. 
5513,Bailey was in a recital and was performing for a group. Bailey started to play. 
5514,Bailey was in a recital and was performing for a group. Bailey started to play. 
5515,---------------
5516,Tyler was all out of bagels so he decided to eat cereal instead. 
5517,Tyler was all out of bagels so he decided to eat cereal instead. 
5518,Tyler was all out of bagels so he decided to eat cereal instead. 
5519,---------------
5520,Riley proved she was the best of friends by buying her buddies an expensive dinner. 
5521,Riley proved she was the best of friends by buying her buddies an expensive dinner. 
5522,Riley proved she was the best of friends by buying her buddies an expensive dinner. 
5523,---------------
5524,"Skylar wasn't certain that they had turned off the stove, so they went back to check. "
5525,"Skylar wasn't certain that they had turned off the stove, so they went back to check. "
5526,"Skylar wasn't certain that they had turned off the stove, so they went back to check. "
5527,---------------
5528,Kai gave Ash bread because Ash hadn't eaten in a long time. 
5529,Kai gave Ash bread because Ash hadn't eaten in a long time. 
5530,Kai gave Ash bread because Ash hadn't eaten in a long time. 
5531,---------------
5532,Jesse wasn't feeling good but they improved their condition. 
5533,Jesse wasn't feeling good but they improved their condition. 
5534,Jesse wasn't feeling good but they improved their condition. 
5535,---------------
5536,riley told lee to stay so that they could have a heart to heart. 
5537,riley told lee to stay so that they could have a heart to heart. 
5538,riley told lee to stay so that they could have a heart to heart. 
5539,---------------
5540,Addison got a new bracelet from Robin on her birthday and Robin helped her put it on her wrist. 
5541,Addison got a new bracelet from Robin on her birthday and Robin helped her put it on her wrist. 
5542,Addison got a new bracelet from Robin on her birthday and Robin helped her put it on her wrist. 
5543,---------------
5544,Kai crowded around Sydney to help conserve heat. 
5545,Kai crowded around Sydney to help conserve heat. 
5546,Kai crowded around Sydney to help conserve heat. 
5547,---------------
5548,"Jan took a trip to Athens, Greece and brought their pet owls with them. "
5549,"Jan took a trip to Athens, Greece and brought their pet owls with them. "
5550,"Jan took a trip to Athens, Greece and brought their pet owls with them. "
5551,---------------
5552,Tracy took Jesse's students to the park. Jesse had an emergency and asked her to. 
5553,Tracy took Jesse's students to the park. Jesse had an emergency and asked her to. 
5554,Tracy took Jesse's students to the park. Jesse had an emergency and asked her to. 
5555,---------------
5556,Remy took the test again to see if they could do even better. 
5557,Remy took the test again to see if they could do even better. 
5558,Remy took the test again to see if they could do even better. 
5559,---------------
5560,"My dog got loose today. I looked everywhere and asked everyone, but had no luck. That evening Tracy, who lives in the neighborhood, found and walked my dog home. "
5561,"My dog got loose today. I looked everywhere and asked everyone, but had no luck. That evening Tracy, who lives in the neighborhood, found and walked my dog home. "
5562,"My dog got loose today. I looked everywhere and asked everyone, but had no luck. That evening Tracy, who lives in the neighborhood, found and walked my dog home. "
5563,---------------
5564,Robin let Carson explain why it happened in very much detail. 
5565,Robin let Carson explain why it happened in very much detail. 
5566,Robin let Carson explain why it happened in very much detail. 
5567,---------------
5568,sydney was a dramatic person so she made a mountain out of a molehill. 
5569,sydney was a dramatic person so she made a mountain out of a molehill. 
5570,sydney was a dramatic person so she made a mountain out of a molehill. 
5571,---------------
5572,Sasha protected the patient's information by sealing the information in a vault underground. 
5573,Sasha protected the patient's information by sealing the information in a vault underground. 
5574,Sasha protected the patient's information by sealing the information in a vault underground. 
5575,---------------
5576,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. 
5577,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. 
5578,Sydney had a Christmas party and invited all the people she knew who did not have family to celebrate with. 
5579,---------------
5580,Jordan made a cup of coffee even though his boss asked him not to drink it. 
5581,Jordan made a cup of coffee even though his boss asked him not to drink it. 
5582,Jordan made a cup of coffee even though his boss asked him not to drink it. 
5583,---------------
5584,Cameron understood science better by interpreting it in terms. 
5585,Cameron understood science better by interpreting it in terms. 
5586,Cameron understood science better by interpreting it in terms. 
5587,---------------
5588,Robin went with Jan's friends to school so that she could learn more about math that day. 
5589,Robin went with Jan's friends to school so that she could learn more about math that day. 
5590,Robin went with Jan's friends to school so that she could learn more about math that day. 
5591,---------------
5592,Robin took Kai's advice after they had a long talk. 
5593,Robin took Kai's advice after they had a long talk. 
5594,Robin took Kai's advice after they had a long talk. 
5595,---------------
5596,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. 
5597,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. 
5598,Riley regarded Jesse with suspicious eyes when Jesse held out the flowers. 
5599,---------------
5600,Addison had run away from the school after being bullied. 
5601,Addison had run away from the school after being bullied. 
5602,Addison had run away from the school after being bullied. 
5603,---------------
5604,Robin let Carson explain themself because it only seemed fair to hear their side of the story. 
5605,Robin let Carson explain themself because it only seemed fair to hear their side of the story. 
5606,Robin let Carson explain themself because it only seemed fair to hear their side of the story. 
5607,---------------
5608,Quinn finished the movie and cried at the ending. 
5609,Quinn finished the movie and cried at the ending. 
5610,Quinn finished the movie and cried at the ending. 
5611,---------------
5612,There is alot of people here hollering but Quinn enjoyed the show anyway. 
5613,There is alot of people here hollering but Quinn enjoyed the show anyway. 
5614,There is alot of people here hollering but Quinn enjoyed the show anyway. 
5615,---------------
5616,Aubrey was playing in the mud and got her new shirt dirty. 
5617,Aubrey was playing in the mud and got her new shirt dirty. 
5618,Aubrey was playing in the mud and got her new shirt dirty. 
5619,---------------
5620,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. 
5621,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. 
5622,Kai wanted everything. But Adam ruined everything. Adam always ruins everything for Kai. 
5623,---------------
5624,Sasha gave the dog some pills to help it feel better. 
5625,Sasha gave the dog some pills to help it feel better. 
5626,Sasha gave the dog some pills to help it feel better. 
5627,---------------
5628,Cameron picked Robin up from the airport. 
5629,Cameron picked Robin up from the airport. 
5630,Cameron picked Robin up from the airport. 
5631,---------------
5632,Austin took them out for a fancy dinner for their anniversary. 
5633,Austin took them out for a fancy dinner for their anniversary. 
5634,Austin took them out for a fancy dinner for their anniversary. 
5635,---------------
5636,"When Austin kissed Riley on the mouth, she slipped her gum into his. "
5637,"When Austin kissed Riley on the mouth, she slipped her gum into his. "
5638,"When Austin kissed Riley on the mouth, she slipped her gum into his. "
5639,---------------
5640,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. "
5641,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. "
5642,"Kendall scored points for their team, causing them to move up in the rankings and win the championship game. "
5643,---------------
5644,Riley told Lee to stay at work a little later that night. 
5645,Riley told Lee to stay at work a little later that night. 
5646,Riley told Lee to stay at work a little later that night. 
5647,---------------
5648,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. 
5649,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. 
5650,Carson's bearded dragon Liz needs to eat crickets so Carson emptied the box of crickets into the reptile tank. 
5651,---------------
5652,Bailey was a shy kid at school. They made no friends. 
5653,Bailey was a shy kid at school. They made no friends. 
5654,Bailey was a shy kid at school. They made no friends. 
5655,---------------
5656,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. 
5657,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. 
5658,Casey invited his parents over for dinner one night. He was preparing a meal and put food into the oven. 
5659,---------------
5660,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. 
5661,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. 
5662,Remy witnessed a horrific crime and agreed to be a witness at the accused trial.  Remy entered Witness Protection and assumed another identity. 
5663,---------------
5664,Robin took her friend Skylar out for a nice dinner. 
5665,Robin took her friend Skylar out for a nice dinner. 
5666,Robin took her friend Skylar out for a nice dinner. 
5667,---------------
5668,Austin was taking a test and found it difficult at first. 
5669,Austin was taking a test and found it difficult at first. 
5670,Austin was taking a test and found it difficult at first. 
5671,---------------
5672,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. "
5673,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. "
5674,"When Casey found Aubrey drunk in their car, Casey called Aubrey's parents. "
5675,---------------
5676,Kai handed back the mail after they looked at it. 
5677,Kai handed back the mail after they looked at it. 
5678,Kai handed back the mail after they looked at it. 
5679,---------------
5680,sasha became a prison officer and served carson country. 
5681,sasha became a prison officer and served carson country. 
5682,sasha became a prison officer and served carson country. 
5683,---------------
5684,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. 
5685,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. 
5686,Riley and Sasha went hiking. Sasha was more experienced and went ahead before realizing it and stopping. Riley hurried to catch up to her height on the trail. 
5687,---------------
5688,Robin wanted to get some exercise in today. Robin went to the gym from work. 
5689,Robin wanted to get some exercise in today. Robin went to the gym from work. 
5690,Robin wanted to get some exercise in today. Robin went to the gym from work. 
5691,---------------
5692,Kendall was furious and grabbed string and ended up wrapping in around my neck. 
5693,Kendall was furious and grabbed string and ended up wrapping in around my neck. 
5694,Kendall was furious and grabbed string and ended up wrapping in around my neck. 
5695,---------------
5696,"Kai stayed home from work, so Kai spent several hours online doing nothing. "
5697,"Kai stayed home from work, so Kai spent several hours online doing nothing. "
5698,"Kai stayed home from work, so Kai spent several hours online doing nothing. "
5699,---------------
5700,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. 
5701,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. 
5702,Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar. 
5703,---------------
5704,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. 
5705,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. 
5706,Bailey and Jesse were both studying for a test and Bailey passed Jesse and examination booklet they needed. 
5707,---------------
5708,Aubrey met no one at the park despite scheduling a meeting there with their informant. 
5709,Aubrey met no one at the park despite scheduling a meeting there with their informant. 
5710,Aubrey met no one at the park despite scheduling a meeting there with their informant. 
5711,---------------
5712,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. "
5713,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. "
5714,"Jordan wanted to do something special for their spouse on Valentines day, so Jordan decided to have a picnic in the park. "
5715,---------------
5716,Billy argued with Kendall about something he was completely wrong on. 
5717,Billy argued with Kendall about something he was completely wrong on. 
5718,Billy argued with Kendall about something he was completely wrong on. 
5719,---------------
5720,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. 
5721,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. 
5722,Quinn filed for a divorce after catching her husband cheating on her with the cleaning lady. 
5723,---------------
5724,Alex took notice of the children who were singing at the playground. 
5725,Alex took notice of the children who were singing at the playground. 
5726,Alex took notice of the children who were singing at the playground. 
5727,---------------
5728,Jordan made their friends laugh because he had a lot of experiences that were very interesting. 
5729,Jordan made their friends laugh because he had a lot of experiences that were very interesting. 
5730,Jordan made their friends laugh because he had a lot of experiences that were very interesting. 
5731,---------------
5732,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. "
5733,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. "
5734,"Lee took a fertitlity pill, it worked too well and caused an unexpected event to occur. "
5735,---------------
5736,Casey didn't pay attention to the weather warning because she was not currently in the area. 
5737,Casey didn't pay attention to the weather warning because she was not currently in the area. 
5738,Casey didn't pay attention to the weather warning because she was not currently in the area. 
5739,---------------
5740,Cameron got out of their way when he saw the others running towards him. 
5741,Cameron got out of their way when he saw the others running towards him. 
5742,Cameron got out of their way when he saw the others running towards him. 
5743,---------------
5744,Alex paid to get her car detailed and completely cleaned inside and out. 
5745,Alex paid to get her car detailed and completely cleaned inside and out. 
5746,Alex paid to get her car detailed and completely cleaned inside and out. 
5747,---------------
5748,Kendall got a new puppy from the pound. They showed all their friends. 
5749,Kendall got a new puppy from the pound. They showed all their friends. 
5750,Kendall got a new puppy from the pound. They showed all their friends. 
5751,---------------
5752,Robin left Tracy's home to get ready for her workday. 
5753,Robin left Tracy's home to get ready for her workday. 
5754,Robin left Tracy's home to get ready for her workday. 
5755,---------------
5756,Cameron was camping in the woods with a group of friends one evening. 
5757,Cameron was camping in the woods with a group of friends one evening. 
5758,Cameron was camping in the woods with a group of friends one evening. 
5759,---------------
5760,Cameron continued playing with the dog until their mother shouted that dinner was ready. 
5761,Cameron continued playing with the dog until their mother shouted that dinner was ready. 
5762,Cameron continued playing with the dog until their mother shouted that dinner was ready. 
5763,---------------
5764,Kai proudly displayed their new watch by putting it on their wrist. 
5765,Kai proudly displayed their new watch by putting it on their wrist. 
5766,Kai proudly displayed their new watch by putting it on their wrist. 
5767,---------------
5768,Bailey felt bad for being late for her doctor appointment. 
5769,Bailey felt bad for being late for her doctor appointment. 
5770,Bailey felt bad for being late for her doctor appointment. 
5771,---------------
5772,Remy wanted to learn how to sew because her favourite dress was ripped. 
5773,Remy wanted to learn how to sew because her favourite dress was ripped. 
5774,Remy wanted to learn how to sew because her favourite dress was ripped. 
5775,---------------
5776,Robin decided to let Carson explain the problem to everyone more thoroughly. 
5777,Robin decided to let Carson explain the problem to everyone more thoroughly. 
5778,Robin decided to let Carson explain the problem to everyone more thoroughly. 
5779,---------------
5780,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. 
5781,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. 
5782,Taylor gave rise to Kendall after he was dismissed as king for committing a crime. 
5783,---------------
5784,"Remy thought she was having a boy, but Remy gave birth to a baby girl. "
5785,"Remy thought she was having a boy, but Remy gave birth to a baby girl. "
5786,"Remy thought she was having a boy, but Remy gave birth to a baby girl. "
5787,---------------
5788,Taylor proved Carson's point that day by getting the job done in a fast time. 
5789,Taylor proved Carson's point that day by getting the job done in a fast time. 
5790,Taylor proved Carson's point that day by getting the job done in a fast time. 
5791,---------------
5792,Alex made their escape into the night after stealing money out of their mother's purse. 
5793,Alex made their escape into the night after stealing money out of their mother's purse. 
5794,Alex made their escape into the night after stealing money out of their mother's purse. 
5795,---------------
5796,Sasha was a doctor at a hospital who had been questioned about a patient. 
5797,Sasha was a doctor at a hospital who had been questioned about a patient. 
5798,Sasha was a doctor at a hospital who had been questioned about a patient. 
5799,---------------
5800,Alex tied Riley with a rope and set her on fire with a match. 
5801,Alex tied Riley with a rope and set her on fire with a match. 
5802,Alex tied Riley with a rope and set her on fire with a match. 
5803,---------------
5804,Robin sat at Jordan's feet because she wanted to know him a little better. 
5805,Robin sat at Jordan's feet because she wanted to know him a little better. 
5806,Robin sat at Jordan's feet because she wanted to know him a little better. 
5807,---------------
5808,Alex played a role in the economy by investing and saving in a high yield account. 
5809,Alex played a role in the economy by investing and saving in a high yield account. 
5810,Alex played a role in the economy by investing and saving in a high yield account. 
5811,---------------
5812,Tracy gave it to their friend after their friend seemed to really like the object. 
5813,Tracy gave it to their friend after their friend seemed to really like the object. 
5814,Tracy gave it to their friend after their friend seemed to really like the object. 
5815,---------------
5816,"Alex saw that John was having trouble finding a van to move his furniture. Alex, being kind and generous, rose to the occasion and decided to help by offering his truck and assistance to help him move over the weekend. "
5817,"Alex saw that John was having trouble finding a van to move his furniture. Alex, being kind and generous, rose to the occasion and decided to help by offering his truck and assistance to help him move over the weekend. "
5818,"Alex saw that John was having trouble finding a van to move his furniture. Alex, being kind and generous, rose to the occasion and decided to help by offering his truck and assistance to help him move over the weekend. "
5819,---------------
5820,Casey pulled the tooth to relieve the pain for their patient. 
5821,Casey pulled the tooth to relieve the pain for their patient. 
5822,Casey pulled the tooth to relieve the pain for their patient. 
5823,---------------
5824,Carson tried to fight Robin last night after Robin kissed his girlfriend. 
5825,Carson tried to fight Robin last night after Robin kissed his girlfriend. 
5826,Carson tried to fight Robin last night after Robin kissed his girlfriend. 
5827,---------------
5828,Cameron took Aubrey to a festival with a lot of good food. 
5829,Cameron took Aubrey to a festival with a lot of good food. 
5830,Cameron took Aubrey to a festival with a lot of good food. 
5831,---------------
5832,Kai was bored at the airport while waiting for a flight. They played card games. 
5833,Kai was bored at the airport while waiting for a flight. They played card games. 
5834,Kai was bored at the airport while waiting for a flight. They played card games. 
5835,---------------
5836,Bailey got a promotion at work after working there for only a week. 
5837,Bailey got a promotion at work after working there for only a week. 
5838,Bailey got a promotion at work after working there for only a week. 
5839,---------------
5840,Quinn held onto Tracy's forms because Tracy didn't want Quinn to lose them on the bus. 
5841,Quinn held onto Tracy's forms because Tracy didn't want Quinn to lose them on the bus. 
5842,Quinn held onto Tracy's forms because Tracy didn't want Quinn to lose them on the bus. 
5843,---------------
5844,Remy went into battle and helped saved the world from destruction. 
5845,Remy went into battle and helped saved the world from destruction. 
5846,Remy went into battle and helped saved the world from destruction. 
5847,---------------
5848,"Jordan had always been cruel, so it was no surprise when everyone was excited by his misfortune. The kids in the hallway said Jordan had seen his day. "
5849,"Jordan had always been cruel, so it was no surprise when everyone was excited by his misfortune. The kids in the hallway said Jordan had seen his day. "
5850,"Jordan had always been cruel, so it was no surprise when everyone was excited by his misfortune. The kids in the hallway said Jordan had seen his day. "
5851,---------------
5852,Kendall got ready and snatched their journal away to keep it private. 
5853,Kendall got ready and snatched their journal away to keep it private. 
5854,Kendall got ready and snatched their journal away to keep it private. 
5855,---------------
5856,Riley watched Jesse with their eyes as they walked out of the door. 
5857,Riley watched Jesse with their eyes as they walked out of the door. 
5858,Riley watched Jesse with their eyes as they walked out of the door. 
5859,---------------
5860,Lee's tooth had fallen out and he reached into his mouth and touched a nerve. 
5861,Lee's tooth had fallen out and he reached into his mouth and touched a nerve. 
5862,Lee's tooth had fallen out and he reached into his mouth and touched a nerve. 
5863,---------------
5864,Riley was the best of friends with the boy and did not like the others. 
5865,Riley was the best of friends with the boy and did not like the others. 
5866,Riley was the best of friends with the boy and did not like the others. 
5867,---------------
5868,Alex took care of his car in the right way and painted it so many times. 
5869,Alex took care of his car in the right way and painted it so many times. 
5870,Alex took care of his car in the right way and painted it so many times. 
5871,---------------
5872,Ash saved the beehive from destruction because honey is good for you. 
5873,Ash saved the beehive from destruction because honey is good for you. 
5874,Ash saved the beehive from destruction because honey is good for you. 
5875,---------------
5876,Austin spent all day building and re-building the art project for class. He wasn't happy with it and saw each tiny imperfection. 
5877,Austin spent all day building and re-building the art project for class. He wasn't happy with it and saw each tiny imperfection. 
5878,Austin spent all day building and re-building the art project for class. He wasn't happy with it and saw each tiny imperfection. 
5879,---------------
5880,Lee gave Taylor's friend a handshake and sneezed on their hand. 
5881,Lee gave Taylor's friend a handshake and sneezed on their hand. 
5882,Lee gave Taylor's friend a handshake and sneezed on their hand. 
5883,---------------
5884,Kendall altered Lee's course to go to the movies instead of the park. 
5885,Kendall altered Lee's course to go to the movies instead of the park. 
5886,Kendall altered Lee's course to go to the movies instead of the park. 
5887,---------------
5888,Addison invited Austin to a party they were gonna have at the lake. 
5889,Addison invited Austin to a party they were gonna have at the lake. 
5890,Addison invited Austin to a party they were gonna have at the lake. 
5891,---------------
5892,Bailey didn't make any friends on the trip. 
5893,Bailey didn't make any friends on the trip. 
5894,Bailey didn't make any friends on the trip. 
5895,---------------
5896,Riley and their friend were best friends. 
5897,Riley and their friend were best friends. 
5898,Riley and their friend were best friends. 
5899,---------------
5900,Sasha gave the team a sense of inspiration when they gave a pep talk. 
5901,Sasha gave the team a sense of inspiration when they gave a pep talk. 
5902,Sasha gave the team a sense of inspiration when they gave a pep talk. 
5903,---------------
5904,Kai improved Jan's work to help others understand what Jan was trying to do. 
5905,Kai improved Jan's work to help others understand what Jan was trying to do. 
5906,Kai improved Jan's work to help others understand what Jan was trying to do. 
5907,---------------
5908,Quinn was unhappy in the marriage and promptly filled for a divorce. 
5909,Quinn was unhappy in the marriage and promptly filled for a divorce. 
5910,Quinn was unhappy in the marriage and promptly filled for a divorce. 
5911,---------------
5912,Carson was already under the house working on the air conditioning and realized he forgot his tools. He asked Kai to grab them for him. 
5913,Carson was already under the house working on the air conditioning and realized he forgot his tools. He asked Kai to grab them for him. 
5914,Carson was already under the house working on the air conditioning and realized he forgot his tools. He asked Kai to grab them for him. 
5915,---------------
5916,"At home on his 10th birthday, Quinn, eager to enjoy the warm, Spring afternoon, threw a frisbee to his new companion, a large Golden Retriever. "
5917,"At home on his 10th birthday, Quinn, eager to enjoy the warm, Spring afternoon, threw a frisbee to his new companion, a large Golden Retriever. "
5918,"At home on his 10th birthday, Quinn, eager to enjoy the warm, Spring afternoon, threw a frisbee to his new companion, a large Golden Retriever. "
5919,---------------
5920,Carson was at a friends house and they decided to play video games. 
5921,Carson was at a friends house and they decided to play video games. 
5922,Carson was at a friends house and they decided to play video games. 
5923,---------------
5924,Kai handed back the computer. They didn't like using a Mac. 
5925,Kai handed back the computer. They didn't like using a Mac. 
5926,Kai handed back the computer. They didn't like using a Mac. 
5927,---------------
5928,Alex grasped both of their breasts firmly and then took off running out of the dining hall laughing. 
5929,Alex grasped both of their breasts firmly and then took off running out of the dining hall laughing. 
5930,Alex grasped both of their breasts firmly and then took off running out of the dining hall laughing. 
5931,---------------
5932,Robin wrapped their coat around Ash's shoulders because Ash was shivering uncontrollably for a while. 
5933,Robin wrapped their coat around Ash's shoulders because Ash was shivering uncontrollably for a while. 
5934,Robin wrapped their coat around Ash's shoulders because Ash was shivering uncontrollably for a while. 
5935,---------------
5936,Jordan talked behind Ash's back about what they were doing. 
5937,Jordan talked behind Ash's back about what they were doing. 
5938,Jordan talked behind Ash's back about what they were doing. 
5939,---------------
5940,Kai swung through the bars gracefully and quickly while other children watched in awe. 
5941,Kai swung through the bars gracefully and quickly while other children watched in awe. 
5942,Kai swung through the bars gracefully and quickly while other children watched in awe. 
5943,---------------
5944,Taylor caught a frog in Jan's throat because the frog was too tiny to fit. 
5945,Taylor caught a frog in Jan's throat because the frog was too tiny to fit. 
5946,Taylor caught a frog in Jan's throat because the frog was too tiny to fit. 
5947,---------------
5948,Aubrey took tennis lessons and became a very good singles player. 
5949,Aubrey took tennis lessons and became a very good singles player. 
5950,Aubrey took tennis lessons and became a very good singles player. 
5951,---------------
5952,Remy started listening to gothic music and became very dark. 
5953,Remy started listening to gothic music and became very dark. 
5954,Remy started listening to gothic music and became very dark. 
5955,---------------
5956,Riley was working out in the garage. Riley began to hurt so bad when lifting. 
5957,Riley was working out in the garage. Riley began to hurt so bad when lifting. 
5958,Riley was working out in the garage. Riley began to hurt so bad when lifting. 
5959,---------------
5960,Jesse stood by Cameron instead of going to the game with all his other buddies. 
5961,Jesse stood by Cameron instead of going to the game with all his other buddies. 
5962,Jesse stood by Cameron instead of going to the game with all his other buddies. 
5963,---------------
5964,Sydney was so stressed while moving into her new apartment that she dropped the box she was carrying. 
5965,Sydney was so stressed while moving into her new apartment that she dropped the box she was carrying. 
5966,Sydney was so stressed while moving into her new apartment that she dropped the box she was carrying. 
5967,---------------
5968,"Jan had been on vacation in Hawaii for a week. Last night, she finally returned home. "
5969,"Jan had been on vacation in Hawaii for a week. Last night, she finally returned home. "
5970,"Jan had been on vacation in Hawaii for a week. Last night, she finally returned home. "
5971,---------------
5972,Austin built a tent on the site and it was the biggest tent on the site. 
5973,Austin built a tent on the site and it was the biggest tent on the site. 
5974,Austin built a tent on the site and it was the biggest tent on the site. 
5975,---------------
5976,Kai was injured in an automobile accident and had to spend several hours a day in bed at home as a result. 
5977,Kai was injured in an automobile accident and had to spend several hours a day in bed at home as a result. 
5978,Kai was injured in an automobile accident and had to spend several hours a day in bed at home as a result. 
5979,---------------
5980,Riley is planning on making a large holiday meal for their family. 
5981,Riley is planning on making a large holiday meal for their family. 
5982,Riley is planning on making a large holiday meal for their family. 
5983,---------------
5984,Austin gave the reader Lee an idea because he wanted to help out. 
5985,Austin gave the reader Lee an idea because he wanted to help out. 
5986,Austin gave the reader Lee an idea because he wanted to help out. 
5987,---------------
5988,"Sydney was being mean to people, but she felt bad afterwards. "
5989,"Sydney was being mean to people, but she felt bad afterwards. "
5990,"Sydney was being mean to people, but she felt bad afterwards. "
5991,---------------
5992,Robin went to the big party with Jan's friends after being invited. 
5993,Robin went to the big party with Jan's friends after being invited. 
5994,Robin went to the big party with Jan's friends after being invited. 
5995,---------------
5996,Bailey asked Alex to send them the pdf for the school project but Alex never did. 
5997,Bailey asked Alex to send them the pdf for the school project but Alex never did. 
5998,Bailey asked Alex to send them the pdf for the school project but Alex never did. 
5999,---------------
6000,Tracy's hobby is woodworking. Tracy built things like baby cribs for the poor in their community. 
