,idx,Original,Paraphrases,choice,choice_b,target,attr_error,model_score
1781,1781, Robin thanked Tracy for the contributions she brought to the group all together. What will happen to Robin? ," Robin expressed her sincere appreciation for Tracy's valuable contributions to the group, acknowledging the significant impact they had.  What will happen to Robin? ",2,1,0,0.06901907920837402,0.6881083846092224
1782,1782, Kai felt she was missing something when she discovered she lost her wallet. How would you describe Kai? , Kai was quite dismayed to discover that her wallet was no longer in her possession. She felt a sense of loss and inconvenience.  How would you describe Kai? ,1,1,1,0.08748042583465576,0.6846204996109009
1783,1783, Kendall lost their shirt at the concert yesterday after it was torn off while crowd surfing. How would you describe Kendall? ," Kendall had a mishap at the concert yesterday during crowd surfing, resulting in their shirt being torn away from their body. 😳  How would you describe Kendall? ",1,1,0,0.09718412160873413,0.7276508212089539
1784,1784, Robin has the power to fire anybody working on their team. How would Others feel as a result? , Robin has the authority to dismiss any member of her team if they're not meeting her expectations.  How would Others feel as a result? ,1,1,2,0.08083474636077881,0.6565079689025879
1785,1785," Tracy loves camping and being outside in nature, they don't like being cooped up in the city. What kind of place would Tracy be happy living? ", Tracy really enjoys spending time outdoors and going camping; they find it too confining to be indoors for long periods.  What kind of place would Tracy be happy living? ,2,2,2,0.08887451887130737,0.7480233311653137
1786,1786, Sydney knew Addison had a headache so he rubber her head. How would you describe Sydney? ," Sydney noticed Addison was feeling stressed, so he took the time to give her a soothing head rub to help her feel better.  How would you describe Sydney? ",2,0,2,0.08024287223815918,0.6241687536239624
1787,1787, Riley punished their child and knew that lesson will be enough. How would you describe Riley? , Riley took disciplinary action and was confident that their child would learn a valuable lesson.  How would you describe Riley? ,0,0,1,0.17585957050323486,0.9480904340744019
1788,1788, Remy made more friends when she started high school that year. What will happen to Others? , Remy found that switching to high school brought her many exciting opportunities to connect with a diverse group of peers and form lasting friendships. 👥  What will happen to Others? ,2,2,2,0.07576847076416016,0.6688259840011597
1789,1789," After she graduated, Jordan would teach English in schools. What does Jordan need to do before this? "," After obtaining her degree, Jordan planned to impart her knowledge of the English language to students in schools.  What does Jordan need to do before this? ",2,2,2,0.08873295783996582,0.700897216796875
1790,1790, Riley regarded Jesse with observant eyes to watch over the children at the daycare. Why did Riley do this? , Riley carefully observed Jesse's behavior to ensure she was adequately supervising the children at the daycare.  Why did Riley do this? ,1,1,1,0.11509215831756592,0.9885261058807373
1791,1791, Alex gave Sasha service to her car today. How would Alex feel afterwards? , Alex provided excellent service to Sasha's vehicle today. 🚗👍  How would Alex feel afterwards? ,2,2,0,0.08585774898529053,0.7715063691139221
1792,1792, Jesse got angry with Robin and set their car on fire. What will Jesse want to do next? , Jesse was extremely upset with Robin and retaliated by setting their car ablaze. 🚗😡  What will Jesse want to do next? ,2,2,1,0.0936080813407898,0.8188189268112183
1793,1793, Carson shook Jan's head again looking to get the spine properly aligned after surgery. What will Carson want to do next? , Carson gently manipulated Jan's head to ensure proper alignment of her spine following surgery.  What will Carson want to do next? ,1,1,2,0.1108207106590271,0.8819389343261719
1794,1794, Cameron went out of her way to give food to the homeless man. How would you describe Cameron? , Cameron made a special effort to provide food for the homeless man.  How would you describe Cameron? ,1,1,1,0.2193131446838379,1.0697112083435059
1795,1795, Aubrey has always been there for Alex. Aubrey fulfilled Alex's needs. What does Aubrey need to do before this? ," Aubrey has been an incredibly supportive friend to Alex, consistently meeting their needs. Aubrey's dedication to Alex is truly admirable. 👍  What does Aubrey need to do before this? ",0,1,1,0.08550775051116943,0.7851427793502808
1796,1796, Remy moved to a new city. They made more friends. Why did Remy do this? , Remy transferred to a new urban center and established a circle of friends.  Why did Remy do this? ,2,0,0,0.11292695999145508,0.9156173467636108
1797,1797, Austin's family was celebrating their parents 50th anniversary during dinner at a new restaurant. What would Austin's family do next? , Austin's family celebrated their parents' 50th wedding anniversary at a trendy new restaurant last evening. They were marking the occasion with a delightful dinner.  What would Austin's family do next? ,2,2,2,0.08852112293243408,0.8536422252655029
1798,1798, While on vacation Kendall caught three fish for dinner. What will Kendall want to do next? ," During their vacation, Kendall had a great time fishing and managed to catch three fish for a delicious dinner.  What will Kendall want to do next? ",0,0,0,0.10484600067138672,0.8843226432800293
1799,1799, Robin was confronted by another staff member at their team meeting. What will Robin want to do next? , Robin was confronted by a fellow staff member at their team meeting regarding a recent issue.  What will Robin want to do next? ,2,2,2,0.08953458070755005,0.7503254413604736
1800,1800," After rushing to make it to the gate, Robin missed his flight, so Cameron picked him up from the airport. What will happen to Robin? "," Robin was in a mad rush to make his flight, but unfortunately, he ended up running late and missing it. Luckily, Cameron was there to save the day and picked him up from the airport.  What will happen to Robin? ",2,2,0,0.06744319200515747,0.6586199998855591
1801,1801, Kai made a career out if his hobby after his normal job did not look very promising. Why did Kai do this? , Kai found success in doing what he loved most - turning his hobby into a career after realizing his regular job wasn't as fulfilling.  Why did Kai do this? ,0,0,1,0.10248613357543945,0.7492451667785645
1802,1802, Remy saved the building from destruction by stopping the timer. What will Remy want to do next? , Remy successfully thwarted the destruction of the building by hitting the pause button on the timer.  What will Remy want to do next? ,2,2,2,0.1099327802658081,0.9358937740325928
1803,1803, Sasha got revenge on her friends after they made a joke about her. What will Others want to do next? , Sasha sought retribution against her pals for their playful jab at her expense.  What will Others want to do next? ,1,0,2,0.06766968965530396,0.5704908967018127
1804,1804, Remy played darts for an hour at the tavern on his way home from work that night. What will Remy want to do next? ," Remy had a great time playing darts at the tavern after work that evening. He spent an hour there, enjoying some friendly competition with his colleagues. 🍺👥  What will Remy want to do next? ",1,1,2,0.07536506652832031,0.7040437459945679
1805,1805, Lee gave birth to children but did not have any diapers or baby supplies. What will Others want to do next? , Lee gave birth to her children but didn't have any essential baby items like diapers or baby supplies.  What will Others want to do next? ,2,0,1,0.09531724452972412,0.8688915967941284
1806,1806, Addison asked Austin to come to the party. Why did Addison do this? ," Addison invited Austin to her party, asking him to join in on the fun.  Why did Addison do this? ",1,1,2,0.13092899322509766,0.9942710399627686
1807,1807, Kendall was hardworking and wanted to keep everyone on her team on track. What will Kendall want to do next? , Kendall was a hard worker and wanted to ensure that her team remained on track.  What will Kendall want to do next? ,0,0,0,0.10421675443649292,0.8273323774337769
1808,1808, Tracy crossed the rubicon because they wanted to cross it and be the best. What does Tracy need to do before this? ," Tracy made the bold decision to cross the Rubicon River, driven by a desire to achieve excellence and push beyond their limits.  What does Tracy need to do before this? ",0,1,1,0.0803726315498352,0.6245391964912415
1809,1809, Alex made Casey escape jail by blowing a hole in the wall so they could go find the buried money. What will happen to Alex? ," Alex helped Casey escape from prison by creating a hole in the wall, allowing them to search for the hidden treasure.  What will happen to Alex? ",1,1,1,0.12142544984817505,0.803484320640564
1810,1810, Sydney was trying to get the kitchen mopped but Austin interfered by walking in the kitchen repeatedly. How would you describe Austin? ," Sydney was trying to mop the kitchen floor when Austin kept entering the room, causing her to lose her focus.  How would you describe Austin? ",2,2,0,0.1751912236213684,0.9522390961647034
1811,1811, Sydney guessed you could say that Sydney loved teaching and teaches chemistry. What will the students want to do next? , Sydney enjoyed teaching chemistry immensely and found great fulfillment in sharing her knowledge with students.  What will the students want to do next? ,2,2,2,0.08637756109237671,0.7428069114685059
1812,1812, Jan had learned about misogyny all her life and gave birth to a daughter that evening. What will Jan want to do next? , Jan had grown up with misogynistic beliefs and gave birth to a daughter that evening.  What will Jan want to do next? ,0,0,0,0.10712450742721558,0.75258469581604
1813,1813, cameron was bored out of his mind so he left the show early. How would you describe Cameron? , Cameron grew tired of the performance and decided to leave before it ended.  How would you describe Cameron? ,1,2,0,0.21984922885894775,0.9983870983123779
1814,1814," As the room filled and got louder, Taylor got louder. Why did Taylor do this? "," As the room filled with people and the music reached a crescendo, Taylor's voice soared to match the energy of the crowd.  Why did Taylor do this? ",1,1,1,0.08080136775970459,0.7220948338508606
1815,1815, bailey decided to play a card game with her friends. Bailey held the cards. How would Others feel as a result? , Bailey suggested playing a card game with her friends and offered to shuffle and deal the cards.  How would Others feel as a result? ,2,2,2,0.09714967012405396,0.8245828151702881
1816,1816," After having it spoken discreetly to him, Taylor repeated the lord's request loudly for all to hear. How would you describe Taylor? "," After Taylor spoke the lord's request privately to him, he announced it loudly and clearly for all to understand.  How would you describe Taylor? ",0,2,1,0.14734411239624023,1.0387191772460938
1817,1817, Carson gave their friend some milk and cookies while they were playing games. What will happen to Others? ," Carson offered their friend a snack of milk and cookies during their gaming session, showing thoughtfulness and kindness. 👍  What will happen to Others? ",2,2,1,0.08655029535293579,0.7362295985221863
1818,1818," Carson learned a lot in school, as well as taking self-paced courses online, reading books, and practicing real-world skills. How would you describe Carson? "," Carson demonstrated a strong commitment to self-directed learning, taking advantage of both formal education and online resources, as well as reading books and practicing hands-on skills to hone their expertise.  How would you describe Carson? ",0,0,2,0.09421008825302124,0.7789449691772461
1819,1819, Quinn colored her hair a light ghosted grey color. How would Quinn feel afterwards? ," Quinn recently had her hair colored a stylish light grey hue with a subtle, ghosted effect that adds some sophistication to her look. 💅  How would Quinn feel afterwards? ",0,0,0,0.08240950107574463,0.794336199760437
1820,1820," Wanting to get away from friends and family, Sasha spent a weekend in the mountains. How would Others feel as a result? "," Desiring some privacy and tranquility, Sasha spent a peaceful weekend in the mountains, away from the bustle of daily life.  How would Others feel as a result? ",2,0,1,0.06452029943466187,0.5553863644599915
1821,1821, Cameron took Kai's complaint seriously and issues the complaint to the police for a serious investigation. How would you describe Cameron? , Cameron took Kai's complaint with utmost concern and referred it to the authorities for a thorough investigation.  How would you describe Cameron? ,0,0,0,0.16592848300933838,1.000888705253601
1822,1822, Riley made friends easily and had a big social circle very quickly. How would you describe Riley? , Riley was surprisingly adept at forming friendships and rapidly established a sizable social network.  How would you describe Riley? ,1,1,2,0.27051448822021484,1.4301795959472656
1823,1823, Tracy went camping during the weekend for the first time in their life. What does Tracy need to do before this? , Tracy recently tried out camping for the first time and had a great experience.  What does Tracy need to do before this? ,1,1,1,0.15709424018859863,0.9162883758544922
1824,1824," When Remy's tire went flat on his way to work, he said a bad word. Why did Remy do this? "," When Remy's tire went flat on his way to work, he muttered an exasperated phrase under his breath.  Why did Remy do this? ",1,1,1,0.09708267450332642,0.8184632658958435
1825,1825, Taylor gave his friend a high five after he got a strike in bowling. What will happen to Others? , Taylor gave his buddy a hearty high five after he scored a strike in bowling. 👏  What will happen to Others? ,2,2,1,0.09663957357406616,0.7224904298782349
1826,1826, Aubrey agree to help Sasha since she needed to move into her new apartment immediately but didn't have any help. What will Sasha want to do next? , Aubrey kindly offered to assist Sasha with her move since she was in a bit of a tight spot and didn't have any other options. 😊  What will Sasha want to do next? ,1,1,1,0.08195197582244873,0.6855342388153076
1827,1827, Carson shook Jan's head again to wake her up after the accident. What will Jan want to do next? , Carson gently nudged Jan's head to rouse her from her daze after the collision.  What will Jan want to do next? ,0,1,2,0.12384706735610962,0.846125602722168
1828,1828, Robin's boyfriend got on one knee to propose. Robin held their breath. How would Robin feel afterwards? , Robin's partner got down on one knee and proposed to her. Robin was taken aback and overwhelmed with emotion.  How would Robin feel afterwards? ,1,1,1,0.08811795711517334,0.797832727432251
1829,1829, Aubrey fulfilled Alex's requests. What will Aubrey want to do next? , Aubrey successfully met all of Alex's expectations. 👍  What will Aubrey want to do next? ,1,1,1,0.10770845413208008,0.7921026945114136
1830,1830, Cameron moved Kendall's body because they didn't want anyone to see. What will Cameron want to do next? , Cameron moved Kendall's body to avoid any unwanted attention or suspicion.  What will Cameron want to do next? ,0,0,0,0.10492831468582153,0.8108100891113281
1831,1831, Austin blew smoke from his lips as he sat on the bench and puffed on his pipe. What does Austin need to do before this? ," Austin sat on the bench and enjoyed a quiet moment, puffing gently on his pipe and letting the smoke wisp away in the breeze.  What does Austin need to do before this? ",2,2,0,0.07943135499954224,0.7861793041229248
1832,1832, Addison took long walks on the beach to lose weight. How would Addison feel afterwards? , Addison enjoyed leisurely strolls along the beach to maintain a healthy weight.  How would Addison feel afterwards? ,0,1,1,0.09899866580963135,0.7377070188522339
1833,1833, Jesse was wondering if they got into a school. They checked the mail every day. What does Jesse need to do before this? ," Jesse was anxiously waiting to hear back from the school about their application. They checked their mailbox daily, hoping for a positive response. 📦🤞  What does Jesse need to do before this? ",1,1,2,0.05295056104660034,0.514769971370697
1834,1834, Cameron got to the restaurant and decided to order some pizza there. How would Others feel as a result? ," Cameron arrived at the restaurant and decided to order a pizza, so she asked the waiter for their special of the day.  How would Others feel as a result? ",0,2,2,0.05482220649719238,0.48210859298706055
1835,1835, Austin wrapped their jacket around their waist to free their hands to help move boxes. What will Austin want to do next? ," Austin skillfully slung their jacket around their waist, allowing them to use both hands to move heavy boxes.  What will Austin want to do next? ",1,1,2,0.12148147821426392,0.87662672996521
1836,1836, Jan went to a party and started talking to one of her friends that she cared about a lot. How would Others feel as a result? , Jan attended a social gathering and began chatting with a close friend whom she values deeply.  How would Others feel as a result? ,2,1,0,0.07231652736663818,0.6691023111343384
1837,1837, Austin loved Sydney's neighbor that they asked their parents to move near them. What will Sydney want to do next? ," Austin was quite taken with Sydney's neighbor, and they requested that their parents relocate nearer to them.  What will Sydney want to do next? ",1,1,0,0.08721554279327393,0.7617070078849792
1838,1838, Robin took a long time to get in the car with her broken leg. How would Robin feel afterwards? ," Robin had a tough time getting into the car due to her broken leg, it was a bit of a challenge.  How would Robin feel afterwards? ",1,1,1,0.09864950180053711,0.8020102977752686
1839,1839, Jesse took years to complete college but finally got his degree. What will Jesse want to do next? , Jesse spent several years in college before earning his degree.  What will Jesse want to do next? ,1,1,1,0.10740631818771362,0.8511294722557068
1840,1840, Cameron drove nearly three hours so that he could pick Robin up from the nearest airport. What will Cameron want to do next? ," Cameron drove for nearly three hours to pick up Robin from the nearest airport, which was quite a distance away.  What will Cameron want to do next? ",2,1,2,0.10052508115768433,0.7857609391212463
1841,1841, Quin did not consider that his words may have the feelings of others. What will Others want to do next? , Quin failed to consider the potential impact of his words on others.  What will Others want to do next? ,1,1,1,0.08450627326965332,0.6860957145690918
1842,1842, Ash always performed better at his workplace after a warm cup of coffee. What will Ash want to do next? ," Ash found that a steaming mug of coffee helped him excel at his job, time and time again.  What will Ash want to do next? ",0,0,0,0.10267066955566406,0.7936581373214722
1843,1843, Austin went fishing to the lake with Carson and some friends that night. What will happen to Carson? ," Austin and his friends, including Carson, went fishing at the lake that evening.  What will happen to Carson? ",1,1,1,0.11924892663955688,0.8445007801055908
1844,1844, Sasha was the most popular girl in school when she accepted Jordan's invitation to go on a date. What will Jordan want to do next? , Sasha was the most popular girl in school when she accepted Jordan's invitation to go on a date. She was the talk of the town and everyone was buzzing about her exciting night out! 😄  What will Jordan want to do next? ,1,1,1,0.07022058963775635,0.6239752173423767
1845,1845, Kai wanted to do something fun for the weekend. Kai went camping with friends. How would Others feel as a result? ," Kai wanted to spice up his weekend, so he planned a fun camping trip with pals to hang out and enjoy the great outdoors! 🌳🐦  How would Others feel as a result? ",1,1,0,0.0697067379951477,0.6429515480995178
1846,1846, Carson told Lee it was risky. Lee looked at Carson in deep thought. What will Carson want to do next? ," Carson expressed concern to Lee, saying, ""I have my doubts about this. Can you think it through carefully?"" Lee thoughtfully considered Carson's words.  What will Carson want to do next? ",1,0,1,0.07595974206924438,0.7345293760299683
1847,1847, Bailey passed Jesse an examination booklet after she decided not to study that subject anymore. What will Bailey want to do next? , Bailey provided Jesse with an examination booklet following her decision not to pursue further study in that area.  What will Bailey want to do next? ,0,0,1,0.08910590410232544,0.7881175875663757
1848,1848, Riley played a part in the revolution while it was still in the planning phases. What will Riley want to do next? ," Riley played an instrumental role in the early stages of the revolution, contributing to its development and growth.  What will Riley want to do next? ",2,2,2,0.07800102233886719,0.6883294582366943
1849,1849, Skylar was outdoors in the wintertime and pulled the wool over their eyes and face. How would you describe Skylar? , Skylar braved the cold winter weather and donned a woolen mask to protect their eyes and face from the elements. 💪  How would you describe Skylar? ,2,1,0,0.1491982340812683,0.9137902855873108
1850,1850, Skylar joined Sasha's ranks as one of the only employees to never miss a day of work in 5 years. What will Sasha want to do next? ," Skylar has been an exemplary employee, consistently showing up to work every day for the past five years without fail. Her commitment to her job is truly admirable and a testament to her strong work ethic.  What will Sasha want to do next? ",0,1,1,0.05935370922088623,0.5649175643920898
1851,1851, Lee left a mess upon Ash's bedroom after they were done playing. What will happen to Lee? , Lee left a disarray of toys and clothes on Ash's bedroom floor after their playtime. 😓  What will happen to Lee? ,0,1,0,0.10592275857925415,0.8296090960502625
1852,1852, Skylar distributed the data in several forms without double checking the figures. What does Skylar need to do before this? , Skylar carelessly disseminated the information in various formats without verifying the accuracy of the figures.  What does Skylar need to do before this? ,0,0,2,0.07752883434295654,0.6471247673034668
1853,1853, Aubrey sounded good today considering they had been sick last week. How would Aubrey feel as a result? ," Aubrey sounded quite well today, given that they had been under the weather last week.  How would Aubrey feel as a result? ",0,0,2,0.12444907426834106,0.8472663164138794
1854,1854," Sasha was taking a train back to school, so Jan took Sasha to the station. What does Jan need to do before this? "," Since Sasha needed to get back to school, Jan kindly offered to take her to the train station.  What does Jan need to do before this? ",0,0,0,0.14583027362823486,0.9533108472824097
1855,1855, Sydney opened a savings account after she won 1 million dollars from the lottery. Why did Sydney do this? ," After winning the lottery and receiving 1 million dollars, Sydney wisely decided to open a savings account to secure her financial future. 💡📈  Why did Sydney do this? ",1,1,1,0.1287856101989746,1.0323578119277954
1856,1856, Austin noticed that the pants did not fit well so Austin wrapped a belt around the waist. What does Austin need to do before this? ," Austin noticed that the pants were not fitting him properly, so he opted to wear a belt to give them a more comfortable fit.  What does Austin need to do before this? ",0,1,0,0.1014297604560852,0.7591209411621094
1857,1857, Kai wanted to help out at work so they brought Carson's tools to them. What will Kai want to do next? ," Kai wanted to lend a hand at work, so they brought Carson's tools to them as a convenient solution.  What will Kai want to do next? ",1,1,1,0.12854421138763428,0.9034647941589355
1858,1858, Jordan wanted to buy Kendall a birthday gift so they went to the pet store. What does Jordan need to do before this? , Jordan decided to surprise Kendall with a special birthday present from the pet store.  What does Jordan need to do before this? ,0,0,0,0.14734792709350586,0.9003323316574097
1859,1859," Carson knew they were right, and Taylor proved Carson's point. What will happen to Taylor? "," Carson knew he was correct, and Taylor's evidence supported his argument.  What will happen to Taylor? ",2,2,2,0.12295621633529663,0.8635879158973694
1860,1860, Cameron was going to go to the zoo and asked if my kids could go. Cameron took my children and I had an afternoon alone. How would Cameron feel afterwards? ," Cameron invited my children and me to go to the zoo, so we all went together. Afterwards, I had a nice afternoon to myself.  How would Cameron feel afterwards? ",1,1,1,0.08204430341720581,0.6139280200004578
1861,1861, taylor recruited kai into his cult and filled his mind with ideas. Why did Taylor do this? , Taylor recruited Kai into his spiritual community and introduced him to some far-out beliefs.  Why did Taylor do this? ,2,2,2,0.11643087863922119,0.8529707193374634
1862,1862, Tracy crossed the rubicon with her pack and equipment. How would Tracy feel afterwards? ," Tracy embarked on a daring journey across the Rubicon with her trusty pack and equipment, demonstrating her fearless spirit and determination. 💪  How would Tracy feel afterwards? ",0,0,0,0.0556907057762146,0.5919174551963806
1863,1863, Jan took the kids to NYC to see a show of one of their favorite artist. Why did Jan do this? , Jan took the kids on an exciting adventure to New York City to see a live performance by one of their favorite musicians.  Why did Jan do this? ,1,1,1,0.13207125663757324,0.8238959908485413
1864,1864, kai grabbed carson's tools and stole them to get back at carson. What will Carson want to do next? ," Kai took matters into his own hands and snatched Carson's tools as payback for a past grievance, causing quite the stir.  What will Carson want to do next? ",1,0,1,0.09501838684082031,0.7380048036575317
1865,1865, Taylor invited Sasha to join Riley at the county fair this weekend. How would Sasha feel as a result? ," Taylor has extended an invitation to Sasha to join her and Riley at the county fair this weekend. It sounds like a fun event, and I'm sure they'll have a great time! 😊🐔🌳  How would Sasha feel as a result? ",2,2,0,0.06321001052856445,0.6118350028991699
1866,1866," Sasha got very tired, so she took a nap. How would Sasha feel afterwards? ", Sasha felt drained and decided to take a snooze.  How would Sasha feel afterwards? ,1,0,1,0.11144506931304932,0.9169137477874756
1867,1867," After planning and hoping for many years, Tracy gave birth to Addison. Why did Tracy do this? "," After years of hoping and planning, Tracy gave birth to her beautiful daughter, Addison. 🎉  Why did Tracy do this? ",1,1,2,0.10637784004211426,0.8531746864318848
1868,1868, Austin had fun one night watcing movies with their friends. How would Austin feel afterwards? ," Austin enjoyed a fun evening with their friends, catching up on the latest movies.  How would Austin feel afterwards? ",2,2,2,0.12060815095901489,0.7889756560325623
1869,1869, Remy started to dance because he had been drinking. How would Remy feel afterwards? , Remy started boogieing after indulging in a few alcoholic beverages.  How would Remy feel afterwards? ,2,2,2,0.07781040668487549,0.7349625825881958
1870,1870, Riley screamed in pain as the person across from them smashed their fists into Riley. What does Riley need to do before this? , Riley cringed and let out a loud groan as the person across from them slammed their fists into their stomach.  What does Riley need to do before this? ,2,2,0,0.07659322023391724,0.6856746077537537
1871,1871, Taylor was waiting on the birth of his child. Quinn had asked about the baby and Taylor was going to keep Quinn posted. What does Taylor need to do before this? ," Taylor was eagerly awaiting the birth of his child, and Quinn had asked for an update. Taylor assured Quinn that he would stay informed.  What does Taylor need to do before this? ",0,0,2,0.0849103331565857,0.8592685461044312
1872,1872," When Riley noticed Jesse, he stared at him with suspicious eyes. What will Jesse want to do next? "," When Riley saw Jesse, he looked at him with a mixture of curiosity and skepticism.  What will Jesse want to do next? ",0,0,2,0.08688294887542725,0.7435505986213684
1873,1873, Jordan was going for a walk and brought the kids. What does Jordan need to do before this? , Jordan went on a walk with her children.  What does Jordan need to do before this? ,0,0,0,0.16333985328674316,0.9398597478866577
1874,1874, kendall was a nice and caring person so she wrapped a scarf around my neck. How would Others feel as a result? ," Kendall was a very kind and thoughtful person, so she gently wrapped a scarf around my neck to keep me warm.  How would Others feel as a result? ",0,0,0,0.0947951078414917,0.8459863662719727
1875,1875, Riley went out to the club with some friends excited for the weekend. What will Others want to do next? ," Riley went out to the club with some friends, looking forward to a fun weekend.  What will Others want to do next? ",1,1,2,0.08779287338256836,0.6962130069732666
1876,1876, Lee gave Taylor's friend a ride to the store when Taylor was unable to help. What will Taylor do next? , Lee generously offered Taylor's friend a lift to the store when Taylor was unavailable to provide assistance.  What will Taylor do next? ,2,2,2,0.1108318567276001,0.9244176149368286
1877,1877, Lee found their friends at the food court at the mall. What will Lee want to do next? ," Lee discovered their social circle at the food court in the mall, if you will. They were hanging out with their pals, enjoying some tasty treats and having a great time.  What will Lee want to do next? ",1,1,1,0.055590689182281494,0.6283503174781799
1878,1878, Kai studied all day and finished her homework first. What does Kai need to do before this? , Kai devoted her entire day to studying and successfully completed her homework before anyone else. 😊👍  What does Kai need to do before this? ,1,1,1,0.11244720220565796,0.8733820915222168
1879,1879, Quinn had gotten in a fight with their friend and then Quinn rubbed salt in the wound. How would their friend feel as a result? ," Quinn had a heated argument with their friend, and then they added insult to injury by rubbing salt into the wound.  How would their friend feel as a result? ",0,0,0,0.09279227256774902,0.8109022378921509
1880,1880, Alex looked it up online when she couldn't find the information in a book. How would Alex feel afterwards? ," Alex looked up the information online after she couldn't find it in a book. You know, these days you can find anything online, it's just so convenient! And Alex is definitely someone who appreciates efficiency. 💻  How would Alex feel afterwards? ",2,2,2,0.049525678157806396,0.5012738108634949
1881,1881, Casey called Aubrey's parents and wanted to find out information on Aubrey's birthday. What will Casey want to do next? , Casey contacted Aubrey's parents to gather information about her upcoming birthday celebration.  What will Casey want to do next? ,2,2,2,0.08928447961807251,0.7998220324516296
1882,1882," Jordan felt bad after eating a rotten apple, but didn't care. How would you describe Jordan? "," Jordan felt quite unwell after eating the spoiled apple, but he didn't let it get to him.  How would you describe Jordan? ",2,0,0,0.1434003710746765,0.8445073366165161
1883,1883," As it was part of his duties, Alex carried Robin into the execution. What will Alex want to do next? "," Since it was part of his job, Alex physically lifted Robin and brought him to the place of execution.  What will Alex want to do next? ",0,0,1,0.10988926887512207,0.909770131111145
1884,1884, Carson's son was not allowed on the Other's football team because of his poor eyesight. Carson took his son to the eye doctor. What will Others want to do next? ," Carson's son was not eligible to play on the Other team due to his poor eyesight, so Carson took him to an eye specialist.  What will Others want to do next? ",2,2,2,0.08245021104812622,0.7764272093772888
1885,1885, Tracy crossed the Rubicon and went across to see everything else. What will Tracy want to do next? , Tracy ventured across the Rubicon and discovered new wonders beyond.  What will Tracy want to do next? ,1,1,1,0.11241251230239868,0.8093442916870117
1886,1886, Kendall caught Jordan's eyes when Kendall wore a new dress for the party. How would Kendall feel afterwards? ," When Kendall wore that stunning new dress to the party, she immediately caught Jordan's eye and left him mesmerized. 😊  How would Kendall feel afterwards? ",1,1,0,0.09940993785858154,0.8585085868835449
1887,1887, Aubrey went to the park for a walk and met a stranger there. What will Aubrey want to do next? , Aubrey went to the park for a walk and encountered an unfamiliar individual there.  What will Aubrey want to do next? ,2,2,2,0.1290765404701233,0.8503575325012207
1888,1888, Casey told their problems to the mail person that delivered to their home. What will Casey want to do next? , Casey confided in the mailman who regularly delivered mail to their house.  What will Casey want to do next? ,1,2,1,0.07852762937545776,0.7438996434211731
1889,1889," Even though they were quite embarrassed to miss a problem in front of the entire class, Quinn stood corrected after their mistake. How would you describe Quinn? "," Quinn felt quite embarrassed when they made a mistake in front of their entire class, but they showed great humility by accepting correction.  How would you describe Quinn? ",2,2,1,0.0983724594116211,0.8219950199127197
1890,1890, Carson smoked their pipe but only outside in the yard. Why did Carson do this? , Carson enjoyed a leisurely smoke outside in the yard.  Why did Carson do this? ,2,2,0,0.128656268119812,0.9988352060317993
1891,1891, Kendall had two kids and didn't want to take care of them so they dropped the kids off at a fire station. How would Kendall's kids feel as a result? ," Kendall made the difficult decision to leave their children at a fire station, unable to provide the necessary care for them.  How would Kendall's kids feel as a result? ",0,0,0,0.09440779685974121,0.6722356081008911
1892,1892, After much discussion it was decided that Tracy had done the most research. Quinn held a meeting using Tracy's forms. Why did Quinn do this? ," Following extensive deliberation, it was determined that Tracy had conducted the most thorough research. To facilitate a productive meeting, Quinn utilized Tracy's carefully crafted forms.  Why did Quinn do this? ",0,0,2,0.05736589431762695,0.5524673461914062
1893,1893, Skylar took a gander at the dogs as he was looking at them in the store. Why did Skylar do this? , Skylar glanced over at the dogs as he was examining them in the pet shop.  Why did Skylar do this? ,2,0,0,0.11242949962615967,0.9229350090026855
1894,1894, Taylor gave their friend a hug in front of all the others. What will Others want to do next? ," Taylor warmly embraced their friend in full view of the others, showing a touching display of affection and camaraderie. 🤝  What will Others want to do next? ",1,1,2,0.06602311134338379,0.5839145183563232
1895,1895, Tracy went out with their friends and Tracy decided to pay for their entire bill for everyone. How would Tracy's friends feel as a result? , Tracy generously offered to cover the cost of dinner for everyone at the table. 🍴👥  How would Tracy's friends feel as a result? ,2,2,2,0.0678795576095581,0.6010231971740723
1896,1896, Jan decided to quit their job to get a better job as a banker. What will happen to Others? , Jan made the decision to leave their current job in search of a better opportunity as a banker.  What will happen to Others? ,0,0,2,0.1614094376564026,0.9721302390098572
1897,1897, Jan wasted all their money when she went gambling. What will Jan want to do next? , Jan frittered away all her funds when she went gambling.  What will Jan want to do next? ,2,2,2,0.11282718181610107,0.9032114744186401
1898,1898," Austin was feeling generous after getting a big bonus at work, so Austin took the family out to dinner. What will happen to Austin? "," Austin received a substantial bonus at work, and in a generous mood, Austin treated the family to a nice dinner out.  What will happen to Austin? ",1,0,0,0.12385869026184082,0.8956112861633301
1899,1899, Remy was caught between two groups of protesters that wanted to fight. Remy prevented the people from engaging. How would you describe Remy? , Remy became embroiled in a heated standoff between two warring factions of protesters who were eager to clash. Remy's quick thinking and intervention averted a potentially violent confrontation.  How would you describe Remy? ,2,1,1,0.07036757469177246,0.8330105543136597
1900,1900," Looking to get away from the crowd, Jordan ran quickly. How would Jordan feel afterwards? "," In search of some peace and quiet, Jordan hastily made his escape from the bustling crowd.  How would Jordan feel afterwards? ",0,1,1,0.12576556205749512,0.8132827281951904
